Time,V_bert,V_exp,V_gomp,V_lin,V_log,V_mend,V_surf,a_exp,a_mend,a_log,a_lin,a_surf,a_gomp,a_bert,b_mend,b_log,b_lin,b_surf,b_gomp,b_bert,c_gomp,tumour
93.36,2369.3079820836883,2187.008802665284,2411.738190679729,2353.110180592128,2354.635420905503,2329.8928988023067,2319.201442488151,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
93.47999999999999,2374.3105378363516,2193.4743959466828,2416.188254921586,2358.7168759487076,2360.13770924631,2335.44087756892,2324.8048974051867,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
93.6,2379.3201302336884,2199.9591038378408,2420.6374738552036,2364.332190799366,2365.646192738376,2340.9992216157893,2330.4184253428552,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
93.72,2384.3367642211265,2206.4629828325387,2425.0858174417563,2369.9561238352153,2371.160847213429,2346.567944997263,2336.04203623544,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
93.84,2389.3604447440966,2212.986089590056,2429.533255682247,2375.5886737145725,2376.6816483655552,2352.1470617795535,2341.6757400160095,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
93.96,2394.391176748028,2219.528480935592,2433.979758618358,2381.229839063006,2382.2085717512023,2357.736586040738,2347.3195466164166,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
94.08,2399.4289651783515,2226.090213860689,2438.4252963333065,2386.8796184733856,2387.7415927891793,2363.3365318707697,2352.9734659673018,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
94.2,2404.473814980496,2232.6713455236486,2442.8698389526944,2392.5380105059266,2393.280686760653,2368.9469133714724,2358.6375079980903,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
94.32,2409.5257310998913,2239.271933249959,2447.313356645363,2398.205013688241,2398.8258288091497,2374.5677446565514,2364.311682636992,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
94.44,2414.5847184819686,2245.892034532714,2451.7558196242467,2403.8806265153853,2404.376993940555,2380.199039851596,2369.9959998110066,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
94.56,2419.6507820721563,2252.531707033034,2456.1971981472248,2409.5648474499067,2409.9341570231118,2385.8408130940807,2375.690469445919,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
94.67999999999999,2424.723926815884,2259.1910085804857,2460.637462517975,2415.2576749218906,2415.4972927874205,2391.4930785333718,2381.3951014663007,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
94.8,2429.804157658583,2265.8699971735095,2465.076583086829,2420.959107329014,2421.0663758264413,2397.155850330732,2387.109905795513,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
94.92,2434.891479545682,2272.568730979835,2469.5145302516207,2426.6691430365854,2426.64138059549,2402.8291426593223,2392.8348923557046,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
95.03999999999999,2439.985897422611,2279.2872683369037,2473.951274458543,2432.387780377598,2432.2222814122374,2408.5129697042057,2398.5700710678116,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
95.16,2445.0874162348,2286.025667752294,2478.3867862030006,2438.115017652779,2437.809052456714,2414.207345662355,2404.3154518515607,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
95.28,2450.196040927679,2292.783987904138,2482.821036030461,2443.8508531306315,2443.401667771305,2419.912284742652,2410.0710446254675,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
95.39999999999999,2455.3117764466765,2299.562287641545,2487.25399453731,2449.5952850474882,2449.000101260749,2425.6278011658933,2415.8368593068362,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
95.52,2460.434627737224,2306.3606259850244,2491.6856323717043,2455.348311607557,2454.604326692143,2431.3539091647976,2421.6129058117626,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
95.64,2465.564599744751,2313.1790621269047,2496.115920234423,2461.109930982969,2460.214317694936,2437.0906229840034,2427.3991940551323,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
95.75999999999999,2470.7016974146886,2320.0176586241632,2500.544826355257,2466.880142685847,2465.8300603168823,2442.8379568781447,2433.1957340024696,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
95.88,2475.845925692469,2326.876474289395,2504.972322115818,2472.6589445128816,2471.451525062085,2448.59592511616,2439.0025355544744,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
96.0,2480.997289523518,2333.755567160201,2509.3983797026094,2478.446333821368,2477.0786785681576,2454.364541979494,2444.8196085952386,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
96.11999999999999,2486.1557938532655,2340.6549971771697,2513.822969990547,2484.2423086800068,2482.711494137229,2460.1438217604828,2450.6469630357337,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
96.24,2491.321443627143,2347.5748244570145,2518.2460639096994,2490.0468671266076,2488.349944942417,2465.9337787634076,2456.4846087857627,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
96.36,2496.4942437905784,2354.5151092930273,2522.667632446113,2495.8600071681485,2493.99400402797,2471.734427304493,2462.3325557539556,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
96.47999999999999,2501.6741992890024,2361.47591215554,2527.087646642635,2501.6817267808424,2499.643644309412,2477.5457817119122,2468.1908138477706,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
96.6,2506.861315067845,2368.4572936923837,2531.5060775997363,2507.5120239102016,2505.2988385736912,2483.3678563257954,2474.0593929735014,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
96.72,2512.055596072536,2375.459314729344,2535.922896476338,2513.3508964711,2510.95955947932,2489.200665498228,2479.938303036269,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
96.84,2517.257047248505,2382.4820362706214,2540.338074490633,2519.198342347837,2516.6257795565207,2495.044223593256,2485.8275539400306,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
96.96,2522.465673541181,2389.5255194992874,2544.751582920911,2525.0543593942016,2522.2974712073724,2500.898544986893,2491.727155587574,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
97.08,2527.6814798959954,2396.589825777748,2549.1633931063834,2530.9189454335383,2527.9746067059546,2506.7636440671213,2497.637117880526,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
97.2,2532.9044712583773,2403.675016648196,2553.573476448005,2536.7920982588075,2533.657158198491,2512.639535233897,2503.5574507193464,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
97.32,2538.134652573756,2410.7811538330725,2557.981804409298,2542.673815632651,2539.345097703494,2518.526232899151,2509.488164003331,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
97.44,2543.3720287875617,2417.9082992355256,2562.3883485171796,2548.564095287457,2545.038397111913,2524.4237514868005,2515.4292676306172,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
97.56,2548.6166048452246,2425.0565149398667,2566.793080362782,2554.4629349254205,2550.7370281872745,2530.3321054327434,2521.380771498177,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
97.67999999999999,2553.868385692174,2432.2258632120297,2571.1959716022766,2560.370332218611,2556.4409625658286,2536.2513091848678,2527.3426855018242,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
97.8,2559.1273762738397,2439.4164065000323,2575.5969939577008,2566.2862848090354,2562.1501717566953,2542.1813772030578,2533.3150195362145,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
97.92,2564.393581535652,2446.628207434428,2579.99611921778,2572.210790308699,2567.8646271420066,2548.122323959192,2539.297783494843,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
98.03999999999999,2569.6670064230398,2453.86132882877,2584.3933192387485,2578.143846299672,2573.5842999770525,2554.074163937149,2545.2909872700475,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
98.16,2574.947655881434,2461.115833680069,2588.7885659451817,2584.0854503341543,2579.3091613904267,2560.036911632817,2551.2946407530117,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
98.28,2580.2355348562637,2468.391785169248,2593.1818313308113,2590.035599934536,2585.0391823841696,2566.010581554089,2557.3087538337627,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
98.39999999999999,2585.530648292958,2475.6892466616023,2597.573087459353,2595.994292593464,2590.7743338339124,2571.995188220873,2563.3333364011714,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
98.52,2590.8330011369485,2483.008281707262,2601.962306465332,2601.961525773904,2596.514586489026,2577.990746165094,2569.368398342959,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
98.64,2596.142598333664,2490.348954041644,2606.349460554904,2607.937296909207,2602.259910972761,2583.9972699306977,2575.413949545692,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
98.75999999999999,2601.4594448285334,2497.7113275859115,2610.7345220066804,2613.9216034031683,2608.010277782393,2590.0147740736534,2581.469999894785,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
98.88,2606.783545566988,2505.0954664474393,2615.117463172553,2619.9144426300977,2613.765657289372,2596.0432731619626,2587.5365592745034,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
99.0,2612.1149054944563,2512.5014349202615,2619.498256478516,2625.9158119348785,2619.526019739461,2602.0827817756563,2593.613637567963,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
99.11999999999999,2617.45352955637,2519.9292985387992,2623.876872703455,2631.9257089731905,2625.291339296452,2608.1333145062813,2599.70124466861,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
99.24,2622.799422698164,2527.37912566933,2628.2532783787415,2637.944132225409,2631.061600150354,2614.194885956119,2605.79939049757,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
99.36,2628.1525898652635,2534.850977257176,2632.6274525526787,2643.971077685288,2636.836757154306,2620.267510743259,2611.9080848918793,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
99.47999999999999,2633.513036003096,2542.3449184083815,2636.9993678565634,2650.006542600274,2642.6167802860673,2626.3512034958753,2618.0273377307267,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
99.6,2638.880766057094,2549.861014420321,2641.3689969960383,2656.0505241894753,2648.4016394075493,2632.4459788541935,2624.1571588921847,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
99.72,2644.2557849726863,2557.3993307821943,2645.7363127518474,2662.103019643735,2654.191304265106,2638.5518514704927,2630.2975582532063,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
99.84,2649.638097695303,2564.9599331755267,2650.101287980597,2668.1640261257116,2659.985744489835,2644.668836009113,2636.448545689629,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
99.96,2655.027709170372,2572.5428874746676,2654.4638956155127,2674.233540769953,2665.784929597878,2650.796947146456,2642.6101310761755,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
100.08,2660.424624343326,2580.1482597472914,2658.8241086671974,2680.3115606829765,2671.588828990721,2656.9361995709946,2648.7823242864574,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
100.2,2665.8288481595932,2587.776116254891,2663.18190022439,2686.3980829433426,2677.397411955489,2663.086607983269,2654.9651351929724,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
100.32,2671.2403855646035,2595.426523453279,2667.537243454724,2692.4931046017323,2683.210647665247,2669.2481870958945,2661.1585736671086,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
100.44,2676.659241503787,2603.0995479930884,2671.8901116054853,2698.5966226810265,2689.0285051793003,2675.4209516335695,2667.362649579147,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
100.56,2682.085420922574,2610.795256720267,2676.24047800437,2704.7086341763784,2694.850953443491,2681.6049163330713,2673.5773727982587,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
100.67999999999999,2687.5189287663934,2618.513716676577,2680.588316060243,2710.8291360552944,2700.677961290498,2687.800095943265,2679.802753192509,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
100.8,2692.959769980676,2626.2549951000974,2684.9335992638985,2716.9581252577095,2706.5094974401372,2694.00650522511,2686.0388006288613,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
100.92,2698.4079495108513,2634.0191594257158,2689.276301188814,2723.0955986960626,2712.3455304996573,2700.224158951655,2692.285524973173,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
101.03999999999999,2703.8634723023483,2641.8062772856324,2693.616395491911,2729.241553255375,2718.1860289640413,2706.453071908052,2698.5429360902003,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
101.16,2709.326343300598,2649.616416509857,2697.953855914315,2735.395985793328,2724.0309612163055,2712.6932588915547,2704.811043843601,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
101.28,2714.79656745103,2657.4496451267064,2702.2886562821104,2741.5588931403363,2729.8802955277965,2718.9447347115224,2711.089858095932,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
101.39999999999999,2720.274149699073,2665.3060313633023,2706.620770507099,2747.730272099628,2735.73400005849,2725.207514189425,2717.3793887086526,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
101.52,2725.7590949901587,2673.1856436460744,2710.950172587563,2753.910119447322,2741.5920428572945,2731.481612158849,2723.679645542128,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
101.64,2731.251408269716,2681.0885506012523,2715.2768366090163,2760.0984319325003,2747.4543918623426,2737.7670434654983,2729.9906384556275,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
101.75999999999999,2736.7510944831743,2689.0148210553684,2719.6007367449674,2766.295206277289,2753.3210149012953,2744.0638229671977,2736.3123773073253,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
101.88,2742.258158575964,2696.964524035757,2723.9218472576777,2772.500439176935,2759.1918796916407,2750.371965533902,2742.644871954308,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
102.0,2747.772605493515,2704.9377287710495,2728.2401424989166,2778.71412729988,2765.06695384099,2756.6914860476927,2748.9881322525684,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
102.11999999999999,2753.294440181257,2712.9345046916733,2732.555596910723,2784.9362672878383,2770.9462048473783,2763.022399402787,2755.3421680570113,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
102.24,2758.8236675846197,2720.9549214303556,2736.8681850261623,2791.1668557558774,2776.829600099565,2769.3647205055427,2761.7069892214545,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
102.36,2764.3602926490335,2728.9990488226144,2741.177881470084,2797.405889292488,2782.7171068773287,2775.718464274456,2768.082605598629,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
102.47999999999999,2769.9043203199267,2737.06695690726,2745.4846609598803,2803.6533644596657,2788.608692351769,2782.0836456401707,2774.4690270401807,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
102.6,2775.4557555427323,2745.158720533037,2749.7884881733844,2809.9092788436315,2794.5043399896113,2788.4602795435007,2780.866263429334,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
102.72,2781.0146032628786,2753.274407753107,2754.0893432812213,2816.173628407618,2800.404008220619,2794.8483809404242,2787.274324598598,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
102.83999999999999,2786.580868425794,2761.4140879563533,2758.3872040609394,2822.446409346551,2806.307659394399,2801.247964798589,2793.693220387417,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
102.96,2792.1545559769106,2769.5778320672666,2762.682045459151,2828.7276181326124,2812.2152604907874,2807.6590460972357,2800.122960643594,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
103.08,2797.735670861657,2777.7657112187235,2766.9738425130745,2835.0172512124627,2818.1267783917074,2814.081639827768,2806.5635552138688,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
103.2,2803.3242180254633,2785.977796752534,2771.2625703511944,2841.315305007331,2824.0421798816237,2820.515760993758,2813.0150139439256,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
103.32,2808.9202024137585,2794.214160219979,2775.5482041939276,2847.621775913102,2829.9614316479983,2826.96142461095,2819.4773466783918,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
103.44,2814.523628971974,2802.4748733823603,2779.8307193542846,2853.9366603004028,2835.8845002817475,2833.4186457072674,2825.950563260843,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
103.56,2820.134502645539,2810.7600082115337,2784.1100912385286,2860.2599545146877,2841.81135227769,2839.8874393228116,2832.4346735337995,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
103.67999999999999,2825.752828379883,2819.0696368904537,2788.386295346841,2866.5916548763275,2847.741954035005,2846.367820509868,2838.929687338733,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
103.8,2831.378611120436,2827.4038318137227,2792.659307273984,2872.9317576806957,2853.676271857691,2852.8598043329134,2845.4356145160664,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
103.92,2837.0118558126283,2835.762665588122,2796.929102709959,2879.2802591982536,2859.6142719550103,2859.363405868614,2851.952464905175,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
104.03999999999999,2842.652567401889,2844.146211033162,2801.195657440672,2885.6371556746376,2865.5559204419505,2865.878640205832,2858.4802483443877,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
104.16,2848.300750833649,2852.554541181623,2805.458947348597,2892.002443330749,2871.5011833396798,2872.4055224456324,2865.018974670992,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
104.28,2853.9564110533374,2860.9877292800934,2809.718948413434,2898.376118362836,2877.4500265759953,2878.9440677012817,2871.5686537212323,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
104.39999999999999,2859.619553006384,2869.4458487895154,2813.9756367127734,2904.7581769425833,2883.4024159857818,2885.4942910982545,2878.1292953303114,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
104.52,2865.2901816382196,2877.92897338573,2818.2289884227603,2911.1486152172,2889.358317311468,2892.0562077742393,2884.700909332397,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
104.64,2870.9683018942733,2886.437176960011,2822.4789798187526,2917.5474293095026,2895.317696203475,2898.629832879138,2891.2835055606165,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
104.75999999999999,2876.6539187199746,2894.970533619614,2826.725587275985,2923.954615318004,2901.2805182206744,2905.2151815750726,2897.8770938470643,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
104.88,2882.3470370607547,2903.5291176883175,2830.9687872702348,2930.3701693170024,2907.2467488308453,2911.8122690363907,2904.4816840228013,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
105.0,2888.0476618620423,2912.1130037069624,2835.208556378477,2936.7940873566636,2913.2163534111223,2918.421110449666,2911.097285917857,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
105.11999999999999,2893.7557980692673,2920.7222664339947,2839.4448712795515,2943.2263654631097,2919.1892972484543,2925.041721013702,2917.7239093612293,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
105.24,2899.4714506278606,2929.356980846013,2843.6777087548257,2949.666999638509,2925.16554554006,2931.674115939541,2924.3615641808906,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
105.36,2905.194624483251,2938.017222138302,2847.907045688853,2956.115985861157,2931.1450633938775,2938.318310450463,2931.0102602037855,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
105.47999999999999,2910.9253245808686,2946.7030657253804,2852.1328590700373,2962.573320085566,2937.1278158290224,2944.97431978199,2937.670007255833,0.0246,0.105,0.0295,132.0,0.291,0.0919,0.2344,0.785,6920.0,4300.0,708.0,15500.0,3.46e-19,10700.0,1.0
