Time,soluble_obs,insoluble_obs,M,N,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,P,c_T,s_T,e_T,k_n,k_sol,k_insol,n_n,blocking,soluble,insoluble,R_T,a_T,I_net,C1
7.475,61.38231169935968,1.8815525255460799,1.0436580023439683,1.2692502529755887,1.262168925653338,1.1946143806233982,1.0493114464781703,0.8414213080945432,0.6114985216252243,0.4024073757755064,0.24044283263140753,0.1279935345686305,0.06565686452679856,0.031125239208060266,0.013696008841312536,0.005617431631258908,0.0021559349979398405,0.0007770511822288705,0.0002638849109820063,8.46926431292879e-05,2.5760134221035877e-05,7.444351898358611e-06,2.0487865757325614e-06,5.38134824395163e-07,1.3516697740705664e-07,3.2525975921949615e-08,7.51115237874973e-09,1.6671806232759823e-09,3.562002476792555e-10,7.335569184169916e-11,1.4579916140337608e-11,2.800116239224396e-12,5.202151635435362e-13,9.35906988049212e-14,1.632131786652629e-14,2.761571496649094e-15,4.537526693558138e-16,7.246139091863361e-17,1.1255441521673936e-17,1.7018183130128415e-18,2.5065070409648804e-19,3.598530151626325e-20,5.039221498509937e-21,6.887357643408261e-22,9.192837969793334e-23,1.1989475254098577e-23,1.5287618372723305e-24,1.9067529106999533e-25,2.3274521093011046e-26,2.7816803147649025e-27,3.256673869862738e-28,4.208915489880129e-29,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,0.11941307666808552,61.38231169935968,1.8815525255460799,86.01724889414386,86.01724889414386,5.221751105856143,1.0
7.5,62.04996535589757,1.9986483149561833,1.0434175316998053,1.268103638587783,1.2625083191517903,1.1981487041296521,1.0569872345961875,0.8524721778524742,0.6237877351720903,0.4136416793532796,0.2491897342086936,0.133767103702537,0.069217939912607,0.03310770356518134,0.01470160333386939,0.006085858134044485,0.0023576498515912926,0.0008578070963321477,0.0002940901718702526,9.529314763400642e-05,2.926401880290171e-05,8.538843958651335e-06,2.3728432459779233e-06,6.293253556709502e-07,1.5961600589659158e-07,3.8785226216702155e-08,9.044404155388897e-09,2.0272142663627573e-09,4.373812573176115e-10,9.096059725231991e-11,1.8257107175798383e-11,3.540900987984353e-12,6.643306911610982e-13,1.2069795468253281e-13,2.1256425725672164e-14,3.632123280073895e-15,6.026898103157936e-16,9.719690153535687e-17,1.524683758998364e-17,2.3281018008274586e-18,3.46281242456632e-19,5.020602764132407e-20,7.100091451426878e-21,9.799901417089594e-22,1.32094808457516e-22,1.7398090602668253e-23,2.240290884828323e-24,2.8217579995627803e-25,3.478277069419855e-26,4.198031766090677e-27,4.963231940863188e-28,6.485547910627788e-29,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,0.1267589602682942,62.04996535589757,1.9986483149561833,85.99742954412284,85.99742954412284,5.2415704558771665,1.0
7.525,62.71527527297393,2.1210587778225536,1.0431773791552428,1.2669422115397495,1.262769719038085,1.201513491633971,1.0644407625293888,0.8633386334725542,0.6360047454174542,0.42492662332357695,0.25806580103989585,0.13968345483987296,0.07290289848458613,0.035179281243460786,0.015762729200555013,0.006585015685236843,0.002574714956982369,0.0009455649173788909,0.00032723810575203136,0.00010704118789632307,3.318555290576573e-05,9.77589641785431e-06,2.74272888799755e-06,7.34441330988953e-07,1.880772773197658e-07,4.6143734128973936e-08,1.0864760976980028e-08,2.45889475479328e-09,5.356805924806666e-10,1.124887604743235e-10,2.279826731196567e-11,4.464790497428359e-12,8.458471614373991e-13,1.5517799743350939e-13,2.7595931853675816e-14,4.761475255918062e-15,7.978147899363261e-16,1.299238065771743e-16,2.05799648396369e-17,3.173185698611765e-18,4.765966292229461e-19,6.977596291325592e-20,9.964169233574781e-21,1.388752748333701e-21,1.8902256293472476e-22,2.513925872364035e-23,3.2687092289615037e-24,4.157290437900682e-25,5.174530316685942e-26,6.306171691687531e-27,7.528263436552993e-28,9.94539864723694e-29,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,0.1344311706225249,62.71527527297393,2.1210587778225536,85.97763641155277,85.97763641155277,5.261363588447239,1.0
7.55,63.37810176968077,2.248919675538565,1.0429375425983234,1.2657669184202833,1.262956480790945,1.2047136832141923,1.0716750116265459,0.8740188637434982,0.6481436856940672,0.43625562466511225,0.2670667079225119,0.14574135011628253,0.07671268329107807,0.037341856360362434,0.016881246180088582,0.007116294963951588,0.0028080008537799688,0.00104080086249365,0.00036356189117603074,0.00012004055626568368,3.756719887760383e-05,1.1171608517126796e-05,3.1641374367994735e-06,8.553713708686605e-07,2.2114091376646456e-07,5.477586419564178e-08,1.3021102260722701e-08,2.975259806653836e-09,6.544156537746303e-10,1.3874724923626982e-10,2.8391516067016488e-11,5.613875048952853e-12,1.0738196983497813e-12,1.9890690135072888e-13,3.571469972110141e-14,6.221961114275283e-15,1.052623064851116e-15,1.730794220998616e-16,2.7681381215915245e-17,4.309483744518051e-18,6.535325847367961e-19,9.660691750106571e-20,1.3929286655999394e-20,1.9601851777490682e-21,2.6938220895062067e-22,3.6173392455151994e-23,4.748896494486023e-24,6.098236612659407e-25,7.663724693583813e-26,9.429899984089478e-27,1.136594211372234e-27,1.5178820881545013e-28,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,0.1424375360170226,63.37810176968077,2.248919675538565,85.95786932236827,85.95786932236827,5.281130677631737,1.0
7.574999999999999,64.03830595364462,2.3823660067825605,1.0426980199641873,1.2645786548470639,1.263071830625916,1.2077541294807608,1.0786930608899536,0.8845113110693283,0.6601989113935908,0.4476221479754759,0.27618801609422505,0.1519393918148248,0.08064811343299488,0.03959725708047783,0.0180590126012676,0.0076811112955796745,0.0030584065647161103,0.0011440131284381132,0.00040330841296358315,0.00013440240926848913,4.2454937447157184e-05,1.2743602748935248e-05,3.6433680627288635e-06,9.94226842310195e-07,2.594735107104461e-07,6.488061196257781e-08,1.556978482016666e-08,3.591495063524688e-09,7.974896401236701e-10,1.706952591894403e-10,3.526268845374622e-11,7.039191880732561e-12,1.3593384400329767e-12,2.5420537377366894e-13,4.608107104881303e-14,8.10485381883811e-15,1.384313271468624e-15,2.298007646970322e-16,3.7105553595277074e-17,5.832057634049793e-18,8.92913059753969e-19,1.3325858298815845e-19,1.939814737666057e-20,2.755954100910711e-21,3.8237201046828803e-22,5.1837882552733726e-23,6.87052287323607e-24,8.907142408618266e-25,1.1300788536150557e-25,1.4038091902238933e-26,1.708188182144645e-27,2.3058667602472104e-28,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,0.15078580558836607,64.03830595364462,2.3823660067825605,85.93812810638565,85.93812810638565,5.300871893614357,1.0
7.6,64.6957498574496,2.5215318705075567,1.0424588092358764,1.2633782681885468,1.263118869769138,1.2106395897016138,1.0854980770871507,0.8948146628493501,0.6721650011810744,0.4590197145496754,0.2854251819725412,0.15827602554119646,0.08470988230287142,0.041947251909223326,0.01929788230892402,0.008280903125710986,0.0033268593201962503,0.0012557222198984544,0.00044673871060971296,0.00015024561939381596,4.789848402372577e-05,1.4511138241478298e-05,4.187377797596297e-06,1.1533639547484349e-06,3.038266470583374e-07,7.6684640281632e-08,1.8575653926902978e-08,4.325250153725407e-09,9.694847456321486e-10,2.094701385767221e-10,4.368224047225497e-11,8.80247141248305e-12,1.7159504440385796e-12,3.2393637205165406e-13,5.92785385022593e-14,1.0524991250988534e-14,1.8147378830574067e-15,3.0411297087106305e-16,4.957092232614278e-17,7.865291913412518e-18,1.2156462368509483e-18,1.831462245912764e-19,2.6913317804800707e-20,3.8599559660777445e-21,5.406282684511882e-22,7.398792049207213e-23,9.899257527342598e-24,1.295533283258652e-24,1.6592586258701075e-25,2.0806839361342576e-26,2.5557814505867392e-27,3.4869807061378356e-28,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,0.15948364052658837,64.6957498574496,2.5215318705075567,85.91841259736923,85.91841259736921,5.320587402630792,1.0
7.625,65.35029657256584,2.666550331415951,1.0422199084450563,1.2621665601394574,1.2631005786402798,1.2133747302503513,1.092093305304727,0.9049278428134098,0.6840367576892529,0.4704419110203741,0.2947735658905726,0.16474954367992173,0.08889855610561104,0.044393546105686535,0.02059970156178916,0.008917130409693063,0.003614314211969955,0.0013764712421903138,0.000494128418594791,0.0001676971315988594,5.395151236011445e-05,1.6495229895747615e-05,4.803837611237699e-06,1.3354076098794687e-06,3.550461830768885e-07,9.044563568139301e-08,2.2113173693299405e-08,5.196995992664617e-09,1.1757686689671064e-09,2.564174512636187e-10,5.397331124882596e-11,1.0978197499129916e-11,2.1601626836263995e-12,4.116226946619061e-13,7.603212334251238e-14,1.3626464052839576e-14,2.371584162497362e-15,4.011657532988828e-16,6.600562137755614e-17,1.0571441898106769e-17,1.6492716529667932e-18,2.5081206216798627e-19,3.7203408883960346e-20,5.385948595140345e-21,7.614510776833914e-22,1.0518801431635465e-22,1.4205900067692736e-23,1.876608423172525e-24,2.4260297474561615e-25,3.070738559866135e-26,3.807260687378093e-27,5.2496330288752355e-28,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,0.16853860547640093,65.35029657256584,2.666550331415951,85.89872263309087,85.89872263309086,5.340277366909149,1.0
7.65,66.00181038068702,2.8175532880170198,1.0419813156726638,1.2609442891651714,1.2630198209469843,1.2159641233392804,1.0984820599136975,0.9148500023391366,0.6958092077454173,0.48188239758013324,0.30422844080724504,0.17135808910072678,0.09321457264518859,0.04693777821670585,0.021966305911775095,0.009591272925578364,0.003921753779087643,0.0015068261584301724,0.0005457681975455243,0.00018689232356277987,6.0671885021230586e-05,1.8718773044312187e-05,5.501191875247981e-06,1.543277003214394e-06,4.140823570045377e-07,1.0645599360685089e-07,2.6267681614177924e-08,6.230425513185109e-09,1.422615307661204e-09,3.131253919510141e-10,6.652104566154044e-11,1.3656013676154537e-11,2.712035360098874e-12,5.215870579955923e-13,9.72401060655645e-14,1.7589524748152115e-14,3.0898226818961523e-15,5.275262511910769e-16,8.760465171840314e-17,1.4161426310695498e-17,2.2299324579850374e-18,3.4227455722602655e-19,5.1243087010776555e-20,7.487563279532987e-21,1.0684278479331116e-21,1.4896808111606897e-22,2.0305707291856076e-23,2.7073462328251377e-24,3.5325242580917845e-25,4.512826488041297e-26,5.647195060413563e-27,7.86869292900348e-28,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,0.17795816014054572,66.00181038068702,2.8175532880170198,85.8790580553833,85.87905805538328,5.359941944616722,1.0
7.675000000000001,66.65015688202185,2.9746713437226524,1.0417430290494654,1.259712172808108,1.2628793476801294,1.2184122460479399,1.1046677159810152,0.9245805117696635,0.7074776021061367,0.49333491574213717,0.31378500097061096,0.1780996591258893,0.09765824040270124,0.04958151675149156,0.023399517069999713,0.010304828505902676,0.004250187519017267,0.001647376006003103,0.000601964153966785,0.00020797536938093141,6.812189116695488e-05,2.1206674243392366e-05,6.288721661017973e-06,1.7802132373635095e-06,4.820008102587188e-07,1.2504689031520877e-07,3.113679061975194e-08,7.452906512968528e-09,1.7173426401647262e-09,3.814645249071282e-10,8.178347312260725e-11,1.6943560472625736e-11,3.395888759064811e-12,6.591206956704304e-13,1.2401260770876881e-13,2.263907368351482e-14,4.013504349805774e-15,6.91545979301197e-16,1.159022352893212e-16,1.890862112802074e-17,3.004921032938149e-18,4.654836808818085e-19,7.033206090963971e-20,1.0371611633924389e-20,1.4936121202177993e-21,2.1017047062558455e-22,2.8912200024330855e-23,3.890360217996761e-24,5.122858621211197e-25,6.604729145951563e-26,8.340959927671747e-27,1.1743632657071543e-27,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,0.1877496511179104,66.65015688202185,2.9746713437226524,85.85941871018613,85.8594187101861,5.379581289813899,1.0
7.699999999999999,67.29520312049411,3.1380336810280594,1.0415050467565383,1.2584708898746764,1.2626818010148853,1.220723479601206,1.1106537010850397,0.9341189517591139,0.7190374147664897,0.5047932956715994,0.3234383705120691,0.1849721097194067,0.10222973788226458,0.05232625699627117,0.02490113977062547,0.011059311198760812,0.004600651329032485,0.0017987330730738526,0.0006630382474442829,0.00023109960545455527,7.636849084995614e-05,2.3985987824255762e-05,7.176611743417675e-06,2.049808921401057e-06,5.599945459548342e-07,1.4659274966652698e-07,3.6831944035874106e-08,8.895989289651175e-09,2.0684689214389007e-09,4.6363326932641087e-10,1.0030408765641288e-10,2.096978988427996e-11,4.241137332449021e-12,8.306843028462582e-13,1.5771803233265483e-13,2.9054975633433793e-14,5.197966750085328e-15,9.038158041575935e-16,1.5286240853963256e-16,2.5166300121686905e-17,4.0359290881781085e-18,6.309078473739529e-19,9.619790363313593e-20,1.431557629235791e-20,2.0804152100069944e-21,2.954149809749634e-22,4.1009961744323827e-23,5.568573782556243e-24,7.399642877400643e-25,9.627104239260911e-26,1.2268649847585553e-26,1.7452742141829693e-27,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,0.19792030397613614,67.29520312049411,3.1380336810280594,85.83980444758562,85.83980444758558,5.399195552414426,1.0
7.725,67.9368177056545,3.307767938975489,1.0412673670256756,1.2572210825069807,1.2624297181157564,1.2229021088838363,1.1164434875312168,0.943465104662822,0.7304843418609201,0.5162514630847451,0.3331836119545052,0.19197315988579744,0.10692911322456544,0.05517341797629588,0.02647295863952214,0.011856249361051369,0.004974206877291016,0.001961533033330918,0.0007293286838252334,0.00025642789783704044,8.548356565493258e-05,2.7086058287337523e-05,8.176021446219857e-06,2.356039862378799e-06,6.493968839140258e-07,1.7151613669390983e-07,4.34801376857686e-08,1.0595974817244826e-08,2.4858893289871592e-09,5.622098680124589e-10,1.2272636681092347e-10,2.588882906093717e-11,5.2832716657967006e-12,1.0441469465148871e-12,2.0003882669092464e-13,3.718456716305611e-14,6.712535031398473e-15,1.177728302063916e-15,2.0099207925905013e-16,3.3389609530917613e-17,5.403182045467855e-18,8.522876939443792e-19,1.3112936599839981e-19,1.9690504750239076e-20,2.8874271635579467e-21,4.1371916097533353e-22,5.795266885985214e-23,7.94031305429738e-24,1.0646634624921126e-24,1.3976658078443187e-25,1.7972496616115432e-26,2.5829758651570867e-27,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,0.2084772155713901,67.9368177056545,3.307767938975489,85.82021512184788,85.82021512184781,5.418784878152195,1.0
7.75,68.57487093107885,3.4840000941270297,1.041029988139711,1.2559633581434342,1.2621255348434013,1.2249523221780199,1.1220405849650437,0.9526189459906993,0.7418143001731807,0.5277034457109043,0.343015734615609,0.1991003962656723,0.11175628408846158,0.058124339573632826,0.028116735075546243,0.012697183686960998,0.00537194090281917,0.0021364350368481017,0.000801190292661058,0.0002841330101966761,9.554417548968796e-05,3.053866864330327e-05,9.299159492052515e-06,2.7032989752546878e-06,7.516954874343406e-07,2.0029311605696985e-07,5.122582621316315e-08,1.2594550400609219e-08,2.981075649147512e-09,6.802117372316791e-10,1.4981052060659785e-10,3.188448208352189e-11,6.565013974934841e-12,1.309069964396001e-12,2.530383883282442e-13,4.7457810731813864e-14,8.643826035264623e-15,1.5301723523378697e-15,2.634820094192077e-16,4.416323298847949e-17,7.210693673949811e-18,1.1476032222010088e-18,1.7814904868813908e-19,2.6990943038290803e-20,3.9934598563944066e-21,5.773247367253953e-22,8.15949250734484e-23,1.127979485082917e-23,1.525977927898715e-24,2.0212023336103744e-25,2.6223061712138983e-26,3.807199223869992e-27,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,0.21942734662987454,68.57487093107885,3.4840000941270297,85.8006505914458,85.80065059144569,5.438349408554316,1.0
7.775,69.20923488910204,3.6668543451977804,1.040792908432768,1.2546982913750702,1.261771589363447,1.2268782111049985,1.1274485333695028,0.9615806359409081,0.7530234252830909,0.5391433793241184,0.35292970288947834,0.2063512779095345,0.11671103779416492,0.061180279805723665,0.029834204152504096,0.013583665176714112,0.005794964445412109,0.0023241217558883,0.000878994887421062,0.0003143979714370183,0.00010663282114820849,3.4378194659068644e-05,1.0559362935108363e-05,3.0964324969044116e-06,8.685475203064881e-07,2.3345910741139894e-07,6.023302879098539e-08,1.4939499228343965e-08,3.567301482925223e-09,8.211630821366976e-10,1.8245276459064154e-10,3.9175461594196047e-11,8.137674148555355e-12,1.6370433895795518e-12,3.1924112180171394e-13,6.04056016325184e-14,1.1099778168866836e-14,1.9823883939418083e-15,3.443820611673931e-16,5.823610622727176e-17,9.592922137114671e-18,1.5403104350865679e-18,2.412362676749775e-19,3.68739334531488e-20,5.504178721916208e-21,8.027945325394814e-22,1.1446887883074183e-22,1.596482990494176e-23,2.1789572050219894e-24,2.911695155629008e-25,3.811125533524359e-26,5.589225183292886e-27,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,0.23077751459992094,69.20923488910204,3.6668543451977804,85.7811107190795,85.78111071907935,5.457889280920654,1.0
7.800000000000001,69.83978358173665,3.856453001502277,1.0405561262904377,1.253426425703104,1.2613701256572607,1.228683770754767,1.132670896436628,0.9703505110292724,0.7641080693740732,0.5505655133489827,0.36292044439074544,0.21372314121314054,0.12179303172266834,0.06434241226983638,0.031627071549534466,0.014517253050254182,0.00624441200623214,0.002525299384367603,0.0009631316069500912,0.0003474164420148612,0.00011883771227958609,3.8641764984143324e-05,1.1971180269982045e-05,3.540778600665575e-06,1.0017959991624443e-06,2.71615273306854e-07,7.068765112416006e-08,1.7685491018909773e-08,4.259895766945262e-09,9.891717819347553e-10,2.217074533890327e-10,4.802145607444256e-11,1.0062737737260065e-11,2.042083734043176e-12,4.0172800644815717e-13,7.66818310644879e-14,1.421455433019602e-14,2.5610188294346508e-15,4.488184611349508e-16,7.656486013173064e-17,1.2723177694612931e-17,2.0609180257129536e-18,3.2561385414564325e-19,5.020966681182633e-20,7.560796368734972e-21,1.1124637643159363e-21,1.600200602757296e-22,2.2514156440255218e-23,3.0998672131040392e-24,4.1787048466481e-25,5.517579777346425e-26,8.173152900291981e-27,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,0.24253438678380396,69.83978358173665,3.856453001502277,85.76159537169102,85.76159537169079,5.477404628309216,1.0
