Time,x_Cancer,y_Immune_System,a,b,c,d,e,f,compartment,Tumor_Growth,Tumor_Killing,Tumor_Competition,Immune_Growth,Immune_Loss_Tumor,Immune_Growth_Control
261.0,9.459702053840828e-06,0.99265023638414,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,5.912313783650518e-07,1.173771934983579e-06,2.796436342107512e-12,0.031020319887004374,8.069682053012106e-07,0.03079232786854653
261.3,9.286539263907477e-06,0.9927180802530826,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,5.804087039942173e-07,1.1523644287826382e-06,2.6949941093779756e-12,0.03102244000790883,7.922505447880638e-07,0.03079653708941768
261.59999999999997,9.116523130886761e-06,0.9927853045900062,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,5.697826956804226e-07,1.1313437741624063e-06,2.597218562374792e-12,0.031024540768437695,7.777988447366543e-07,0.030800708156558484
261.9,8.949596973993712e-06,0.9928519149299361,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,5.59349810874607e-07,1.1107030616851023e-06,2.5029776874036688e-12,0.031026622341560502,7.636083549085077e-07,0.030804841405626282
262.2,8.785705072014238e-06,0.9929179167609031,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,5.491065670008899e-07,1.0904354971725098e-06,2.4121441753880223e-12,0.031028684898778223,7.496744043061005e-07,0.030808937169525367
262.5,8.624792640554896e-06,0.9929833155243385,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,5.39049540034681e-07,1.0705343989910144e-06,2.324595252892809e-12,0.031030728610135578,7.359923993063224e-07,0.030812995778428373
262.8,8.466805809292798e-06,0.9930481166154668,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,5.291753630807999e-07,1.0509931953333883e-06,2.2402125191335713e-12,0.031032753644233337,7.225578217917044e-07,0.03081701755979768
263.09999999999997,8.311691599225541e-06,0.9931123253836995,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,5.194807249515963e-07,1.0318054214973797e-06,2.1588817887698887e-12,0.03103476016824061,7.093662272794486e-07,0.030821002838406848
263.4,8.159397899920967e-06,0.9931759471330295,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,5.099623687450604e-07,1.0129647171611572e-06,2.0804929402885836e-12,0.03103674834790717,6.964132430482956e-07,0.030824951936362192
263.7,8.009875737169805e-06,0.9932389871118034,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,5.006172335731128e-07,9.944651080097432e-07,2.0049409164031727e-12,0.031038718347243855,6.836947617566985e-07,0.030828865172465032
264.0,7.863075242982916e-06,0.993301450531697,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,4.914422026864323e-07,9.763005055618508e-07,1.932123508650339e-12,0.031040670329115533,6.712065975737725e-07,0.030832742863386668
264.3,7.718946685870864e-06,0.9933633425632274,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,4.82434167866929e-07,9.584648351180036e-07,1.86194181060365e-12,0.031042604455100858,6.589445741436274e-07,0.030836585323387122
264.59999999999997,7.577441995336744e-06,0.9934246683289703,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,4.735901247085465e-07,9.40952225124927e-07,1.7943008497716531e-12,0.03104452088528032,6.469046547733873e-07,0.030840392863891394
264.9,7.438513977519292e-06,0.9934854329074863,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,4.649071235949558e-07,9.237569098930177e-07,1.729109068554684e-12,0.031046419778358945,6.350828755514497e-07,0.03084416579373048
265.2,7.302116300384138e-06,0.9935456413336778,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,4.5638226877400863e-07,9.068732278447827e-07,1.6662782020104916e-12,0.031048301291677433,6.234753441432881e-07,0.030847904419160913
265.5,7.168203380981628e-06,0.9936052985986951,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,4.480127113113518e-07,8.902956075970533e-07,1.605723115972389e-12,0.03105016558120922,6.120782302229742e-07,0.030851609043856313
265.8,7.036730131398509e-06,0.9936644096491908,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,4.397956332124068e-07,8.740185364845965e-07,1.5473615919416149e-12,0.031052012801537212,6.008877438331601e-07,0.03085527996885859
266.09999999999997,6.907652867015172e-06,0.993722979391928,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,4.3172830418844826e-07,8.580366734519388e-07,1.4911146290994665e-12,0.03105384310599775,5.89900212998208e-07,0.030858917492861567
266.4,6.780928441018137e-06,0.99378101269022,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,4.238080275636336e-07,8.42344741636865e-07,1.4369059538190209e-12,0.031055656646569375,5.791120098753445e-07,0.030862521911987476
266.7,6.656514476347877e-06,0.9938385143654231,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,4.1603215477174234e-07,8.269375572531884e-07,1.3846620304321519e-12,0.031057453573919473,5.68519570611567e-07,0.030866093519877232
267.0,6.534369349674056e-06,0.9938954891972883,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,4.083980843546285e-07,8.118100276737579e-07,1.3343119624362422e-12,0.03105923403741526,5.581193940257085e-07,0.030869632607709908
267.3,6.414452175370876e-06,0.9939519419243121,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,4.0090326096067975e-07,7.969571495113138e-07,1.2857873971912551e-12,0.031060998185134754,5.479080402890282e-07,0.030873139464222224
267.59999999999997,6.296722502303426e-06,0.9940078772432286,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,3.935451563939641e-07,7.823739710130374e-07,1.2390223209691974e-12,0.031062746163850893,5.378821050714632e-07,0.03087661437567467
267.9,6.181140846030213e-06,0.9940632998110015,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,3.863213028768883e-07,7.680556582501699e-07,1.1939531924519719e-12,0.031064478119093797,5.280382650469918e-07,0.030880057625973033
