Time,N,T,I,u,a1,a2,a3,b1,b2,alpha,c1,c2,c3,c4,d1,d2,r1,r2,s,p,v,compartment,Presence_of_Normal_Cell,Normal_cells_attacked_and_removed,Induction_of_tumor_cell,Tumor_cells_removed_by_immune_system,Initiation_immune_response_against_tumor,Removal_of_immune_response_components,Increase_in_amount_of_drug_at_tumor_site,Decrease_of_chemotherapeutic_drug_at_tumor_site
30.299999999999997,0.5749725310468761,0.43252458415937184,0.5326602640811543,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.2443791195884252,0.24868975489411158,0.36817060238570143,0.36388408450407284,0.3331451321116316,0.3369207120361533,0.0,0.0
30.45,0.5743264710004811,0.4331669103540347,0.5320949807232728,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24447557570861464,0.2487792229778145,0.3683000071925615,0.36402219238520933,0.3331437035081615,0.3369049349594443,0.0,0.0
30.599999999999998,0.5736814668556771,0.4338079215987802,0.5315318546790445,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24457104144199576,0.2488675647964008,0.3684279131353901,0.36415892936733135,0.3331422763689915,0.33688910007767003,0.0,0.0
30.75,0.5730375385591533,0.434447598826319,0.5309708955198937,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24466551796122019,0.24895478266436832,0.36855432405054717,0.3642942979670074,0.3331408507696657,0.3368732097092569,0.0,0.0
30.9,0.5723947059191845,0.4350859231848673,0.5304121125773958,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.2447590065548748,0.249040879050979,0.3686792439468586,0.364428300885565,0.3331394267852295,0.33685726618465117,0.0,0.0
31.049999999999997,0.5717529886067925,0.4357228760400916,0.5298555149429718,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.2448515086259935,0.24912585658026934,0.3688026770031639,0.36456094100859704,0.33313800449021347,0.3368412718452497,0.0,0.0
31.2,0.5711124061569083,0.43635843897705356,0.5293011114675826,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.2449430256905749,0.2492097180310575,0.3689246275658438,0.36469222140546437,0.3331365839586176,0.3368252290423303,0.0,0.0
31.349999999999998,0.5704729779695341,0.43699259380215477,0.5287489107614235,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24503355937610555,0.2492924663369462,0.3690451001463296,0.3648221453287955,0.3331351652638958,0.33680914013598323,0.0,0.0
31.5,0.5698347258117477,0.43762532120527925,0.5281989113176788,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24512311107079804,0.2493741049172883,0.3691640991678832,0.3649507140301273,0.333133748416445,0.3367930004892138,0.0,0.0
31.65,0.5691976680114196,0.4382566038730217,0.527651124446081,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24521168274178137,0.24945463691512842,0.3692816295520605,0.3650779318298887,0.3331323335086522,0.33677681471873677,0.0,0.0
31.799999999999997,0.5685618234048722,0.43888642437633374,0.5271055586877054,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24529927637139912,0.24953406571105285,0.36939769631173563,0.36520380267172126,0.3331309206163397,0.33676058565887784,0.0,0.0
31.95,0.5679272111536916,0.4395147652712331,0.5265622205426752,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.2453858939848818,0.2496123949013608,0.369512304569709,0.3653283302826174,0.33312950980333206,0.3367443148710482,0.0,0.0
32.1,0.5672938503199343,0.44014160932894963,0.5260211161519716,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24547153770911828,0.24968962824223215,0.36962545959940785,0.3654515185443017,0.33312810113208,0.33672800383453344,0.0,0.0
32.25,0.5666617598685904,0.4407669395371729,0.5254822512919887,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.2455562097712224,0.24976576965002695,0.36973716682231056,0.36557337149156366,0.33312669466361156,0.3367116539414712,0.0,0.0
32.4,0.5660309586700472,0.4413907391013001,0.524945631369089,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24563991249711453,0.24984082320158957,0.36984743180536217,0.36569389331059,0.3331252904574836,0.33669526649181863,0.0,0.0
32.55,0.5654014655025528,0.4420129914456836,0.5244112614141587,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.2457226483101184,0.24991479313455683,0.36995626025838246,0.3658130883372952,0.33312388857173325,0.33667884268830844,0.0,0.0
32.699999999999996,0.5647732990546788,0.4426336802148786,0.5238791460771632,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24580441972957315,0.24998768384767067,0.3700636580314668,0.36593096105565204,0.3331224890628293,0.3366623836313954,0.0,0.0
32.85,0.5641464779277844,0.4432527892748908,0.5233492896217024,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24588522936946028,0.25005949990109605,0.3701696311123801,0.36604751609602215,0.333121091985624,0.3366458903141927,0.0,0.0
33.0,0.5635210075574638,0.44387030380802245,0.522821708743479,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24596508159888464,0.25013024082673435,0.3702741858080944,0.3661627561754331,0.3331196974729252,0.33662937244609326,0.0,0.0
33.15,0.5628969115903245,0.44448620769116626,0.5222964018071892,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.2460439785123989,0.250199913553853,0.37037732829523756,0.36627668701886257,0.3331183055445713,0.3366128272914569,0.0,0.0
33.3,0.5622742086657027,0.44510048543835257,0.5217733716054311,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24612192293506052,0.2502685232265698,0.37047906495134314,0.3663893137217614,0.33311691624860174,0.3365962553114696,0.0,0.0
33.449999999999996,0.561652915629233,0.4457131219335427,0.5212526222052671,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24619891799441468,0.2503360744681821,0.37057940230469644,0.36650064124775966,0.333115529641704,0.3365796580002085,0.0,0.0
33.6,0.5610330491057973,0.44632410230058056,0.5207341574031605,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24627496691684933,0.2504025720031025,0.3706783470092421,0.36661067467320996,0.3331141457796121,0.336563036820847,0.0,0.0
33.75,0.5604146254955854,0.4469334119049757,0.5202179807258082,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24635007302622816,0.25046802065419116,0.37077590584192954,0.36671941918424233,0.33311276471710016,0.33654639320526397,0.0,0.0
33.9,0.5597976609701564,0.44754103635568654,0.5197040954309717,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24642423974249825,0.25053242534007303,0.37087208570004687,0.36682688007380887,0.333111386507975,0.33652972855366603,0.0,0.0
34.05,0.5591821714684994,0.44814696150690275,0.5191925045083097,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24649747058027313,0.2505957910724399,0.3709668935985501,0.36693306273871884,0.33311001120507006,0.3365130442342198,0.0,0.0
34.199999999999996,0.5585681726930952,0.4487511734598285,0.5186832106802091,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.2465697691473918,0.2506581229533386,0.37106033666738314,0.36703797267666627,0.3331086388602387,0.3364963415826971,0.0,0.0
34.35,0.557955680105977,0.44935365856446535,0.518176216402617,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24664113914345367,0.25071942617244525,0.3711524221487929,0.3671416154832493,0.33310726952434805,0.3364796219021315,0.0,0.0
34.5,0.55734470497499,0.44995440376684065,0.5176715286042302,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24671158481133135,0.2507797044196273,0.37124315744650144,0.36724399641972,0.3331059032766558,0.33646288972103144,0.0,0.0
34.65,0.5567352641154509,0.45055339575845055,0.517169146996074,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24678110980575002,0.25083896378569426,0.3713325499934693,0.36734512146598547,0.33310454015233815,0.33644614475979717,0.0,0.0
34.8,0.55612737217137,0.4511506216527744,0.5166690733273974,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24684971809313652,0.2508972096732374,0.37142060735263444,0.36744499648344653,0.33310318019983176,0.33642938828589775,0.0,0.0
34.949999999999996,0.5555210431941604,0.4517460688486415,0.5161713094878904,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24691741376263218,0.2509544474256583,0.37150733719266,0.36754362738246327,0.33310182346907036,0.33641262181118803,0.0,0.0
35.1,0.5549162909334783,0.4523397250062325,0.5156758571548845,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24698420099010956,0.25101068244232805,0.3715927472812777,0.3676410201512249,0.3331004700092882,0.3363958468487706,0.0,0.0
35.25,0.5543131288314611,0.45293157804902184,0.515182717796373,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.2470500840365371,0.2510659201749244,0.37167684548256696,0.367737180852472,0.33309911986902885,0.33637906491436975,0.0,0.0
35.4,0.5537115700169655,0.4535216161657201,0.5146918926740284,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.2471150672463126,0.2511201661237525,0.3717596397542301,0.36783211562021184,0.33309777309615474,0.3363622775277244,0.0,0.0
35.55,0.553111627299805,0.45410982781221654,0.514203382846222,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24717915504556662,0.25117342583404934,0.3718411381448634,0.3679258306564279,0.33309642973785647,0.33634548621400157,0.0,0.0
35.699999999999996,0.5525133131649889,0.4546962017135211,0.5137171891710427,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.2472423519404358,0.25122570489227364,0.371921348791227,0.3680183322277834,0.33309508984066266,0.33632869250522807,0.0,0.0
35.85,0.551916639766959,0.45528072686570714,0.5132333123093151,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.2473046625153078,0.25127700892237975,0.3720002799155108,0.3681096266623195,0.3330937534504495,0.3363118979417425,0.0,0.0
36.0,0.5513216309176232,0.45586339056348607,0.5127517539404455,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24736609019995526,0.25132734796109857,0.3720779395611729,0.3681997244954315,0.3330924206144501,0.3362951038567549,0.0,0.0
36.15,0.5507282917371783,0.45644418339715365,0.5122725136970793,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24742664041742773,0.25137672539568573,0.3721543362600888,0.368288629991321,0.3330910913762491,0.3362783119306864,0.0,0.0
36.3,0.5501366340143709,0.4570230950788857,0.5117955917331611,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24748631792970904,0.251425147193528,0.3722294784651023,0.36837634988433754,0.33308976577996274,0.3362615237282513,0.0,0.0
36.449999999999996,0.5495466697042697,0.4576001155141008,0.5113209880700241,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.247545127521216,0.2514726195370632,0.37230337469337366,0.3684628911398768,0.33308844386918884,0.336244740819632,0.0,0.0
36.6,0.5489584105222566,0.45817523486928985,0.5108487025589342,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.2476030740391342,0.2515191486745069,0.3723760335326414,0.36854826081331277,0.33308712568695237,0.33622796478939854,0.0,0.0
36.75,0.5483718679434967,0.45874844357309674,0.5103787348846393,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24766016239165692,0.25156474091835085,0.372447463638537,0.3686324660489181,0.333085811275718,0.3362111972380623,0.0,0.0
36.9,0.5477870532024105,0.45931973231739964,0.509911084568916,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24771639754622998,0.25160940264386833,0.372517673731908,0.36871551407880304,0.3330845006774033,0.3361944397836526,0.0,0.0
37.05,0.5472039772921444,0.45988909205839146,0.5094457509741189,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.2477717845278027,0.251653140287625,0.3725866725961497,0.36879741222187146,0.3330831939333917,0.33617769406331677,0.0,0.0
37.199999999999996,0.5466226509640425,0.46045651401766097,0.5089827333067279,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24782632841708507,0.2516959603459956,0.3726544690745468,0.368878167882794,0.333081891084546,0.33616096173494237,0.0,0.0
37.35,0.5460430847600026,0.4610219896582759,0.5085220306034376,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.2478800343457832,0.251737869375199,0.3727210720647007,0.36895778854213074,0.3330805921710506,0.336144244454551,0.0,0.0
37.5,0.5454652973620604,0.4615855043384987,0.508063637301765,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24793290673577942,0.2517788743820158,0.3727864897846088,0.36903627951200946,0.33307929718887813,0.33612753772034026,0.0,0.0
37.65,0.54488929389368,0.4621470538068091,0.5076075547628135,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24798495129372683,0.2518189818238368,0.3728507316967431,0.36911364978569317,0.33307800620302835,0.33611084687627546,0.0,0.0
37.8,0.5443150848540421,0.4627066298096232,0.50715378122263,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24803617325437904,0.2518581984673529,0.37291380680976527,0.369189906919718,0.33307671924870125,0.3360941731492561,0.0,0.0
37.949999999999996,0.5437426805750154,0.46326422430552294,0.5067023147381773,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24808657789611216,0.2518965311383902,0.37297572417618763,0.3692650585338875,0.3330754363602536,0.3360775177386301,0.0,0.0
38.1,0.5431720912241478,0.4638198294636622,0.5062531531890134,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24813617053933387,0.251933986721005,0.3730364928899423,0.3693391123097897,0.33307415757119646,0.33606088181537214,0.0,0.0
38.25,0.5426033268076569,0.4643734376621714,0.5058062942789713,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24818495654491998,0.25197057215660223,0.3730961220839833,0.3694120759893471,0.3330728829141928,0.33604426652128405,0.0,0.0
38.4,0.5420363971734209,0.4649250414865636,0.5053617355378378,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24823294131267842,0.2520062944430802,0.3731546209279211,0.3694839573734057,0.3330716124210555,0.33602767296821856,0.0,0.0
38.55,0.5414713120139696,0.46547463372813974,0.504919474323034,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24828013027983997,0.2520411606339978,0.3732119986256909,0.36955476432035733,0.3330703461227455,0.3360111022373259,0.0,0.0
38.699999999999996,0.540908080869475,0.466022207382394,0.5044795078212938,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.2483265289195765,0.25207517783776723,0.3732682644132524,0.36962450474479874,0.3330690840493702,0.3359945553783218,0.0,0.0
38.85,0.5403467128333578,0.46656775574386233,0.5040418330160902,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24837214276354255,0.252108353130233,0.3733234275659969,0.3696931865459029,0.33306782623022196,0.33597803343455784,0.0,0.0
39.0,0.5397872102930567,0.4671112744353939,0.5036064459680057,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24841697789709608,0.2521406917239157,0.373377497596104,0.3697608161189129,0.33306657269459555,0.3359615379835956,0.0,0.0
39.15,0.5392295864111555,0.46765275573832027,0.5031733438296164,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24846103955000967,0.25217220206081153,0.3734304836830128,0.36982740248880425,0.3330653234694594,0.33594506962190873,0.0,0.0
39.3,0.5386738495230801,0.468192193651726,0.5027425230496885,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24850433336306615,0.2522028912710306,0.3734823951829661,0.36989295362534913,0.3330640785815555,0.33592862931857476,0.0,0.0
39.449999999999996,0.5381200077600783,0.4687295823925714,0.5023139799070074,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24854686500837156,0.2522327665144688,0.3735332414739855,0.36995747753034985,0.333062838056771,0.33591221801316357,0.0,0.0
39.6,0.5375680690491695,0.4692649163950844,0.5018877105117076,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24858864018791682,0.2522618349790255,0.3735830319536983,0.3700209822355239,0.333061601920138,0.3358958366153383,0.0,0.0
39.75,0.5370180411130956,0.4697981903101517,0.5014637108066011,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24862966463214917,0.25229010387883494,0.3736317760371873,0.3700834758004122,0.33306037019583323,0.3358794860044747,0.0,0.0
39.9,0.53646993147027,0.4703293990047105,0.5010419765685071,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.2486699440985538,0.2523175804525103,0.37367948315486743,0.3701449663103094,0.33305914290717803,0.33586316702929964,0.0,0.0
40.05,0.5359237474347286,0.47085853756114027,0.5006225034095813,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24870948437024584,0.2523442719614022,0.3737261627503868,0.3702054618742184,0.3330579200766384,0.33584688050754863,0.0,0.0
40.199999999999996,0.5353794961160797,0.471385601276654,0.5002052867786447,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.2487482912545723,0.2523701856878703,0.3737718242785521,0.3702649706228266,0.3330567017258253,0.33583062722564155,0.0,0.0
40.35,0.5348371841229048,0.471910585638389,0.4997903222757621,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24878637060238684,0.2523953287806269,0.3738164772012326,0.37032350062140396,0.3330554878773491,0.3358144081367065,0.0,0.0
40.5,0.5342968148162708,0.4724334860977394,0.49937760855466684,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24882372849345843,0.2524197068345691,0.37386013096691467,0.37038105907888585,0.3330542785720036,0.3357982261995669,0.0,0.0
40.65,0.5337583967093165,0.4729542987580623,0.49896713845145113,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24886037065161642,0.25244332822188237,0.37390279506649776,0.3704376547566939,0.33305307381625016,0.3357820807599133,0.0,0.0
40.8,0.5332219357674286,0.47347301974310557,0.49855890711926204,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24889630298386484,0.2524662001210687,0.37394447897767547,0.37049329575785844,0.33305187363034305,0.3357659726974319,0.0,0.0
40.949999999999996,0.5326874377165887,0.47398964538556293,0.4981529095912417,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24893153141552413,0.25248832970463,0.3739851921792468,0.3705479901870995,0.33305067803390725,0.3357499028831874,0.0,0.0
41.1,0.5321549080417457,0.47450417222633573,0.4977491407835234,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.2489660618888269,0.25250972413653033,0.3740249441492035,0.37060174614845814,0.33304948704595017,0.3357338721805603,0.0,0.0
41.25,0.5316243519851881,0.47501659701379556,0.49734759549822827,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24899990036151692,0.2525303905696683,0.3740637443628433,0.37065457174294936,0.3330483006848737,0.33571788144620773,0.0,0.0
41.4,0.5310957745449149,0.4755269167030464,0.4969482684264613,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24903305280545182,0.25255033614335964,0.3741016022909105,0.37070647506623616,0.33304711896848627,0.3357019315310453,0.0,0.0
41.55,0.5305691804730087,0.476035128455187,0.4965511541513078,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.2490655252052086,0.25256956798083197,0.374138527397761,0.37075746420632655,0.3330459419140153,0.33568602328125074,0.0,0.0
41.699999999999996,0.5300445742740068,0.4765412296365727,0.4961562471508296,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.2490973235566937,0.25258809318672887,0.3741745291395539,0.37080754724129067,0.33304476953811946,0.3356701575392895,0.0,0.0
41.85,0.5295219608176104,0.47704521769256714,0.4957635416268295,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24912845382948348,0.252605919071232,0.3742096169538276,0.37085673239093647,0.3330436018555227,0.33565433496477487,0.0,0.0
42.0,0.5290013484447633,0.4775470895118899,0.49537303062647137,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24915892178838542,0.25262305429766185,0.3742438002159194,0.37090502879683973,0.3330424388720542,0.33563855512365,0.0,0.0
42.15,0.5284827382294935,0.47804684361938593,0.49498470909026177,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24918873362295016,0.2526395049179396,0.3742770883873925,0.3709524438281694,0.3330412806087575,0.3356228196385119,0.0,0.0
42.3,0.5279661341257511,0.4785444781019241,0.49459857097684173,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24921789534206049,0.252655278110698,0.3743094908701217,0.3709989856197331,0.3330401270791248,0.3356071292134385,0.0,0.0
