Time,M,N,S,T,a,d,u1,u2,r1,e1,r2,e2,u3,b,r3,e3,Q1,Q2,B0,tme,nutrient_supply,nutrient_decay,nutrient_consumption_N,nutrient_consumption_T,normal_cell_growth,normal_cell_death,tumor_growth,tumor_death,tumor_killing,virus_therapy,virus_burst,virus_clearance
1907.5,0.03337451689187021,0.4318157468042262,0.1875727637189561,0.0006585503935295767,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037514552743791217,0.01619937460908674,4.9410446945019544e-05,0.012959499687269393,0.012954472404126786,3.952835755601564e-05,3.9513023611774604e-05,2.1978801233000633e-06,0.001,1.0989400616500316e-06,0.0010012355067561063
1910.0,0.0333741768841341,0.43182826359768467,0.187572165178509,0.0006531162945126334,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.00375144330357018,0.016199792477658726,4.900257499003976e-05,0.012959833982126984,0.01295484790793054,3.920205999203182e-05,3.9186977670758005e-05,2.179721873897485e-06,0.001,1.0898609369487424e-06,0.0010012253065240229
1912.5,0.033373839669073924,0.43184067780196567,0.18757157156117663,0.0006477267385602142,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037514314312235325,0.016200206919871684,4.859804891757391e-05,0.01296016553589735,0.01295522033405897,3.8878439134059136e-05,3.8863604313612854e-05,2.1617128322080753e-06,0.001,1.0808564161040376e-06,0.0010012151900722177
1915.0,0.03337350522350072,0.43185299025226487,0.18757098282581042,0.000642381371747496,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037514196565162083,0.01620061796357649,4.8196842099068046e-05,0.012960494370861194,0.012955589707567945,3.855747367925444e-05,3.854288230484976e-05,2.143851806549462e-06,0.001,1.071925903274731e-06,0.0010012051567050216
1917.5,0.033373173524335824,0.43186520177741794,0.1875703989299438,0.0006370798452707277,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003751407978598876,0.01620102563627019,4.77989282910629e-05,0.012960820509016155,0.012955956053322538,3.8239142632850325e-05,3.822479071624366e-05,2.1261376225077016e-06,0.001,1.0630688112538508e-06,0.0010011952057300748
1920.0,0.03337284454860606,0.43187731319993955,0.18756981982965568,0.0006318218155789188,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037513963965931135,0.01620142996508569,4.7404281645033496e-05,0.012961143972068554,0.012956319395998186,3.7923425316026805e-05,3.7909308934735126e-05,2.1085691233733305e-06,0.001,1.0542845616866653e-06,0.0010011853364581818
1922.5,0.03337251827343903,0.43188932533606333,0.18756924547943418,0.0006266069445055263,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003751384909588684,0.016201830976781458,4.7012876717230115e-05,0.012961464781425167,0.012956679760081899,3.761030137378409e-05,3.7596416670331576e-05,2.0911451705774473e-06,0.001,1.0455725852887236e-06,0.001001175548203171
1925.0,0.03337219467605832,0.4319012389957813,0.18756867583204012,0.0006214348994001424,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037513735166408023,0.01620222869773124,4.662468847852071e-05,0.012961782958184993,0.01295703716987344,3.7299750782816576e-05,3.728609396400854e-05,2.073864644127827e-06,0.001,1.0369323220639134e-06,0.0010011658402817496
1927.5,0.033371873737093306,0.43191305495433113,0.18756811086161554,0.0006163052963750688,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003751362217232311,0.016202623154850607,4.62396880620319e-05,0.012962098523880486,0.012957391648629933,3.699175044962552e-05,3.697831778250413e-05,2.0567262534130666e-06,0.001,1.0283631267065333e-06,0.0010011562121127991
1930.0,0.03337155543711456,0.4319247739820393,0.18756755053928376,0.0006112177598150117,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037513510107856753,0.016203014374608974,4.585784722184401e-05,0.012962411499687182,0.012957743219461179,3.668627777747521e-05,3.6673065588900704e-05,2.039728735581564e-06,0.001,1.019864367790782e-06,0.0010011466631134366
1932.5,0.03337123975174185,0.4319363968864603,0.1875669947987391,0.0006061720063846388,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003751339895974782,0.016203402381637762,4.547914462747551e-05,0.01296272190531021,0.012958091906593808,3.6383315701980414e-05,3.637032038307833e-05,2.0228711355856176e-06,0.001,1.0114355677928088e-06,0.0010011371925522556
1935.0,0.03337092665963624,0.43194792444352964,0.18756644359219168,0.0006011677079169437,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037513288718438336,0.016203787200980316,4.510355559058024e-05,0.012963029760784256,0.012958437733305888,3.60828444724642e-05,3.607006247501662e-05,2.0061523491037948e-06,0.001,1.0030761745518974e-06,0.001001127799789087
1937.5,0.03337061613967057,0.43195935742193636,0.1875658968704219,0.000596204540022957,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037513179374084383,0.016204168857283326,4.4731055707049314e-05,0.012963335085826663,0.012958780722658091,3.578484456563946e-05,3.5772272401377424e-05,1.989571284583496e-06,0.001,9.94785642291748e-07,0.001001118484190117
1940.0,0.033370308170932304,0.4319706965830972,0.18756535458269677,0.0005912821820937263,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037513070916539355,0.01620454737478863,4.436162085713618e-05,0.012963637899830906,0.012959120897492916,3.548929668570895e-05,3.547693092562358e-05,1.973126863244896e-06,0.001,9.86563431622448e-07,0.0010011092451279692
1942.5,0.033370002732726285,0.43198194268113116,0.18756481667668662,0.0005864003173022966,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037512963335337326,0.016204922777325062,4.399522720558245e-05,0.012963938221860052,0.012959458280433935,3.5196181764465966e-05,3.518401903813779e-05,1.9568180190849196e-06,0.001,9.784090095424598e-07,0.0010011000819817885
1945.0,0.03336969980457757,0.4319930964628339,0.18756428309838175,0.0005815586326056906,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003751285661967635,0.016205295088300303,4.363185120174462e-05,0.012964236070640244,0.012959792893885016,3.49054809613957e-05,3.489351795634144e-05,1.9406436988812514e-06,0.001,9.703218494406257e-07,0.001001090994137327
1947.5,0.033369399366407884,0.43200415872409187,0.18756375388613117,0.0005767567065768314,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037512750777226236,0.016205664340942144,4.327146118582096e-05,0.012964531472753716,0.012960124761722756,3.4617168948656766e-05,3.4605402394609886e-05,1.924602487901642e-06,0.001,9.62301243950821e-07,0.0010010819809922365
1950.0,0.033369101398184504,0.4320151302434262,0.18756322906189934,0.000571994143972244,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003751264581237987,0.016206030566410807,4.291402745917241e-05,0.012964824453128647,0.012960453907302785,3.4331221967337936e-05,3.431964863833464e-05,1.9086930589377557e-06,0.001,9.543465294688779e-07,0.001001073041945535
1952.5,0.033368805879825304,0.43202601170544425,0.18756270850161036,0.0005672707254770241,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037512541700322074,0.01620639377972431,4.2559533489657646e-05,0.01296511502377945,0.012960780351163327,3.404762679172612e-05,3.403624352862145e-05,1.8929146719750487e-06,0.001,9.464573359875244e-07,0.0010010641763947591
1955.0,0.03336851279163998,0.4320368038385337,0.18756219216452807,0.0005625861337515373,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037512438432905615,0.016206754004742318,4.22079554111219e-05,0.012965403203793855,0.01296110411515601,3.3766364328897524e-05,3.375516802509224e-05,1.8772662600487453e-06,0.001,9.386331300243726e-07,0.0010010553837491993
1957.5,0.03336822211414066,0.43204750736452385,0.1875616800097979,0.0005579400540617608,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003751233600195958,0.016207111265067124,4.185926955383252e-05,0.012965689012053703,0.012961425220935715,3.3487415643066026e-05,3.347640324370564e-05,1.8617467650308481e-06,0.001,9.308733825154241e-07,0.0010010466634242197
1960.0,0.03336793382804187,0.4320581229986855,0.18756117199644662,0.000553332174279283,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037512234399289324,0.016207465584043672,4.151345244446576e-05,0.012965972467234937,0.012961743689960566,3.321076195557261e-05,3.3199930456756976e-05,1.8463551376277645e-06,0.001,9.231775688138823e-07,0.001001038014841256
1962.5,0.033367647914260556,0.4320686514497313,0.18756066808338256,0.0005487621848813042,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037512133616676513,0.016207816984759555,4.1170480806093656e-05,0.012966253587807645,0.012962059543491939,3.293638464487493e-05,3.2925731092878254e-05,1.8310903373779719e-06,0.001,9.155451686889859e-07,0.0010010294374278167
1965.0,0.0333673643539161,0.4320790934198152,0.18756016822939547,0.0005442297789506359,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037512033645879096,0.016208165490045046,4.08303315581712e-05,0.012966532392036038,0.012962372802594456,3.266426524653696e-05,3.2653786737038154e-05,1.815951332649709e-06,0.001,9.079756663248545e-07,0.001001020930617483
1967.5,0.03336708312833029,0.432089449604533,0.18755967239315652,0.0005397346521757012,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037511934478631306,0.016208511122473106,4.049298181652352e-05,0.012966808897978487,0.012962683488135989,3.2394385453218824e-05,3.238407913054207e-05,1.8009371006387057e-06,0.001,9.004685503193529e-07,0.0010010124938499086
1970.0,0.03336680421519213,0.43209972071549463,0.18755918063711338,0.0005352764936798614,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003751183612742268,0.01620885391418474,4.015840822756072e-05,0.012967083131347795,0.012962991621464838,3.2126726582048586e-05,3.211658962079169e-05,1.7860465965610464e-06,0.001,8.930232982805232e-07,0.0010010041264557638
1972.5,0.033366527595943704,0.43210990743685385,0.18755869292740868,0.0005308550036823434,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037511738585481735,0.01620919388796797,3.982658824985402e-05,0.01296735511037438,0.012963297223105614,3.1861270599883225e-05,3.18513002209406e-05,1.7712788129811707e-06,0.001,8.856394064905853e-07,0.001000995827878311
1975.0,0.033366253253769164,0.4321200104371438,0.18755820918835658,0.0005264698886896609,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037511641837671317,0.01620953106240893,3.949749980569049e-05,0.012967624849927147,0.012963600313114314,3.15979998445524e-05,3.158819332137965e-05,1.7566327636502888e-06,0.001,8.783163818251444e-07,0.001000987597613075
1977.5,0.033365981170334784,0.4321300303884646,0.1875577293907558,0.0005221208537003556,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003751154587815116,0.016209865460243746,3.917112071504068e-05,0.012967892368194997,0.012963900911653937,3.1336896572032544e-05,3.1327251222021335e-05,1.7421074573205186e-06,0.001,8.710537286602593e-07,0.0010009794351100434
1980.0,0.03336571132747938,0.4321399679565335,0.18755725350609553,0.0005178076062471556,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003751145070121911,0.016210197104027914,3.884742898891291e-05,0.01296815768322233,0.012964199038696004,3.107794319113033e-05,3.1068456374829334e-05,1.7277019113215704e-06,0.001,8.638509556607852e-07,0.0010009713398243815
1982.5,0.03336544370721433,0.43214982380068534,0.18755678150655572,0.0005135298563969763,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037511356301311144,0.016210526016136338,3.852640282933625e-05,0.012968420812909075,0.01296449471402056,3.0821122263469004e-05,3.081179138381858e-05,1.7134151515587173e-06,0.001,8.567075757793587e-07,0.00100096331121643
1985.0,0.03336517829172353,0.43215959857387237,0.18755631336500692,0.0005092873167509204,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003751126267300138,0.016210852218763363,3.820802062934367e-05,0.01296868177501069,0.012964787957216171,3.056641650347494e-05,3.055723900505522e-05,1.6992462125107934e-06,0.001,8.496231062553967e-07,0.0010009553487517059
1987.5,0.033364915063363455,0.4321692929226642,0.18755584905501024,0.0005050797024442774,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003751116981100205,0.016211175733922747,3.789226097295536e-05,0.012968940587138196,0.012965078787679926,3.0313808778364287e-05,3.0304782146656642e-05,1.6851941372282205e-06,0.001,8.425970686141103e-07,0.0010009474519009037
1990.0,0.0333646540046631,0.43217890748724785,0.1875553885508175,0.0005009067311465239,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037511077710163498,0.016211496583447716,3.757910263516247e-05,0.012969197266758175,0.012965367224617436,3.006328210812998e-05,3.0054403868791434e-05,1.6712579773310572e-06,0.001,8.356289886655286e-07,0.001000939620139893
1992.5,0.03336439509316358,0.4321884431174191,0.1875549317970902,0.000496768041082196,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037510986359418044,0.01621181479447563,3.726851842565816e-05,0.012969451835580506,0.012965653293522573,2.9814814740526526e-05,2.980608246493176e-05,1.6574365192323304e-06,0.001,8.287182596161652e-07,0.0010009318527949074
1995.0,0.03336413831344908,0.4321979003690243,0.18755447877949594,0.0004926633821555089,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003751089575589919,0.016212130386660976,3.696048954156804e-05,0.01296970430932878,0.012965937011070728,2.9568391633254437e-05,2.9559802929330533e-05,1.6437289224208023e-06,0.001,8.218644612104011e-07,0.0010009241494034725
1997.5,0.03336388364901355,0.43220727984438,0.1875540294769832,0.0004885924867446228,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003751080589539664,0.016212443380819914,3.6654995864453407e-05,0.012969954704655933,0.0129662183953314,2.9323996691562728e-05,2.9315549204677368e-05,1.6301342879529792e-06,0.001,8.150671439764896e-07,0.0010009165094704063
2000.0,0.0333636310825958,0.4322165821782498,0.1875535838637474,0.0004845550750242561,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037510716772749483,0.01621275379857413,3.635201636006649e-05,0.012970203038859306,0.012966497465347494,2.9081613088053197e-05,2.9073304501455362e-05,1.6166516762308812e-06,0.001,8.083258381154406e-07,0.001000908932477874
2002.5,0.03336338059707631,0.4322258080003067,0.18755314191449343,0.00048055086921288065,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003751062838289869,0.016213061661397625,3.6051530148246637e-05,0.0129704493291181,0.0129667742400092,2.884122411859731e-05,2.8833052152772836e-05,1.6032801545805178e-06,0.001,8.016400772902589e-07,0.0010009014179122892
2005.0,0.03336313217547722,0.4322349579351332,0.1875527036044357,0.00047657959357272285,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003751054072088714,0.016213366990616755,3.575351650290693e-05,0.012970693592493407,0.012967048738053997,2.8602813202325548e-05,2.859477561436337e-05,1.5900187972501967e-06,0.001,7.950093986250984e-07,0.0010008939652643165
2007.5,0.03336288580096237,0.43224403260222155,0.18755226890929808,0.0004726409744097629,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037510453781859614,0.016213669807410253,3.5457954852021015e-05,0.012970935845928204,0.012967320978066646,2.8366363881616813e-05,2.8358458464585776e-05,1.5768666854088497e-06,0.001,7.884333427044249e-07,0.001000886574028871
2010.0,0.033362641456837254,0.43225303261597336,0.18755183780531384,0.00046873474007373526,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003751036756106277,0.016213970132809213,3.516482477761006e-05,0.012971176106247373,0.0129675909784792,2.813185982208805e-05,2.8124084404424114e-05,1.5638229071443837e-06,0.001,7.819114535721918e-07,0.0010008792437051176
2012.5,0.03336239912654843,0.43226195858570665,0.1875514102691983,0.0004648606209856296,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037510282053839663,0.016214267987695014,3.4874106017788046e-05,0.012971414390156014,0.012967858757571199,2.7899284814230443e-05,2.7891637259137774e-05,1.550886557553773e-06,0.001,7.754432787768865e-07,0.001000871973796453
2015.0,0.03336215879191138,0.4322708111351652,0.18755098619870247,0.00046101842904914137,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037510197239740495,0.01621456338666266,3.458578440957721e-05,0.012971650709330129,0.012968124334054955,2.766862752766177e-05,2.766110574294848e-05,1.5380570035934985e-06,0.001,7.690285017967493e-07,0.0010008647637573414
2017.5,0.03336192043770972,0.4322795908518858,0.18755056561879935,0.00045720785155471265,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003751011312375987,0.01621485635394687,3.4299836465776965e-05,0.012971885083157497,0.012968387725556573,2.7439869172621577e-05,2.743247109328276e-05,1.5253331967064521e-06,0.001,7.626665983532261e-07,0.0010008576131312916
2020.0,0.03336168404769098,0.43228829833128096,0.18755014850217044,0.00045342863061431643,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003751002970043409,0.01621514690955646,3.401624280274034e-05,0.01297211752764517,0.012968648949938428,2.721299424219227e-05,2.7205717836858986e-05,1.5127142712732007e-06,0.001,7.563571356366003e-07,0.0010008505214307293
2022.5,0.03336144960573588,0.432296934163766,0.18754973482162757,0.0004496805107628184,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037509946964325515,0.016215435073323382,3.3734984219208255e-05,0.012972348058658708,0.012968908024912981,2.698798737536661e-05,2.6980830645769106e-05,1.5001993698495338e-06,0.001,7.500996849247669e-07,0.0010008434881720763
2025.0,0.03336121709585836,0.43230549893475895,0.18754932455011256,0.00044596323895797695,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003750986491002251,0.01621572086490269,3.345604169629961e-05,0.012972576691922153,0.012969164968042768,2.676483335703969e-05,2.6757794337478618e-05,1.487787643164923e-06,0.001,7.438938215824615e-07,0.0010008365128757507
2027.5,0.033360986502205585,0.43231399322468034,0.18754891766069753,0.0004422765645804431,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037509783532139506,0.016216004303772586,3.317939639750149e-05,0.01297280344301807,0.01296941979674041,2.654351711800119e-05,2.6536593874826585e-05,1.4754782501210022e-06,0.001,7.377391250605011e-07,0.0010008295950661675
2030.0,0.03336075780905792,0.43232241760895357,0.1875485141265847,0.0004386202394337608,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003750970282531694,0.016216285409234414,3.290502966865946e-05,0.012973028327387533,0.012969672528268606,2.632402373492757e-05,2.6317214366025648e-05,1.4632703577900693e-06,0.001,7.316351788950347e-07,0.0010008227342717375
2032.5,0.033360531000828954,0.43233077265800474,0.1875481139211065,0.00043499401774436643,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037509622784221304,0.016216564200412696,3.263292303796811e-05,0.012973251360330158,0.012969923179740142,2.6106338430374488e-05,2.6099641064661986e-05,1.4511631414136079e-06,0.001,7.255815707068039e-07,0.0010008159300248685
2035.0,0.03336030606194759,0.4323390589400313,0.18754771701354306,0.0004313976538283141,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037509543402708613,0.0162168406959973,3.236305804019963e-05,0.012973472556797842,0.012970171768200938,2.5890446432159704e-05,2.5883859229698844e-05,1.4391557766118678e-06,0.001,7.195778883059339e-07,0.0010008091818584277
2037.5,0.03336008297648991,0.43234727702965037,0.18754732335605795,0.000427830894803132,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037509464671211593,0.0162171149134382,3.209541566774185e-05,0.012973691930750562,0.012970418310889511,2.567633253419348e-05,2.566985368818792e-05,1.4272474150538408e-06,0.001,7.136237075269204e-07,0.0010008024892946973
2040.0,0.03335986172966168,0.4323554274730758,0.1875469329363025,0.0004242935099341622,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037509386587260504,0.01621738687218787,3.182997858117229e-05,0.012973909497750298,0.012970662824192274,2.5463982864937834e-05,2.545761059604973e-05,1.4154372824196487e-06,0.001,7.077186412098243e-07,0.0010007958518898504
2042.5,0.03335964230635336,0.4323635108220593,0.18754654572614368,0.0004207852620314059,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037509309145228736,0.016217656590541075,3.156672895458417e-05,0.012974125272432862,0.01297090532466178,2.525338316366734e-05,2.5247115721884353e-05,1.4037245829152875e-06,0.001,7.018622914576438e-07,0.0010007892691906008
2045.0,0.03335942469158488,0.4323715276234434,0.18754616169744542,0.0004173059162534566,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037509232339489086,0.016217924086607563,3.130564913878856e-05,0.012974339269286051,0.0129711458287033,2.504451931103085e-05,2.5038354975207394e-05,1.3921085286610012e-06,0.001,6.960542643305006e-07,0.0010007827407475464
2047.5,0.03335920887050561,0.4323794784191614,0.1875457808220687,0.0004138552401074997,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037509156164413737,0.016218189378312087,3.10467216613063e-05,0.012974551502649671,0.012971384352574842,2.4837377329045047e-05,2.4831314406449982e-05,1.3805883396899337e-06,0.001,6.902941698449668e-07,0.0010007762661151684
2050.0,0.03335899482839441,0.43238736374623754,0.18754540307187134,0.0004104330034493129,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003750908061437427,0.016218452483394395,3.078992922636006e-05,0.012974761986715518,0.012971620912387126,2.4631943381088053e-05,2.4625980206958775e-05,1.3691632439468015e-06,0.001,6.845816219734007e-07,0.0010007698448518323
2052.5,0.03335878255065957,0.43239518413678707,0.18754502841870832,0.00040703897848326607,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037509005683741665,0.01621871341940927,3.053525471486646e-05,0.012974970735527419,0.012971855524103612,2.4428203771893172e-05,2.4422338708995964e-05,1.3578324772865874e-06,0.001,6.789162386432937e-07,0.0010007634765197872
2055.0,0.033358572022838845,0.43240294011801583,0.1875446568344315,0.0004036729397623211,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.00375089313668863,0.016218972203726503,3.0282681184428263e-05,0.012975177762981205,0.012972088203540474,2.4226144947542614e-05,2.4220376385739265e-05,1.3465952834732476e-06,0.001,6.732976417366238e-07,0.0010007571606851654
2057.5,0.03335836323065566,0.4324106322286384,0.18754428829947,0.00040033464124348173,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0037508857659894,0.016219228854888773,3.0032190149452976e-05,0.01297538308391102,0.012972318966859152,2.4025752119562385e-05,2.4020078474608902e-05,1.3354508376414286e-06,0.001,6.677254188207143e-07,0.00100075089691967
