Time,Exposed_Human,Infected_Human,Recovered,Susceptible_Human,Exposed_Mosquito,Infected_Mosquito,Susceptible_Mosquito,Capital_lambda_h,Psi_h,Psi_v,sigma_v,sigma_h,Beta_hv,Beta_vh,Beta_tilde_vh,v_h,v_v,gamma_h,delta_h,rho_h,u_1h,u_2h,u_1v,u_2v,N_h,N_v,f_h,f_v,lambda_h,lambda_v,Baseline_dummy_variable,Human,Mosquito,Human_Immigration,Human_Birth,Human_Loss_of_Immunity,Human_Infection,Human_Susceptible_natural_death,Human_disease_progression,Human_Exposed_natural_death,Human_Recovery,Human_disease_induced_death,Human_Infectious_natural_death,Human_Recovered_natural_death,Mosquito_birth,Mosquito_infection,Mosquito_Susceptible_death,Mosquito_disease_progression,Mosquito_Exposed_death,Mosquito_Infected_death
360.0,0.90607588910521,23.2794817400877,17.600459709517224,578.3535497137907,27.439518306429555,17.47127043429851,2380.0892112646275,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,620.1395670525008,2425.0000000053556,0.00013282791341050014,0.13000000000021422,0.00015732382383308087,0.0024597145007789136,0.0,1.0,1.0,0.041,0.03410767618788754,0.04752124121569651,0.09098879196840938,0.07682149522203878,0.09060758891052101,0.00012035216974140876,0.08147818609030695,0.0004190306713215786,0.003092164984813688,0.0023378323382807504,315.2500000006962,5.854339946095052,309.41159746491144,2.277480019433653,3.5671373798417205,2.2712651564625492
370.0,0.908684737620384,23.33594079580528,17.9131951913333,577.9049867536237,27.536669732945697,17.5333714230113,2379.9299588032695,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,620.0628074783828,2424.9999999592264,0.00013281256149567653,0.1299999999983691,0.00015789805848292636,0.0024685677840497527,0.0,1.0,1.0,0.041,0.03410345441131105,0.04836562701659992,0.09125007539599846,0.07675304159187378,0.09086847376203841,0.00012068474759538996,0.08167579278531847,0.00042004693432449503,0.0030993060720023555,0.002379097337933011,315.24999999469946,5.875018424596607,309.3908946405436,2.2855435878344927,3.5797670652380305,2.2793382849628734
380.0,0.9112941954395958,23.392941394818187,18.219156584471577,577.4628002918616,27.633674465749557,17.595377630765743,2379.770947827119,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,619.986192466591,2424.9999999236343,0.00013279723849331818,0.1299999999969454,0.0001584715204369949,0.0024774089600641926,0.0,1.0,1.0,0.041,0.03409924058566251,0.04919172277807326,0.09151140795805607,0.07668546521137772,0.09112941954395959,0.0001210173526093685,0.08187529488186365,0.0004210729451067274,0.003106518017467886,0.00241945368209518,315.24999999007247,5.8956658690473605,309.3702232102562,2.2935949806572133,3.5923776804630325,2.2873990919457996
390.0,0.9139041411677984,23.450464823053174,18.51855010899142,577.0268025341277,27.730534582223086,17.657290320895356,2379.6121750326492,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,619.9097216073401,2424.999999935768,0.000132781944321468,0.12999999999743073,0.00015904422062588166,0.00248623820934368,0.0,1.0,1.0,0.041,0.034095034688403705,0.05000008529427684,0.09177277808928486,0.07661874076608126,0.09139041411677984,0.00012134996878770164,0.08207662688068611,0.00042210836681495713,0.0031137983144471906,0.002458929089486414,315.2499999916498,5.916282712985593,309.3495827481305,2.3016343703245163,3.604969495617754,2.2954477416710297
400.0,0.916514467087009,23.508492442095058,18.811580417492543,576.5968071657778,27.827252069837524,17.71911100530862,2379.45363686276,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,619.8333944924525,2424.999999937906,0.0001327666788984905,0.12999999999751627,0.00015961617222663038,0.0024950557045578994,0.0,1.0,1.0,0.041,0.03409083669708489,0.05079126712722987,0.09203417527789798,0.07655284315087367,0.0916514467087009,0.00012168258195756206,0.0822797235473327,0.000423152863957711,0.003121144467447225,0.0024975510568623644,315.2499999919278,5.93686937038547,309.32897278624887,2.3096619217965144,3.617542769009763,2.303484430646111
410.0,0.9191250589927854,23.56700667657981,19.098440678181102,576.172638307079,27.923828823097693,17.780840882681172,2379.295330243462,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,619.7572107208326,2424.999999949241,0.0001327514421441665,0.12999999999796966,0.00016018738559876332,0.0025038616100403815,0.0,1.0,1.0,0.041,0.034086646589645796,0.051565789831088976,0.09229558858395284,0.07648774865927396,0.09191250589927855,0.00012201517709213438,0.08248452336802933,0.00042420612017843654,0.0031285541233371703,0.002535345542733355,315.24999999340133,5.957426236344956,309.3083929268193,2.3176777923171086,3.630097746946005,2.3115093147124512
420.0,0.921735808470989,23.625990466302863,19.379318067194507,575.7541255534678,28.02026664315033,17.84248114691888,2379.1372521795815,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,619.6811698954361,2424.999999969651,0.00013273623397908722,0.12999999999878606,0.00016075787106415847,0.002512656081947756,0.0,1.0,1.0,0.041,0.03408246434424899,0.05232415878142517,0.09255700748038169,0.07642343432388986,0.09217358084709891,0.00012234773994010832,0.08269096663206002,0.00042526782839345155,0.0031360249985228606,0.0025723376973222824,315.24999999605467,5.977953686477498,309.2878427804575,2.3256821313814773,3.642634663575528,2.319522549077795
430.0,0.9243466091303059,23.685427055109574,19.654396121808173,575.3411018359285,28.116567267396146,17.904032957151745,2378.979399771866,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,619.6052716219766,2424.999999996414,0.0001327210543243953,0.12999999999985656,0.00016132763863662759,0.002521439270635356,0.0,1.0,1.0,0.041,0.034078289939208715,0.053066869528882066,0.09281842136978583,0.07635987763182371,0.0924346609130306,0.0001226802565249539,0.08289899469288352,0.00042633768699197236,0.0031435548508777,0.0026085521753956868,315.2499999995338,5.9984520826173116,309.2673219700014,2.33367508319388,3.6551537447574662,2.3275242844271586
440.0,0.9269573573574594,23.745300063130692,19.923853965996045,574.9334041228674,28.212732362603386,17.965497420821382,2378.8217702432394,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,619.5295155093515,2425.000000026664,0.0001327059031018703,0.13000000000106657,0.00016189669786920922,0.0025302113201400647,0.0,1.0,1.0,0.041,0.03407412335301434,0.05379440570818932,0.09307981962219583,0.07629705661755767,0.09269573573574595,0.00012301271324504477,0.08310855022095742,0.0004274154011363525,0.003151141489302656,0.0026440130338272853,315.25000000346637,6.018921771665072,309.2468301341583,2.341656786096081,3.667655207168531,2.3355146647259413
450.0,0.9295679586329034,23.805593928054158,20.187861471369953,574.5308778142471,28.3087634716153,18.026875588367698,2378.6643609832818,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,619.4539011723041,2425.0000000432647,0.0001326907802344608,0.1300000000017306,0.00016246505780571598,0.002538972363980207,0.0,1.0,1.0,0.041,0.034069964564476724,0.05450722597269887,0.0933411922752604,0.07623495044596212,0.09295679586329035,0.00012334509771195495,0.08331957874818956,0.00042850069070497483,0.003158782832258249,0.002678743089901289,315.25000000562443,6.039363075721192,309.2263669319431,2.3496273681440702,3.68013925135898,2.3434938265189977
460.0,0.9321783189385272,23.866293421360076,20.44658457631426,574.1333719118859,28.404662073587797,18.08816845554439,2378.5071695037623,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,619.3784282284988,2425.000000032894,0.00013267568564569976,0.13000000000131579,0.00016303272700164036,0.00254772252988917,0.0,1.0,1.0,0.041,0.03406581355256744,0.05520577835604851,0.09360252928544174,0.076173538770487,0.09321783189385273,0.00012367739760922488,0.08353202697476027,0.0004295932815844814,0.0031664768435004016,0.0027127646277752843,315.2500000042763,6.059776303247654,309.2059320386187,2.3575869521077872,3.692606069603788,2.351461899244571
470.0,0.9347883137020805,23.927383599601207,20.70018611098015,573.7407382737982,28.500429636318753,18.149376953528716,2378.3501934397223,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,619.3030962980815,2425.0000000295695,0.0001326606192596163,0.13000000000118278,0.0001635997134341553,0.0025564619431247848,0.0,1.0,1.0,0.041,0.03406167029639449,0.05589050249964641,0.09386382036709408,0.0761128016338715,0.09347883137020806,0.00012400959657237045,0.08374584259860422,0.0004306929047928217,0.0031742215255854828,0.002746099508271935,315.25000000384404,6.08016175695212,309.18552514997697,2.365535659814457,3.7050558527551476,2.3594190039801997
480.0,0.937397854472632,23.988850109073553,20.94882185704873,573.3528351852254,28.596067483176338,18.21050196302665,2378.1934305729246,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,619.2279050058204,2425.0000000191276,0.00013264558100116406,0.13000000000076511,0.00016416602463001915,0.0025651907176967104,0.0,1.0,1.0,0.041,0.03405753477532012,0.05656181901403158,0.09412505566270903,0.07605271994180889,0.0937397854472632,0.00012434168303576692,0.08396097538175744,0.000431799301963324,0.0031820149602678994,0.002778768646518114,315.2500000024866,6.100519712992963,309.1651459762998,2.3734736011036364,3.717488772834803,2.367365255207398
490.0,0.9400068415202868,24.0506789390927,21.192643673500935,572.969524525291,28.691576890028113,18.271544302169673,2378.0368788155583,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,619.1528539794049,2425.000000007756,0.00013263057079588097,0.13000000000031026,0.00016473166755549785,0.0025739089628264173,0.0,1.0,1.0,0.041,0.03405340696886727,0.05722013791845253,0.09438622523353192,0.07599327508643387,0.09400068415202868,0.00012467364394286887,0.08417737628682445,0.0004329122209036686,0.0031898552757203377,0.002810792427090145,315.2500000010083,6.120850436315124,309.1447942467604,2.3814008818723336,3.7299049957125563,2.375300759287726
500.0,0.9426151772107251,24.112856548230223,21.431798036421412,572.5906730883931,28.786959062377022,18.332504807768686,2377.8805361217724,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,619.0779428502556,2424.999999991918,0.0001326155885700511,0.1299999999996767,0.00016529664934901298,0.002582616781003341,0.0,1.0,1.0,0.041,0.03404928685676406,0.05786585469833782,0.09464731971000745,0.07593444912133898,0.09426151772107251,0.00012500546652086334,0.08439499791880578,0.00043403141786814404,0.003197740663248762,0.002842190510714491,315.2499999989493,6.1411541758093104,309.12446969506163,2.389317602177293,3.7423046780997065,2.3832256250040023
510.0,0.9452227631391291,24.175369743256926,21.66642733554639,572.216151410857,28.8822151393986,18.39338424362974,2377.724400592491,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,619.0031712527995,2424.9999999755196,0.0001326006342505599,0.1299999999990208,0.0001658609764943177,0.00259131426882525,0.0,1.0,1.0,0.041,0.03404517441890397,0.05849935380597526,0.0949083296388251,0.07587622460549405,0.09452227631391291,0.00012533713790031527,0.08461379410139924,0.0004351566553786247,0.0032056693611976638,0.0028729820066371197,315.24999999681756,6.161431166589287,309.1041720746955,2.397223856570084,3.754687968093536,2.391139951653855
520.0,0.9478294999137952,24.23820566438446,21.896670036965823,571.8458336231183,28.977346195872308,18.454183303198832,2377.5684704709647,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,618.9285388243825,2424.999999970036,0.0001325857077648765,0.12999999999880144,0.0001664246548440331,0.0026000015171440904,0.0,1.0,1.0,0.041,0.03404106963534104,0.05912100909980773,0.09516924548472584,0.07581858458331696,0.09478294999137953,0.00012566864508649947,0.08483371982534561,0.0004362877019589203,0.003213639652963052,0.002903185494545078,315.2499999961047,6.1816816303384625,309.08390115837574,2.4051197342574016,3.7670550054286687,2.3990438293937295
530.0,0.9504352927228357,24.301351858762363,22.122659868515193,571.4795981857234,29.072353232700486,18.51490265838453,2377.4127440871857,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,618.8540452057238,2424.999999978271,0.00013257080904114475,0.12999999999913084,0.00016698769005982984,0.002608678610281929,0.0,1.0,1.0,0.041,0.03403697248631481,0.05973118164499102,0.09543005801735367,0.07576151268198966,0.09504352927228357,0.00012599997569752355,0.08505473150566827,0.00043742433345772254,0.0032216498767096533,0.002932818916911124,315.2499999971752,6.201905773311907,309.0636567292678,2.4130053183141404,3.779405920225795,2.4069373455738963
540.0,0.9530400583171017,24.36479631605096,22.344525386014077,571.1173282807744,29.16723716180932,18.5755429535444,2377.257219867371,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,618.7796900411565,2424.9999999827246,0.0001325559380082313,0.129999999999309,0.00016755008755821118,0.002617345625261875,0.0,1.0,1.0,0.041,0.03403288295226361,0.06033021854223801,0.09569075835945538,0.07570499316301302,0.09530400583171017,0.00012633111888964288,0.08527678710617836,0.0004385663336889173,0.0032296984300536334,0.0029618995218918327,315.24999999775423,6.222103784542071,309.04343858111554,2.420880684430174,3.791740831015057,2.4148205839479364
550.0,0.9556437017655304,24.428527244037078,22.562392550453726,570.7589094809468,29.261998860248788,18.636104781795073,2377.1018963483184,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,618.7054729772033,2424.999999990362,0.00013254109459544066,0.12999999999961448,0.00016811185229625902,0.0026260026350782427,0.0,1.0,1.0,0.041,0.03402880101374618,0.06091845988622507,0.09595133748743481,0.07564901061270472,0.09556437017655305,0.00012666206227524224,0.08549984535412977,0.0004397134903926674,0.0032377837402792174,0.002990444205329153,315.24999999874706,6.242275843660172,309.023246524365,2.4287459054006497,3.8040598518210613,2.4226936216261747
560.0,0.9582461349863604,24.492533222530565,22.77638294591374,570.4042313601318,29.35663912955785,18.69658870686976,2376.9467721602587,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,618.6313936635624,2424.9999999966867,0.00013252627873271247,0.12999999999986747,0.00016867298896895675,0.002634649706307397,0.0,1.0,1.0,0.041,0.03402472665149594,0.0614962339539671,0.09621178662405376,0.07559355015555144,0.09582461349863604,0.0001269927943797468,0.08572386627885697,0.00044086559800555016,0.003245904284719306,0.003018469274813163,315.2499999995693,6.262422115180341,309.0030803805186,2.4366010477533013,3.8163630868386296,2.4305565318905913
570.0,0.9608472685950713,24.556803208509113,22.98661385040672,570.0531874255603,29.45115871266482,18.756995195820693,2376.791846098681,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,618.5574517530712,2425.000000007167,0.00013251149035061423,0.13000000000028666,0.0001692335014015245,0.002643286900302909,0.0,1.0,1.0,0.041,0.034020659846418916,0.06206385739609815,0.09647209689312707,0.07553859744487902,0.09608472685950714,0.00012732330356084984,0.0859488112297819,0.000442022457753164,0.003254058591406288,0.0030459904594314652,315.2500000009317,6.282542751539411,308.9829399935099,2.44444617315118,3.8286506326548695,2.438409375462067
580.0,0.9634470180795995,24.62132642303462,23.193199298755772,569.7056741612487,29.545558286239526,18.81732472771709,2376.6371170015123,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,618.4836469011186,2425.000000015469,0.0001324967293802237,0.1300000000006188,0.00016979339353028115,0.002651914272531288,0.0,1.0,1.0,0.041,0.034016600579561525,0.06262163810664059,0.09673225972929503,0.07548413853572088,0.09634470180795995,0.0001276535788266762,0.08617464248062118,0.00044318387561462317,0.0032622452240549694,0.003073023050948838,315.250000002011,6.302637891203923,308.9628252116672,2.452281337757881,3.8409225772294207,2.4462522146148657
590.0,0.9660453002369074,24.68609240123557,23.39624964164675,569.3615914227715,29.639838467082757,18.877577729224274,2376.482583819921,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,618.4099787658907,2425.000000016228,0.00013248199575317815,0.13000000000064915,0.00017035266882108207,0.002660531873144596,0.0,1.0,1.0,0.041,0.03401254883212399,0.06316987403244623,0.09699226662308764,0.07543015993689438,0.09660453002369074,0.00012798360936336367,0.08640132340432449,0.0004443496632222403,0.003270462788663054,0.0030995818456649405,315.2500000021097,6.322707660225923,308.9427358981324,2.460106592767869,3.853179000739999,2.4540851048114103
600.0,0.9686420260214231,24.75109097527367,23.59587180741228,569.0208421995181,29.73399982858178,18.937754593554686,2376.3282455940757,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,618.3364470082255,2425.000000016212,0.00013246728940164508,0.13000000000064849,0.0001709113304399644,0.002669139747875727,0.0,1.0,1.0,0.041,0.034008504585452404,0.06370885388001316,0.09725210918838868,0.07537664857921139,0.09686420260214232,0.00012831338358757567,0.08662881841345785,0.0004455196375549261,0.003278709931228023,0.003125681179396601,315.2500000021076,6.34275217431494,308.92267192877085,2.467921985772288,3.8654199777349136,2.46190809717439
610.0,0.9712371063164474,24.816312259108198,23.79216940183422,568.6833325243014,29.828042890137066,18.997855676524456,2376.1741014575978,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,618.2630512915603,2425.0000000242594,0.00013245261025831204,0.1300000000009704,0.00017146938121757286,0.0026777379375213625,0.0,1.0,1.0,0.041,0.03400446782103581,0.0642388573849524,0.09751177913668918,0.07532359180323936,0.09712371063164475,0.00012864288991134318,0.0868570929068787,0.00044669362066394755,0.0032869853357042293,0.003151334940980885,315.25000000315373,6.362771537628745,308.90263319179354,2.475727559881377,3.8776455757467634,2.4697212379666147
620.0,0.9738304627354322,24.881746633158905,23.985242752822394,568.3489714331928,29.9219680960998,19.05788128462666,2376.0201506521216,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,618.1897912819095,2425.0000000328478,0.00013243795825638188,0.13000000000131393,0.00017202682354163965,0.0026863264768739463,0.0,1.0,1.0,0.041,0.03400043852050502,0.06476015543262047,0.09777126821881026,0.07527097735372677,0.09738304627354322,0.00012897211817254823,0.08708611321605617,0.0004478714393968603,0.0032952877219481697,0.0031765565784674784,315.25000000427025,6.382765840282817,308.88261958789775,2.4835233519762836,3.889855852532289,2.4775245670265065
630.0,0.9764220150064804,24.947384738407372,24.175189123062555,568.0176707712708,30.01577584319731,19.11783168989009,2375.8663925065007,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,618.1166666477471,2425.000000039588,0.00013242333332954943,0.13000000000158352,0.0001725836594905779,0.002694905396226906,0.0,1.0,1.0,0.041,0.03399641666562609,0.0652730106322689,0.09803056827702018,0.07521879335361825,0.09764220150064805,0.00012930105796351348,0.0873158465844258,0.0004490529252913327,0.0033036158449146337,0.0032013591275482107,315.25000000514643,6.402735161879921,308.8626310296073,2.491309394985377,3.9020508596631807,2.485318119715985
