Time,C,F,P,m,gamma,nu,sigma,Brain
102.89999999999999,4.561149964726886,3.068734927495512,1.7713333896973906,25.0,1.0,1.0,1.0,1.0
103.05,4.696404467979512,3.6539384924240292,1.538207838786188,25.0,1.0,1.0,1.0,1.0
103.2,4.83705008703503,4.340477556317792,1.3325948764887938,25.0,1.0,1.0,1.0,1.0
103.35,4.979412409242321,5.1360464862604,1.15406641073329,25.0,1.0,1.0,1.0,1.0
103.5,5.12063971992684,6.044738981730447,1.0014867992937142,25.0,1.0,1.0,1.0,1.0
103.64999999999999,5.258901149882857,7.066363228976036,0.8729293778044469,25.0,1.0,1.0,1.0,1.0
103.8,5.393377924905647,8.196565468958424,0.7657975084503779,25.0,1.0,1.0,1.0,1.0
103.95,5.524061281160415,9.427690398820804,0.6771073043124566,25.0,1.0,1.0,1.0,1.0
104.1,5.651444605215426,10.750040135851412,0.603827953003674,25.0,1.0,1.0,1.0,1.0
104.25,5.776230265396472,12.153104289549086,0.5431596547649904,25.0,1.0,1.0,1.0,1.0
104.39999999999999,5.899128641363971,13.62647716305177,0.4926867955236658,25.0,1.0,1.0,1.0,1.0
104.55,6.020756091815428,15.160407019510302,0.4504182259293795,25.0,1.0,1.0,1.0,1.0
104.7,6.141603495330516,16.746052246758957,0.4147567532697917,25.0,1.0,1.0,1.0,1.0
104.85,6.262042739171454,18.375547576275434,0.38443813462098697,25.0,1.0,1.0,1.0,1.0
105.0,6.382346473854327,20.041970120802826,0.3584664332211494,25.0,1.0,1.0,1.0,1.0
105.14999999999999,6.502707655029703,21.73926865977083,0.3360575261071456,25.0,1.0,1.0,1.0,1.0
105.3,6.623262745055701,23.46216056446733,0.31658765273171974,25.0,1.0,1.0,1.0,1.0
105.45,6.744103352194391,25.206027276510213,0.29956347002582806,25.0,1.0,1.0,1.0,1.0
105.6,6.865290479943744,26.966829649667247,0.28458859740682246,25.0,1.0,1.0,1.0,1.0
105.75,6.986861366477595,28.741033856569306,0.2713428105685396,25.0,1.0,1.0,1.0,1.0
105.89999999999999,7.108837110663837,30.52553475505222,0.2595658347378428,25.0,1.0,1.0,1.0,1.0
106.05,7.231226669066174,32.3175967781431,0.24904513947731147,25.0,1.0,1.0,1.0,1.0
106.2,7.354030615141043,34.11480315054828,0.2396053683948604,25.0,1.0,1.0,1.0,1.0
106.35,7.477243395553122,35.915010121886496,0.2311007624327095,25.0,1.0,1.0,1.0,1.0
106.5,7.600854238917991,37.71631199826021,0.22341098034932988,25.0,1.0,1.0,1.0,1.0
106.64999999999999,7.724852536706031,39.517006221065635,0.21643270618611454,25.0,1.0,1.0,1.0,1.0
106.8,7.849224185752862,41.31557065337287,0.21007999831118543,25.0,1.0,1.0,1.0,1.0
106.95,7.973953681935381,43.11063803094095,0.20428002575999255,25.0,1.0,1.0,1.0,1.0
107.1,8.099025658939619,44.900975776788414,0.19897005981445365,25.0,1.0,1.0,1.0,1.0
107.25,8.224424659848856,46.68547068191638,0.19409623631356893,25.0,1.0,1.0,1.0,1.0
107.39999999999999,8.350134894780112,48.46311490634347,0.18961247816120363,25.0,1.0,1.0,1.0,1.0
107.55,8.476141851519637,50.23299183048971,0.1854778893860222,25.0,1.0,1.0,1.0,1.0
107.7,8.602428803003624,51.99426899238518,0.18165939022253655,25.0,1.0,1.0,1.0,1.0
107.85,8.728982996123326,53.74618176276053,0.17812475118815416,25.0,1.0,1.0,1.0,1.0
108.0,8.855789362977358,55.488035259684224,0.17484850640317953,25.0,1.0,1.0,1.0,1.0
108.14999999999999,8.982836331596765,57.219186888581866,0.17180528939726825,25.0,1.0,1.0,1.0,1.0
108.3,9.110109174581778,58.93905109887161,0.1689763261268849,25.0,1.0,1.0,1.0,1.0
108.45,9.237596560888315,60.64708476917882,0.16634232108201272,25.0,1.0,1.0,1.0,1.0
108.6,9.365286820477175,62.3427874540044,0.16388693267140422,25.0,1.0,1.0,1.0,1.0
108.75,9.493167754290734,64.02569725820403,0.1615966602623791,25.0,1.0,1.0,1.0,1.0
108.89999999999999,9.621230169048102,65.69538336223242,0.15945705653738879,25.0,1.0,1.0,1.0,1.0
109.05,9.7494644839803,67.35144682696024,0.15745593404692448,25.0,1.0,1.0,1.0,1.0
109.2,9.87785915572391,68.99351921843555,0.1555847352184364,25.0,1.0,1.0,1.0,1.0
109.35,10.00640627306783,70.62125352807777,0.15383272844106857,25.0,1.0,1.0,1.0,1.0
109.5,10.135095983779836,72.23432786895269,0.15219243620071982,25.0,1.0,1.0,1.0,1.0
109.64999999999999,10.263921566205676,73.83244064802636,0.1506546324817654,25.0,1.0,1.0,1.0,1.0
109.8,10.392874152744701,75.41530934810079,0.14921312390397357,25.0,1.0,1.0,1.0,1.0
109.95,10.521945807558899,76.98267025788266,0.1478619213331357,25.0,1.0,1.0,1.0,1.0
110.1,10.651129775947984,78.53427422740636,0.14659471295529833,25.0,1.0,1.0,1.0,1.0
110.25,10.78041887109281,80.06988812809169,0.1454064717485146,25.0,1.0,1.0,1.0,1.0
110.39999999999999,10.909806506727023,81.58929192347443,0.14429230888145103,25.0,1.0,1.0,1.0,1.0
110.55,11.039286458710931,83.09227849654826,0.14324769063465342,25.0,1.0,1.0,1.0,1.0
110.7,11.16885247966311,84.57865246912519,0.14226872687228062,25.0,1.0,1.0,1.0,1.0
110.85,11.298498731597446,86.04822883648913,0.1413516841363577,25.0,1.0,1.0,1.0,1.0
111.0,11.428219654198086,87.50083274749636,0.14049309846759192,25.0,1.0,1.0,1.0,1.0
111.14999999999999,11.558009952449478,88.93629874169153,0.13968974323735167,25.0,1.0,1.0,1.0,1.0
111.3,11.687864084562875,90.35447008192288,0.13893907046261095,25.0,1.0,1.0,1.0,1.0
111.45,11.817777639799099,91.75519748917101,0.13823784556698998,25.0,1.0,1.0,1.0,1.0
111.6,11.947745519267752,93.13833980071813,0.13758389431469936,25.0,1.0,1.0,1.0,1.0
111.75,12.0777624926952,94.50376263308664,0.1369755020367804,25.0,1.0,1.0,1.0,1.0
111.89999999999999,12.207824723042178,95.8513368186647,0.1364098913937742,25.0,1.0,1.0,1.0,1.0
112.05,12.33792829047339,97.18094027250812,0.13588472326562817,25.0,1.0,1.0,1.0,1.0
112.2,12.468068383918098,98.49245747751114,0.1353988253007632,25.0,1.0,1.0,1.0,1.0
112.35,12.598240689736464,99.7857771269266,0.13495074810019375,25.0,1.0,1.0,1.0,1.0
112.5,12.7284417850382,101.06079227245301,0.13453840790170854,25.0,1.0,1.0,1.0,1.0
112.64999999999999,12.858668110827265,102.31740133058797,0.1341601129371689,25.0,1.0,1.0,1.0,1.0
112.8,12.9889156521935,103.55550765669837,0.13381483957043064,25.0,1.0,1.0,1.0,1.0
112.95,13.119180336457982,104.77501835103817,0.13350178818516964,25.0,1.0,1.0,1.0,1.0
113.1,13.249459238497781,105.9758432147959,0.13321919086106643,25.0,1.0,1.0,1.0,1.0
113.25,13.37974887207356,107.15789723692662,0.1329660568800163,25.0,1.0,1.0,1.0,1.0
113.39999999999999,13.510045741360512,108.32109920403374,0.13274157496896388,25.0,1.0,1.0,1.0,1.0
113.55,13.640346719943748,109.46536867070326,0.1325446192467008,25.0,1.0,1.0,1.0,1.0
113.7,13.770648807136698,110.59062987791998,0.13237415690402926,25.0,1.0,1.0,1.0,1.0
113.85,13.90094877436507,111.69680875007005,0.13222944274140466,25.0,1.0,1.0,1.0,1.0
114.0,14.031243444198342,112.78383408497137,0.13210981226293225,25.0,1.0,1.0,1.0,1.0
114.14999999999999,14.161529895916285,113.85163911339784,0.13201454461974266,25.0,1.0,1.0,1.0,1.0
114.3,14.291805117500738,114.90015535784858,0.13194293303170873,25.0,1.0,1.0,1.0,1.0
114.45,14.42206637235549,115.92932285512329,0.13189437087536027,25.0,1.0,1.0,1.0,1.0
114.6,14.552310743002772,116.93907643217186,0.13186820099013166,25.0,1.0,1.0,1.0,1.0
114.75,14.682535519055516,117.92936007766265,0.1318639528361781,25.0,1.0,1.0,1.0,1.0
114.89999999999999,14.812737899381961,118.90011361925653,0.13188106613821088,25.0,1.0,1.0,1.0,1.0
115.05,14.94291520727125,119.85128357951292,0.13191913496430743,25.0,1.0,1.0,1.0,1.0
115.19999999999999,15.073064758865412,120.78281448569864,0.13197767597958698,25.0,1.0,1.0,1.0,1.0
115.35,15.203183969999582,121.69465492861734,0.13205627207696602,25.0,1.0,1.0,1.0,1.0
115.5,15.333270199852889,122.58675387642336,0.13215456941552778,25.0,1.0,1.0,1.0,1.0
115.64999999999999,15.463320839039344,123.45906157107096,0.1322722339234123,25.0,1.0,1.0,1.0,1.0
115.8,15.593333385078424,124.31153115291684,0.13240893221501282,25.0,1.0,1.0,1.0,1.0
115.94999999999999,15.723305282061297,125.14411431764788,0.13256432991130093,25.0,1.0,1.0,1.0,1.0
116.1,15.853233989489196,125.95676755469432,0.13273824344675253,25.0,1.0,1.0,1.0,1.0
116.25,15.983116979303997,126.74944461782863,0.1329303819754045,25.0,1.0,1.0,1.0,1.0
116.39999999999999,16.112951837349573,127.52210398479232,0.13314050258850554,25.0,1.0,1.0,1.0,1.0
116.55,16.242736041796228,128.27470212672142,0.1333683962728555,25.0,1.0,1.0,1.0,1.0
116.69999999999999,16.37246706488289,129.0071989252248,0.13361396535332412,25.0,1.0,1.0,1.0,1.0
116.85,16.50214248009416,129.71955342911778,0.133876986442514,25.0,1.0,1.0,1.0,1.0
117.0,16.63175990183392,130.41172662427104,0.13415725336163004,25.0,1.0,1.0,1.0,1.0
117.14999999999999,16.761316760937394,131.08367999254938,0.13445474092999787,25.0,1.0,1.0,1.0,1.0
117.3,16.89081051926117,131.73537537320144,0.13476940513020028,25.0,1.0,1.0,1.0,1.0
117.44999999999999,17.020238914248267,132.3667765546852,0.13510098061099723,25.0,1.0,1.0,1.0,1.0
117.6,17.149599506967427,132.97784620451137,0.13544934493859728,25.0,1.0,1.0,1.0,1.0
117.75,17.278889479563038,133.56854967349489,0.13581478141779457,25.0,1.0,1.0,1.0,1.0
117.89999999999999,17.408106426204313,134.13885090838227,0.1361971577422671,25.0,1.0,1.0,1.0,1.0
118.05,17.537248326605543,134.68871632682206,0.13659601215622183,25.0,1.0,1.0,1.0,1.0
118.19999999999999,17.666312481864622,135.21811112149226,0.13701151055321717,25.0,1.0,1.0,1.0,1.0
118.35,17.795295647206643,135.72700250351073,0.1374443589567496,25.0,1.0,1.0,1.0,1.0
118.5,17.9241960044558,136.21535679188304,0.1378938497355103,25.0,1.0,1.0,1.0,1.0
118.64999999999999,18.05301089995484,136.68314172018654,0.13836011834917586,25.0,1.0,1.0,1.0,1.0
118.8,18.18173772131729,137.13032534032325,0.13884325356587632,25.0,1.0,1.0,1.0,1.0
118.94999999999999,18.31037379954166,137.55687596397888,0.13934338566788593,25.0,1.0,1.0,1.0,1.0
119.1,18.43891653677844,137.96276212663807,0.13986056161463672,25.0,1.0,1.0,1.0,1.0
119.25,18.567363229575193,138.34795264160772,0.14039491751347186,25.0,1.0,1.0,1.0,1.0
119.39999999999999,18.695711251528156,138.712416590755,0.14094650117246815,25.0,1.0,1.0,1.0,1.0
119.55,18.823957856397573,139.05612334910958,0.14151546097942364,25.0,1.0,1.0,1.0,1.0
119.69999999999999,18.95210027419437,139.37904252554418,0.1421019509978436,25.0,1.0,1.0,1.0,1.0
119.85,19.080135923805205,139.68114392736368,0.14270592657969813,25.0,1.0,1.0,1.0,1.0
120.0,19.20806159490182,139.96239772395677,0.14332792944066455,25.0,1.0,1.0,1.0,1.0
120.14999999999999,19.335874744668626,140.2227737165126,0.1439678177798586,25.0,1.0,1.0,1.0,1.0
120.3,19.46357204439655,140.46224209154184,0.1446261850898448,25.0,1.0,1.0,1.0,1.0
120.44999999999999,19.59115118332345,140.68077281255142,0.1453026134886202,25.0,1.0,1.0,1.0,1.0
120.6,19.71860883680676,140.87833676851264,0.14599766249985874,25.0,1.0,1.0,1.0,1.0
120.75,19.84594181384299,141.05490433833407,0.14671170527615737,25.0,1.0,1.0,1.0,1.0
120.89999999999999,19.973147117361368,141.21044567166075,0.14744484568994734,25.0,1.0,1.0,1.0,1.0
121.05,20.100221602438133,141.34493112795542,0.14819739200185042,25.0,1.0,1.0,1.0,1.0
121.19999999999999,20.227162072083857,141.45833103634826,0.1489695557519889,25.0,1.0,1.0,1.0,1.0
121.35,20.353965360831804,141.55061574706073,0.1497616113128069,25.0,1.0,1.0,1.0,1.0
121.5,20.480627924552945,141.6217552716458,0.15057401099184314,25.0,1.0,1.0,1.0,1.0
121.64999999999999,20.607146395921188,141.6717197797502,0.1514071159049624,25.0,1.0,1.0,1.0,1.0
121.8,20.73351730774094,141.70047889756205,0.15226122051533938,25.0,1.0,1.0,1.0,1.0
121.94999999999999,20.85973720030007,141.7080023915905,0.15313664933094934,25.0,1.0,1.0,1.0,1.0
122.1,20.98580234178924,141.69425956235204,0.15403386490195117,25.0,1.0,1.0,1.0,1.0
122.25,21.11170900557514,141.65921967994004,0.15495331309735685,25.0,1.0,1.0,1.0,1.0
122.39999999999999,21.237453502011203,141.60285174930567,0.15589532770762288,25.0,1.0,1.0,1.0,1.0
122.55,21.363032059106708,141.5251245522319,0.15686025891306007,25.0,1.0,1.0,1.0,1.0
122.69999999999999,21.488440615896447,141.42600655854503,0.15784868970162386,25.0,1.0,1.0,1.0,1.0
122.85,21.613674905313204,141.30546574472856,0.15886128150366252,25.0,1.0,1.0,1.0,1.0
123.0,21.738730878224104,141.16346988241511,0.15989848706949547,25.0,1.0,1.0,1.0,1.0
123.14999999999999,21.86360422969118,140.9999857175389,0.16096081387736408,25.0,1.0,1.0,1.0,1.0
123.3,21.988290660742464,140.8149804282126,0.1620488324074294,25.0,1.0,1.0,1.0,1.0
123.44999999999999,22.112785544717045,140.60841974699792,0.1631631672943474,25.0,1.0,1.0,1.0,1.0
123.6,22.23708442914689,140.38027008183525,0.1643043989696237,25.0,1.0,1.0,1.0,1.0
123.75,22.361182420455698,140.13049602370347,0.1654731996720604,25.0,1.0,1.0,1.0,1.0
123.89999999999999,22.485074830585443,139.85906309072053,0.16667022456781547,25.0,1.0,1.0,1.0,1.0
124.05,22.608756331831803,139.56593434528216,0.1678963242253224,25.0,1.0,1.0,1.0,1.0
124.19999999999999,22.732222051694,139.251074369224,0.16915216774205005,25.0,1.0,1.0,1.0,1.0
124.35,22.855466507584854,138.91444468425416,0.1704385014805516,25.0,1.0,1.0,1.0,1.0
124.5,22.978484527986502,138.55600875909684,0.17175609986420795,25.0,1.0,1.0,1.0,1.0
124.64999999999999,23.10126999249715,138.17572625743568,0.1731060393436211,25.0,1.0,1.0,1.0,1.0
124.8,23.223817483296862,137.7735593755009,0.17448913014362807,25.0,1.0,1.0,1.0,1.0
124.94999999999999,23.346120565724856,137.34946535420738,0.17590642801417894,25.0,1.0,1.0,1.0,1.0
125.1,23.46817349323248,136.9034049653137,0.17735883777851968,25.0,1.0,1.0,1.0,1.0
125.25,23.58996956219108,136.43533360112238,0.17884735317479045,25.0,1.0,1.0,1.0,1.0
125.39999999999999,23.711502711228768,135.94521038840858,0.18037293555706582,25.0,1.0,1.0,1.0,1.0
125.55,23.832765407049713,135.43298836629782,0.18193701374268445,25.0,1.0,1.0,1.0,1.0
125.69999999999999,23.953751214370453,134.8986248758869,0.1835406297618589,25.0,1.0,1.0,1.0,1.0
125.85,24.074452163960036,134.34206991488588,0.18518524531699304,25.0,1.0,1.0,1.0,1.0
126.0,24.194861259823206,133.7632783318311,0.1868720731928847,25.0,1.0,1.0,1.0,1.0
126.14999999999999,24.31497034878709,133.16219836206798,0.18860243519772962,25.0,1.0,1.0,1.0,1.0
126.3,24.434771873963573,132.5387817566483,0.19037762083355814,25.0,1.0,1.0,1.0,1.0
126.44999999999999,24.55425681033573,131.89297441580865,0.19219944663930244,25.0,1.0,1.0,1.0,1.0
126.6,24.673416787019786,131.22472472745415,0.19406947541814631,25.0,1.0,1.0,1.0,1.0
126.75,24.792242399128423,130.53397551567937,0.19598949282190714,25.0,1.0,1.0,1.0,1.0
126.89999999999999,24.91072448207293,129.8206710136755,0.1979612448211085,25.0,1.0,1.0,1.0,1.0
127.05,25.02885318754815,129.08475176766225,0.19998654037151842,25.0,1.0,1.0,1.0,1.0
127.19999999999999,25.146618605763837,128.326158020278,0.202067213135577,25.0,1.0,1.0,1.0,1.0
127.35,25.26401038166447,127.54482936332708,0.20420543390205242,25.0,1.0,1.0,1.0,1.0
127.5,25.38101696366153,126.74070012174589,0.20640373897232367,25.0,1.0,1.0,1.0,1.0
127.64999999999999,25.497627051450024,125.91370277448688,0.2086642002692305,25.0,1.0,1.0,1.0,1.0
127.8,25.613828569416363,125.06376792904209,0.21098931416075425,25.0,1.0,1.0,1.0,1.0
127.94999999999999,25.729609022862018,124.19082430313702,0.21338169296078063,25.0,1.0,1.0,1.0,1.0
128.1,25.844955370489124,123.29479820042148,0.2158441059806559,25.0,1.0,1.0,1.0,1.0
128.25,25.95985396849152,122.37561307137678,0.2183794706324334,25.0,1.0,1.0,1.0,1.0
128.4,26.074290545303953,121.43318955993185,0.22099087892513505,25.0,1.0,1.0,1.0,1.0
128.54999999999998,26.188250057493345,120.46744498227038,0.22368165056717396,25.0,1.0,1.0,1.0,1.0
128.7,26.301716985740057,119.47829457226712,0.2264552394834745,25.0,1.0,1.0,1.0,1.0
128.85,26.414674915408053,118.46564967529248,0.22931535588920607,25.0,1.0,1.0,1.0,1.0
129.0,26.52710658969808,117.42941801601359,0.23226595065988123,25.0,1.0,1.0,1.0,1.0
129.15,26.638993512191917,116.36950201706225,0.23531132467797475,25.0,1.0,1.0,1.0,1.0
129.29999999999998,26.75031743041119,115.28580521181242,0.23845571773248592,25.0,1.0,1.0,1.0,1.0
129.45,26.861057619316078,114.17822116781971,0.24170414134588086,25.0,1.0,1.0,1.0,1.0
129.6,26.97119392345772,113.04664570427421,0.24506142171574619,25.0,1.0,1.0,1.0,1.0
129.75,27.08070351775053,111.89096387202035,0.24853319283586975,25.0,1.0,1.0,1.0,1.0
129.9,27.18956351001187,110.71106056934485,0.2521251289365052,25.0,1.0,1.0,1.0,1.0
130.04999999999998,27.297748541511908,109.50681192184716,0.25584376541721476,25.0,1.0,1.0,1.0,1.0
130.2,27.40523263601615,108.27809108112928,0.2596957719233953,25.0,1.0,1.0,1.0,1.0
130.35,27.511987851998352,107.02476342915195,0.2636883391540475,25.0,1.0,1.0,1.0,1.0
130.5,27.61798498478173,105.74668983788864,0.26782912147470106,25.0,1.0,1.0,1.0,1.0
130.65,27.723192106543618,104.44372191681107,0.27212662631653484,25.0,1.0,1.0,1.0,1.0
130.79999999999998,27.827576911227123,103.11570864272917,0.2765894357884382,25.0,1.0,1.0,1.0,1.0
130.95,27.931105173975226,101.76249235496898,0.2812267779113393,25.0,1.0,1.0,1.0,1.0
131.1,28.033737870563858,100.38390502112445,0.2860502613522932,25.0,1.0,1.0,1.0,1.0
131.25,28.13543488627647,98.9797720155788,0.29107146597490446,25.0,1.0,1.0,1.0,1.0
131.4,28.236153564298032,97.5499073738868,0.29630232068221557,25.0,1.0,1.0,1.0,1.0
131.54999999999998,28.33584813862635,96.09411711726017,0.3017561072387236,25.0,1.0,1.0,1.0,1.0
131.7,28.43446996479619,94.61219754059175,0.3074469848501841,25.0,1.0,1.0,1.0,1.0
131.85,28.531965131435644,93.10393518181809,0.313391876547311,25.0,1.0,1.0,1.0,1.0
132.0,28.628276870471453,91.56910571163749,0.3196083383729616,25.0,1.0,1.0,1.0,1.0
132.15,28.72334379825386,90.00747190214618,0.3261155664005449,25.0,1.0,1.0,1.0,1.0
132.29999999999998,28.817099903732604,88.41878350222466,0.33293434010673767,25.0,1.0,1.0,1.0,1.0
132.45,28.909474518633644,86.80277789550343,0.3400871961713807,25.0,1.0,1.0,1.0,1.0
132.6,29.000388789977038,85.15917854689113,0.3476008404271082,25.0,1.0,1.0,1.0,1.0
132.75,29.089757475653002,83.48769256352423,0.3555042206650515,25.0,1.0,1.0,1.0,1.0
132.9,29.177488993335906,81.78800925126019,0.3638281315088641,25.0,1.0,1.0,1.0,1.0
133.04999999999998,29.263484213398193,80.05980026338676,0.3726061160680406,25.0,1.0,1.0,1.0,1.0
133.2,29.347632212719024,78.3027219055271,0.3818781751056941,25.0,1.0,1.0,1.0,1.0
133.35,29.42980739161985,76.51641190372709,0.39169223247415397,25.0,1.0,1.0,1.0,1.0
133.5,29.509882032901555,74.70047613982607,0.4020914441359279,25.0,1.0,1.0,1.0,1.0
133.65,29.58770751533161,72.85450767676824,0.4131324940295687,25.0,1.0,1.0,1.0,1.0
133.79999999999998,29.66311387021698,70.9780789321969,0.4248841227878913,25.0,1.0,1.0,1.0,1.0
133.95,29.735925854343314,69.0707228156317,0.43741032307079664,25.0,1.0,1.0,1.0,1.0
134.1,29.805935800321773,67.13195810297489,0.45079618198261184,25.0,1.0,1.0,1.0,1.0
134.25,29.872914715192103,65.16127138110211,0.46513495375900643,25.0,1.0,1.0,1.0,1.0
134.4,29.936604562705334,63.158119960885145,0.4805338125227064,25.0,1.0,1.0,1.0,1.0
134.54999999999998,29.996712255240435,61.12193219542219,0.4971175392671037,25.0,1.0,1.0,1.0,1.0
134.7,30.05290498546504,59.05210636989782,0.5150307367251048,25.0,1.0,1.0,1.0,1.0
134.85,30.104800757436312,56.94801242332121,0.5344436694874645,25.0,1.0,1.0,1.0,1.0
135.0,30.151960181081666,54.80899154317656,0.5555561948151437,25.0,1.0,1.0,1.0,1.0
135.15,30.19387492646014,52.63435922047508,0.5786044084075121,25.0,1.0,1.0,1.0,1.0
135.29999999999998,30.229946891498177,50.423418228029725,0.6038758460175921,25.0,1.0,1.0,1.0,1.0
135.45,30.25948109027626,48.17545048944944,0.6317070683440166,25.0,1.0,1.0,1.0,1.0
135.6,30.28164408115272,45.8897530191704,0.6625169571928411,25.0,1.0,1.0,1.0,1.0
135.75,30.295444387375554,43.56564359616063,0.696813482871374,25.0,1.0,1.0,1.0,1.0
135.9,30.299688922464565,41.202494012319214,0.7352214782279232,25.0,1.0,1.0,1.0,1.0
136.04999999999998,30.292904022655346,38.79980168111955,0.7785403617480406,25.0,1.0,1.0,1.0,1.0
136.2,30.273293918689152,36.35722027206367,0.8277583982706314,25.0,1.0,1.0,1.0,1.0
136.35,30.238586644030153,33.87472136429321,0.8841699820906097,25.0,1.0,1.0,1.0,1.0
136.5,30.185925957594705,31.352709218226014,0.9494331693982343,25.0,1.0,1.0,1.0,1.0
136.65,30.111610919491078,28.79232290594098,1.0257624113889412,25.0,1.0,1.0,1.0,1.0
136.79999999999998,30.010817903823845,26.1957817908094,1.1161123164542797,25.0,1.0,1.0,1.0,1.0
136.95,29.877116024625312,23.567010187652677,1.2245230704590988,25.0,1.0,1.0,1.0,1.0
137.1,29.701797569224237,20.912550599018665,1.3565955593357357,25.0,1.0,1.0,1.0,1.0
137.25,29.472848138895696,18.243022060602257,1.5202370310208024,25.0,1.0,1.0,1.0,1.0
137.4,29.173448703189482,15.575346341650986,1.7267352917041054,25.0,1.0,1.0,1.0,1.0
137.54999999999998,28.779792315839554,12.936152778427896,1.992324443242726,25.0,1.0,1.0,1.0,1.0
137.7,28.25823148201067,10.366593624212216,2.34015179002794,25.0,1.0,1.0,1.0,1.0
137.85,27.56232297957766,7.928284585208244,2.802051595877623,25.0,1.0,1.0,1.0,1.0
138.0,26.63244385348196,5.707638538469556,3.417635903615403,25.0,1.0,1.0,1.0,1.0
138.15,25.40431565211012,3.811330100113085,4.225132788459521,25.0,1.0,1.0,1.0,1.0
138.29999999999998,23.836197453075005,2.3400453841992195,5.236066331368562,25.0,1.0,1.0,1.0,1.0
138.45,21.95288517591699,1.3378591110008426,6.3980506553135275,25.0,1.0,1.0,1.0,1.0
138.6,19.87071134784964,0.7517256992791238,7.581032652736449,25.0,1.0,1.0,1.0,1.0
138.75,17.757899290464202,0.4546373643534811,8.625731096515656,25.0,1.0,1.0,1.0,1.0
138.9,15.756708473828487,0.31772837412345545,9.419976643407725,25.0,1.0,1.0,1.0,1.0
139.04999999999998,13.943315076316471,0.2568029794663734,9.928688960722896,25.0,1.0,1.0,1.0,1.0
139.2,12.339772340799936,0.2304865409025576,10.171628499993393,25.0,1.0,1.0,1.0,1.0
139.35,10.940230819650607,0.2213637632661035,10.191444522937363,25.0,1.0,1.0,1.0,1.0
139.5,9.72830373597731,0.22243725268921113,10.0344946416115,25.0,1.0,1.0,1.0,1.0
139.65,8.684973114989512,0.23086878064597605,9.743067233700605,25.0,1.0,1.0,1.0,1.0
139.79999999999998,7.791622045349966,0.24556132742165837,9.353169005308747,25.0,1.0,1.0,1.0,1.0
139.95,7.031082119352951,0.2662651281085926,8.894439018123295,25.0,1.0,1.0,1.0,1.0
140.1,6.387941193573524,0.2932283616695936,8.39075544937906,25.0,1.0,1.0,1.0,1.0
140.25,5.848557797936304,0.3270593882372939,7.8610290621351355,25.0,1.0,1.0,1.0,1.0
140.4,5.400950094128125,0.36868356089598625,7.319995284868849,25.0,1.0,1.0,1.0,1.0
140.54999999999998,5.0346476480146345,0.4193402082845181,6.778935198242863,25.0,1.0,1.0,1.0,1.0
140.7,4.740525573499418,0.48060963019169745,6.246311744460883,25.0,1.0,1.0,1.0,1.0
140.85,4.510631421645712,0.5544669184581457,5.728321740274525,25.0,1.0,1.0,1.0,1.0
141.0,4.33802467548978,0.6433491013295303,5.229361039252854,25.0,1.0,1.0,1.0,1.0
141.15,4.2166125760444615,0.7502511241473129,4.7524279564175105,25.0,1.0,1.0,1.0,1.0
141.29999999999998,4.140998075349005,0.8788362307715815,4.299458800409109,25.0,1.0,1.0,1.0,1.0
141.45,4.106328180494175,1.0335693218633417,3.8716166944173263,25.0,1.0,1.0,1.0,1.0
141.6,4.108140389201707,1.2198682825088605,3.469541892582761,25.0,1.0,1.0,1.0,1.0
141.75,4.142222947150867,1.4442479173475564,3.0935541928915726,25.0,1.0,1.0,1.0,1.0
141.9,4.204466667741176,1.714452510652977,2.743835379435806,25.0,1.0,1.0,1.0,1.0
142.04999999999998,4.290744253944605,2.0395094264460183,2.420559887450227,25.0,1.0,1.0,1.0,1.0
142.2,4.396826885040633,2.4296423362590804,2.123972768757284,25.0,1.0,1.0,1.0,1.0
142.35,4.518356162501634,2.8959616279785827,1.8544052353457292,25.0,1.0,1.0,1.0,1.0
142.5,4.6509145702810235,3.4498330830459922,1.612195663708231,25.0,1.0,1.0,1.0,1.0
142.65,4.7902137136310206,4.10188943761299,1.3975125759164684,25.0,1.0,1.0,1.0,1.0
142.79999999999998,4.93237294888546,4.8607745487164795,1.2101186398364088,25.0,1.0,1.0,1.0,1.0
142.95,5.074240290715828,5.731888781473701,1.0491294929355586,25.0,1.0,1.0,1.0,1.0
143.1,5.213628982108292,6.716485094040244,0.9128855114251331,25.0,1.0,1.0,1.0,1.0
143.25,5.349381285575748,7.81153189828961,0.7990034795862763,25.0,1.0,1.0,1.0,1.0
143.4,5.4812813008606325,9.010308682627608,0.7045599561375864,25.0,1.0,1.0,1.0,1.0
143.54999999999998,5.609680364246725,10.303663434661528,0.6265163974070848,25.0,1.0,1.0,1.0,1.0
143.7,5.735243145334538,11.681229942827551,0.5619689361996469,25.0,1.0,1.0,1.0,1.0
143.85,5.858691052543602,13.132491052457722,0.5083683033963862,25.0,1.0,1.0,1.0,1.0
144.0,5.980677771304732,14.647435934317478,0.46358374092294574,25.0,1.0,1.0,1.0,1.0
144.15,6.1017362184573445,16.216908037415724,0.4258939601582755,25.0,1.0,1.0,1.0,1.0
144.29999999999998,6.222276296477801,17.832722447974646,0.3939314308330407,25.0,1.0,1.0,1.0,1.0
144.45,6.342598717614,19.487657738046597,0.36662019431758613,25.0,1.0,1.0,1.0,1.0
144.6,6.462923431958561,21.175378951345404,0.34310885006365016,25.0,1.0,1.0,1.0,1.0
