Time,YT,M,EmptySet,C2,CP,pM,Y,YP,CT,cell,Reaction1,Reaction2,Reaction3,Reaction4,Reaction5,Reaction6,Reaction7,Reaction8,Reaction9
92.80000000000001,0.10464830027697612,0.0016225618208340722,0.0,0.0009028397557714653,0.9028381198469282,0.09463647741396983,8.306456233514327e-05,0.008306196479837083,0.9999999988375036,1.0,0.0016225618208340722,902.8397557714653,902.8381198469282,0.014998770656913744,0.0,0.015,0.0,0.0049837178879022495,0.0017483036121900108
92.9,0.1056598013456997,0.0016357471283572791,0.0,0.0009015041321165307,0.9015024830198716,0.09596026455686404,8.318761909563962e-05,0.007980602041382737,0.9999999988372094,1.0,0.0016357471283572791,901.5041321165307,901.5024830198715,0.014998769034246082,0.0,0.015,0.0,0.004788361224829642,0.0017735011793144106
93.0,0.1066902234804859,0.0016500776118972716,0.0,0.0009001698853699097,0.9001682219570925,0.09728152938264557,8.331090722527895e-05,0.007675305578717771,0.9999999988370052,1.0,0.0016500776118972716,900.1698853699097,900.1682219570924,0.014998766245322327,0.0,0.015,0.0,0.004605183347230662,0.0017987448273991745
93.10000000000001,0.1077383818866545,0.0016654491315179366,0.0,0.0008988371239517933,0.8988354451828302,0.09860026739799992,8.343442730879935e-05,0.00738923092982784,0.9999999988362998,1.0,0.0016654491315179366,898.8371239517933,898.8354451828302,0.01499876412273583,0.0,0.015,0.0,0.0044335385578967035,0.0018240329437123949
93.2,0.10880315348462732,0.0016817660263082914,0.0,0.0008975059477198915,0.8975042526503645,0.0999164742104782,8.355816030119102e-05,0.007121355087539649,0.9999999988348709,1.0,0.0016817660263082914,897.5059477198915,897.5042526503645,0.014998760842791963,0.0,0.015,0.0,0.0042728130525237894,0.0018493640782834679
93.30000000000001,0.10988347625721712,0.001698942825871446,0.0,0.0008961764461962304,0.8961747339670766,0.10123014559408967,8.368211016587705e-05,0.006870705727090118,0.999999998833234,1.0,0.001698942825871446,896.1764461962304,896.1747339670766,0.01499875856314169,0.0,0.015,0.0,0.00412242343625407,0.0018747370679697058
93.4,0.11097834409939918,0.001716901246829431,0.0,0.0008948487016486823,0.8948469714790408,0.10254127740401765,8.380626870645534e-05,0.006636359179845631,0.9999999988315366,1.0,0.001716901246829431,894.8487016486822,894.8469714790408,0.014998757148586055,0.0,0.015,0.0,0.003981815507907378,0.0019001508804785169
93.5,0.11208680573670456,0.0017355710487490213,0.0,0.0008935227881894262,0.8935210393686368,0.10384986562445044,8.393062393357552e-05,0.0064174384395715295,0.9999999988300257,1.0,0.0017355710487490213,893.5227881894261,893.5210393686368,0.014998755666397317,0.0,0.015,0.0,0.0038504630637429173,0.001925604691446038
93.60000000000001,0.11320796063059006,0.0017548882327556854,0.0,0.0008921987736464864,0.8921970055278227,0.10515590629477573,8.40551691586024e-05,0.006213110933900048,0.9999999988290005,1.0,0.0017548882327556854,892.1987736464864,892.1970055278226,0.014998754044487932,0.0,0.015,0.0,0.003727866560340029,0.0019510977957938587
93.7,0.11434095726969647,0.0017747950287076012,0.0,0.0008908767195572081,0.8908749315516411,0.10645939552841582,8.417989706120434e-05,0.0060225868155118325,0.9999999988283217,1.0,0.0017747950287076012,890.876719557208,890.8749315516411,0.014998752006484923,0.0,0.015,0.0,0.0036135520893070994,0.001976629630709017
