Time,H,T,b1,u1,b2,u2,v,k,bone_marrow,HSC_growth,HSC_death,Tumor_growth,Tumor_death,Tumor_inhibition,HSC_inhibition
560.0,0.7164822106455624,0.14094556357644972,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979916991941196,0.07164822106455625,0.02219628255747455,0.014094556357644972,0.008078799117755149,0.018177298014949085
570.0,0.716233586351383,0.14116196336214962,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979887262869723,0.0716233586351383,0.022224953906873054,0.014116196336214963,0.008088395142021997,0.018198889069549494
580.0,0.716012851550804,0.14135413289534401,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979856781543394,0.0716012851550804,0.022250400886292158,0.014135413289534403,0.008096910061830926,0.01821804763911958
590.0,0.7158169949496777,0.14152471903974595,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979824440494022,0.07158169949496777,0.02227297860621082,0.014152471903974596,0.008104463927530272,0.01823504383694311
600.0,0.7156432371281967,0.1416760374317419,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.0897979568278718,0.07156432371281966,0.02229299760885337,0.01416760374317419,0.008111159844091788,0.01825010964920652
610.0,0.7154889912608117,0.14181020168552577,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979777624510053,0.07154889912608117,0.022310740913597873,0.014181020168552577,0.008117091052357526,0.018263454867804438
620.0,0.7153520196848481,0.1419292494174167,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979765593349087,0.07153520196848481,0.022326480010983016,0.01419292494174167,0.008122350017848287,0.018275287540158648
630.0,0.7152303989497798,0.14203491354956635,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979756501868014,0.07152303989497798,0.02234044561884964,0.014203491354956636,0.008127015030628307,0.018285783818913687
640.0,0.7151229824947263,0.14212845878503624,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979736623457055,0.07151229824947263,0.022352805450810625,0.014212845878503626,0.008131146187498713,0.018295078921872102
650.0,0.7150280076188112,0.14221135624578146,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979709079521069,0.07150280076188113,0.02236375522575958,0.014221135624578147,0.00813480821737521,0.018303318489094222
660.0,0.7149438345824778,0.14228488810869452,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979681185453475,0.07149438345824778,0.022373465674766783,0.014228488810869452,0.008138056280605509,0.018310626631362396
670.0,0.7148689700556394,0.14235002603869126,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979669668457865,0.07148689700556395,0.022382066895061583,0.014235002603869127,0.008140929320133815,0.018317090970301084
680.0,0.7148019648366989,0.14240780408737758,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.0897968604396241,0.07148019648366989,0.022389696721082993,0.014240780408737759,0.008143470253578975,0.01832280807055269
690.0,0.7147422465177568,0.14245937801122158,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979696421677635,0.07147422465177568,0.022396506008030236,0.014245937801122158,0.008145738870181028,0.01832791245790731
700.0,0.7146893714864374,0.1425053189913783,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979691247494263,0.07146893714864375,0.022402569872840318,0.01425053189913783,0.008147762949073795,0.018332466635416038
710.0,0.71464345468265,0.14254587092071086,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979652886474053,0.07146434546826501,0.022407919647922905,0.014254587092071086,0.008149557891641913,0.018336505256194305
720.0,0.7146028302002359,0.1425816762531069,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979622625872095,0.0714602830200236,0.02241264298228894,0.014258167625310689,0.008151141550813116,0.018340068489329512
730.0,0.7145662203309467,0.14261319822353735,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979633637710445,0.07145662203309468,0.022416803302720254,0.014261319822353735,0.008152525921912094,0.018343183324302213
740.0,0.7145328405659356,0.14264153197903187,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979664575505754,0.07145328405659356,0.022420543886188256,0.014264153197903189,0.008153764722212352,0.018345970624977788
750.0,0.7145030430023537,0.14266711488604034,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979677247402594,0.07145030430023537,0.022423920088777898,0.014266711488604034,0.008154887017795378,0.0183484957900396
760.0,0.7144792933576867,0.14268903984065207,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979608384086006,0.07144792933576867,0.022426808262896256,0.014268903984065207,0.008155869148418872,0.018350705583942462
770.0,0.7144570034099801,0.1427080976051894,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979621911104278,0.07144570034099801,0.022429323301072578,0.014270809760518942,0.008156703982187407,0.018352583959921665
780.0,0.7144373401213018,0.14272513070483678,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979622454991622,0.07144373401213018,0.02243157029904024,0.014272513070483678,0.0081574530199383,0.018354269294861173
790.0,0.7144201689008897,0.14274031431355275,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979607012299598,0.07144201689008897,0.022433572207427095,0.014274031431355276,0.008158124756868355,0.0183557807029538
800.0,0.7144046203725474,0.14275366293831068,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979613601799429,0.07144046203725474,0.022435333403636484,0.014275366293831068,0.008158710110258755,0.0183570977480822
810.0,0.7143910479291867,0.1427654523273316,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979612286499127,0.07143910479291868,0.02243688836789667,0.01427654523273316,0.008159228887696542,0.018358264997317218
820.0,0.7143790417937638,0.1427758316633508,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979613664489011,0.07143790417937639,0.022438257474938418,0.014277583166335081,0.008159684945197782,0.018359291126695012
830.0,0.7143684738298379,0.14278502568417714,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.0897961189059858,0.0714368473829838,0.022439470007234005,0.014278502568417714,0.008160089670700787,0.018360201759076773
840.0,0.7143591571161488,0.14279319483146408,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979607047112015,0.07143591571161488,0.022440547142222992,0.014279319483146409,0.008160450104138137,0.018361012734310806
850.0,0.7143508418007078,0.14280044825333016,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979604659357726,0.07143508418007079,0.02244150363800993,0.014280044825333016,0.008160769633542786,0.01836173167547127
860.0,0.7143434456357951,0.14280691984416355,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.08979601507925744,0.07143434456357951,0.02244235695411495,0.014280691984416356,0.008161054974569168,0.01836237369278063
870.0,0.714336839422933,0.1428126678233723,0.2,0.1,0.8,0.1,0.1,0.9,1.0,0.0897960035839467,0.07143368394229331,0.022443114951258586,0.01428126678233723,0.008161307981000399,0.018362942957250897
