Time,Normal_cells,Tumor_cells,Vitamins,r,beta1,gamma,alpha1,alpha2,beta2,k1,k2,c1,c2,Whole_organism,Normal_cell_growth,Normal_cell_death_inhibition,Tumor_cell_growth,Tumor_cell_inhibition,Vitamin_intake,Vitamin_decay
6.96,0.307146233611029,1.25476812298261,0.9389889538004911,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.19632346720770472,0.3783445323838531,0.3649154971201807,0.5861611700131694,0.8976,0.9024622834976519
6.989999999999999,0.3017631799761529,1.2481483656853203,0.9388451684437598,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.19287308793480706,0.3697526123868647,0.3629138128912377,0.5829794861557573,0.8976,0.9023240913912974
7.02,0.2965318335719366,1.241564412397565,0.9387054696122118,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.18952027924818793,0.3614259820036958,0.36095863044399834,0.5798179941347493,0.8976,0.9021898268442967
7.05,0.29144727512510465,1.2350170047121498,0.9385697414167842,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.18626186151352148,0.35335539592068016,0.359048046531554,0.5766769214021119,0.8976,0.9020593784756712
7.08,0.2865047257787388,1.228506851003925,0.9384378707669973,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.18309474691326377,0.345531912226287,0.357180233936609,0.5735564833556991,0.8976,0.901932637594161
7.109999999999999,0.28169958868552414,1.2220345938918937,0.9383097478769044,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.1800159659432834,0.3379469289018314,0.3553534491875939,0.5704568684165501,0.8976,0.9018094986844928
7.14,0.27702745849155463,1.2156007965979543,0.9381852665144296,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.177022673371008,0.33059218639608084,0.3535660321500548,0.5673782317723738,0.8976,0.9016898596470182
7.17,0.2724840725111421,1.2092059841923566,0.9380643231865051,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.1741121168739314,0.3234597155868574,0.35181639349235244,0.5643207140943513,0.8976,0.9015736210145501
7.199999999999999,0.2680653097788124,1.2028506415761768,0.9379468171455524,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.17128163633652366,0.31654183155547383,0.3501030126925977,0.5612844405570108,0.8976,0.9014606859585904
7.2299999999999995,0.26376719964835427,1.1965352029846954,0.9378326505568665,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.16852866926128499,0.30983113643412163,0.34842443798235245,0.5582695159976182,0.8976,0.9013509604502044
7.26,0.2595859531683924,1.1902600255141869,0.9377217289670731,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.16585077075147997,0.30332054470801884,0.3467792910603807,0.555276012800164,0.8976,0.9012443537102539
7.29,0.25551786866704396,1.1840254623028421,0.9376139598874823,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.1632455530192497,0.2970031867500087,0.34516624537686746,0.5523040041528939,0.8976,0.9011407768478592
7.319999999999999,0.2515593871108919,1.1778318162933983,0.9375092536368372,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.16071072072946335,0.29087245773465137,0.3435840362724828,0.5493535429339648,0.8976,0.9010401436703642
7.35,0.2477070834342469,1.1716793475402938,0.9374075231634492,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.15824406537448266,0.2849220049869895,0.3420314576308531,0.5464246649719577,0.8976,0.900942370512391
7.38,0.24395767817366532,1.1655682653068833,0.937308684152136,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.15584347264144527,0.2791457350592177,0.34050736278573346,0.5435173853795305,0.8976,0.9008473763386179
7.41,0.2403079672564437,1.1594987697781654,0.9372126542398262,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.15350687745104602,0.2735377391007863,0.3390106478574465,0.5406317175067749,0.8976,0.900755081989897
7.4399999999999995,0.2367548692524812,1.1534710225665634,0.9371193535103847,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.15123229411155173,0.26809233630951534,0.3375402607573934,0.5377676594328687,0.8976,0.9006654106588307
7.47,0.2332954324195429,1.147485143740783,0.9370287045190719,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.14901782076102157,0.262804077120694,0.3360952013861368,0.5349251925529177,0.8976,0.90057828791328
7.5,0.22992680498855284,1.141541227056874,0.9369406319783885,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.14686162031453817,0.2576677091339711,0.33467451380555563,0.5321042884572562,0.8976,0.9004936413944291
7.529999999999999,0.22664621490273526,1.1356393502188404,0.9368550625353753,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.1447619074619581,0.2526781532296448,0.3332772807878119,0.5293049135472851,0.8976,0.9004114006027492
7.56,0.2234509918770829,1.129779562888937,0.9367719249583281,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.14271696272129372,0.24783052227007132,0.33190262748886673,0.526527023513259,0.8976,0.9003314970774491
7.59,0.22033859106600615,1.1239618732272127,0.9366911503948493,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.14072514752164908,0.24312014074606716,0.3305497251322739,0.5237705571664909,0.8976,0.9002538646444896
7.62,0.21730652275105278,1.118186285563469,0.9366126715671358,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.13878485921259154,0.23854247162859524,0.32921777526498885,0.5210354535050882,0.8976,0.9001784386431742
7.6499999999999995,0.2143523881443975,1.1124527804991966,0.936536423152526,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.13689455391247846,0.23409314874125686,0.32790601630297495,0.5183216426174629,0.8976,0.9001051562918927
7.68,0.21147387484195304,1.1067613167346948,0.9364623417229286,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.13505274356391328,0.22976796896866425,0.3266137215657994,0.5156290464628678,0.8976,0.9000339566299067
7.71,0.2086687712107618,1.1011118221577831,0.9363903659226674,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.13325800509435184,0.22556290288392336,0.32534020107082684,0.5129575747808706,0.8976,0.8999647806882757
7.739999999999999,0.20593491212766837,1.0955042243721869,0.9363204357526763,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.13150894569699834,0.22147403922045295,0.3240847899448409,0.5103071388846991,0.8976,0.8998975708018971
7.77,0.20327021370678655,1.0899384301639239,0.9362524930094664,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.12980422499932584,0.21749761570409237,0.32284685446352746,0.5076776423027295,0.8976,0.8998322710313982
7.8,0.2006726726061237,1.0844143256707128,0.9361864812625479,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.1281425545892179,0.2136300154714212,0.3216257910326852,0.5050689808107308,0.8976,0.8997688271414347
7.83,0.19814035816189368,1.07893178016581,0.9361223457412988,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.1265226929588555,0.2098677566471194,0.32042102379844617,0.5024810440994676,0.8976,0.8997071864919622
7.859999999999999,0.1956713876801758,1.0734906590091027,0.9360600330057746,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.12494342968700306,0.20620746616356422,0.31923199920129053,0.499913721597467,0.8976,0.8996472977218499
7.89,0.19326394602815933,1.068090812486459,0.9359994911857992,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.12340359793624912,0.20264589609153857,0.31805818905008887,0.4973668973712074,0.8976,0.8995891109786716
7.92,0.1909162973049327,1.0627320701804506,0.935940670099015,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.1219020818865636,0.19917993231090866,0.31689909204902694,0.49484044753545114,0.8976,0.8995325780321634
7.949999999999999,0.18862674941776797,1.0574142579259547,0.9358835208133439,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.12043779407578525,0.19580655821960563,0.31575422631148814,0.49233424788632096,0.8976,0.8994776518537048
7.9799999999999995,0.18639366374331587,1.0521371927855967,0.935827995747047,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.11900968155343294,0.19252286190184717,0.31462313067062847,0.48984817158679606,0.8976,0.8994242867124869
8.01,0.18421545849043217,1.04690068115081,0.9357740486939992,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.11761672800998427,0.189326037183952,0.31350536473307516,0.4873820882680469,0.8976,0.8993724381998025
8.04,0.18209062327439063,1.041704511921503,0.9357216349857892,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.11625796307028693,0.1862133952271947,0.3124005110095058,0.48493586091096297,0.8976,0.899322063384842
8.07,0.1800176743926938,1.0365484767444553,0.935670710936064,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.11493243369867974,0.18318232023375358,0.3113081659753779,0.4825093549522014,0.8976,0.8992731202806511
8.1,0.17799518301912184,1.0314323568771218,0.9356212341669035,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.11363922219813866,0.18023029429643184,0.3102279449084663,0.48010243231377275,0.8976,0.8992255681578109
8.129999999999999,0.17602177155159535,1.0263559246188843,0.9355731635582687,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.11237744386112465,0.17735489201177343,0.30915948068121835,0.47771495201789954,0.8976,0.899179367495852
8.16,0.17409611478474196,1.0213189425377767,0.9355264592521757,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.1111462477038211,0.1745537796765985,0.3081024234615847,0.47534676980457236,0.8976,0.899134479987266
8.19,0.17221691658599483,1.016321173942197,0.9354810823284323,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.10994480154969202,0.17182469194865957,0.30705643607854244,0.4729977428168928,0.8976,0.8990908682258563
8.219999999999999,0.17038292654367454,1.0113623750036682,0.9354369950162991,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.10877230265415498,0.1691654457224243,0.3060211966342604,0.47066772602062446,0.8976,0.899048495910165
8.25,0.16859294348053613,1.0064422928858787,0.9353941607426883,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.10762797993724242,0.16657394164553313,0.3049963986672455,0.4683565713352419,0.8976,0.8990073278897978
8.28,0.16684580102906446,1.001560672158081,0.9353525439125234,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.1065110847552057,0.16404814930037798,0.3039817482140173,0.46606413048643447,0.8976,0.8989673299543263
8.31,0.16514036513059496,0.9967172557090676,0.9353121098631267,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.10542088929215175,0.1615861035365824,0.30297696304748517,0.4637902553886812,0.8976,0.8989284687894511
8.34,0.1634755392487595,0.9919117821038326,0.9352728249312063,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.10435668988098298,0.15918590783018285,0.3019817732396974,0.46153479692907234,0.8976,0.8988907120413824
8.37,0.16185027522558113,0.9871439806314124,0.9352346566059733,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.10331781392944941,0.15684574264583964,0.3009959226505951,0.45929760271887005,0.8976,0.8988540284640009
8.4,0.16026354293467873,0.9824135845080288,0.9351975730699977,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.10230360052235121,0.15456383668566254,0.3000191634266086,0.4570785229914956,0.8976,0.8988183874775748
8.43,0.1587143487641851,0.9777203225057388,0.9351615434649048,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.10131341222195256,0.15233848239004924,0.29905125887963757,0.45487740682105693,0.8976,0.8987837594241199
8.459999999999999,0.15720173203796292,0.9730639204077743,0.9351265378297505,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.1003466327732511,0.15016803146555957,0.2980919825846669,0.4526941027515381,0.8976,0.8987501155081732
8.49,0.15572476944675306,0.9684440990126184,0.9350925271584877,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.09940266992693803,0.1480508976078617,0.2971411188273295,0.4505284578788234,0.8976,0.8987174278520225
8.52,0.15428255588163653,0.9638605819041138,0.9350594831057285,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.09848094318761479,0.1459855382938861,0.29619845913717247,0.44838032130687056,0.8976,0.8986856692129156
8.549999999999999,0.15287421727622708,0.9593130899745789,0.9350273781695695,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.09758089201131773,0.14397046520182807,0.2952638042141152,0.4462495416729327,0.8976,0.8986548131587732
8.58,0.15149891119635137,0.9548013411193517,0.9349961856958274,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.09670197617563511,0.14200424363473016,0.2943369637759005,0.44413596699181757,0.8976,0.8986248340722597
8.61,0.15015582158231192,0.9503250521798953,0.9349658797882716,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.09584367241458663,0.14008548682698566,0.29341775544729465,0.4420394455018649,0.8976,0.8985957070645078
8.64,0.14884415228971126,0.9458839413625191,0.9349364352000838,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.09500547028666703,0.13821284934703215,0.2925060035081963,0.43995982672461315,0.8976,0.8985674078708006
8.67,0.14756313306918298,0.9414777257328667,0.9349078274196556,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.09418687598944833,0.13638503145048173,0.2916015396818809,0.4378969603266341,0.8976,0.8985399129330309
8.7,0.1463120243814974,0.9371061192293358,0.9348800327482191,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.09338741543041369,0.1346007823161584,0.2907042036962358,0.43585069521825476,0.8976,0.8985131994743133
8.73,0.14509010271648262,0.9327688382403945,0.9348530280461802,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.09260662484325159,0.1328588864151491,0.2898138407399732,0.4338208820158348,0.8976,0.8984872452551838
8.76,0.14389666691306313,0.9284655990173742,0.9348267908334191,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.0918440548208373,0.1311581682197714,0.2889303023205906,0.43180737187349844,0.8976,0.8984620286699991
8.79,0.14273103797919548,0.9241961176225485,0.9348012992810311,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.09109927019583768,0.12949749124229665,0.28805344606733807,0.42981001644316136,0.8976,0.898437528738999
8.82,0.1415925631123327,0.9199601082815878,0.9347765322783809,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.09037185260488254,0.12787576066531295,0.2871831361851763,0.42782866712731843,0.8976,0.8984137251727518
8.85,0.14048060188199474,0.9157572885204878,0.934752469181362,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.08966139165777913,0.1262919107974156,0.28631924115538215,0.42586317734113904,0.8976,0.8983905981302069
8.879999999999999,0.1393945350121309,0.9115873757007695,0.9347290899638171,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.08896749054429347,0.12474491189877254,0.285461634971354,0.42391340096036406,0.8976,0.8983681283642245
8.91,0.13833376376921427,0.9074500871737865,0.9347063752027152,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.08828976563971616,0.12323376894780792,0.28461019690135775,0.4219791923756499,0.8976,0.8983462972073295
8.94,0.1372977090198429,0.9033451405158905,0.9346843060560474,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.08762784589946815,0.121757520153119,0.2837648112028339,0.42006040658161836,0.8976,0.8983250865504671
8.969999999999999,0.13628580450660885,0.8992722558701601,0.9346628641346825,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.08698136856064763,0.12031523067736798,0.2829253659826781,0.4181569001984593,0.8976,0.8983044787198433
9.0,0.13529750191202664,0.8952311539931717,0.934642031590423,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.08634998237395596,0.11890599630962247,0.2820917538594643,0.4162685305943304,0.8976,0.8982844565615555
9.03,0.1343322728368023,0.8912215555104407,0.9346217911498473,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.08573334886454514,0.11752894449897039,0.2812638721460612,0.41439515554495426,0.8976,0.8982650034741182
9.06,0.1333896020447671,0.887243183152929,0.9346021259823143,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.08513113801425497,0.11618322814104767,0.2804416217172222,0.41253663420592657,0.8976,0.8982461032816023
9.09,0.13246898834672644,0.8832957613583535,0.9345830197122423,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.08454302882376927,0.1148680258027915,0.2796249070560078,0.4106928269247838,0.8976,0.8982277402454361
9.12,0.13156994576412395,0.8793790157798178,0.9345644564369086,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.0839687100535719,0.113582542168015,0.2788136363356432,0.4088635950124338,0.8976,0.8982098990815127
9.15,0.1306920068678409,0.8754926721152623,0.9345464207896528,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.08340788235443827,0.11232601025083423,0.27800772181927286,0.4070488002185615,0.8976,0.8981925650209353
9.18,0.12983471273188066,0.8716364593296642,0.9345288977366246,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.08286025184785784,0.11109768265544281,0.2772070782819005,0.40524830613329166,0.8976,0.8981757236146699
9.209999999999999,0.1289976191127987,0.8678101075381738,0.9345118726956821,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.08232553407138962,0.10989683620427185,0.27641162385552676,0.4034619772480207,0.8976,0.8981593608478201
9.24,0.1281802954492699,0.8640133482666607,0.9344953315141401,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.08180345333769304,0.10872277065450481,0.27562127980174683,0.40168967905974484,0.8976,0.89814346311824
9.27,0.12738232557791024,0.8602459141482052,0.9344792604806571,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.08129374318994056,0.10757480882352408,0.27483597053695646,0.399931277928149,0.8976,0.8981280172479595
9.299999999999999,0.1266033020142086,0.8565075406585074,0.9344636462019729,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.08079614274684967,0.10645229155132799,0.27405562273385015,0.3981866418230086,0.8976,0.898113010364716
9.33,0.1258428298574225,0.85279796480191,0.9344484756817751,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.08031039919548563,0.10535458046919494,0.2732801658290507,0.3964556397411483,0.8976,0.898098429977754
9.36,0.12510052734106006,0.8491169248884733,0.9344337363311092,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.07983626814136109,0.10428105803384416,0.27250953203649536,0.3947381416009952,0.8976,0.8980842639878289
9.389999999999999,0.12437602312595976,0.8454641612866702,0.9344194159063757,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.0793735118777973,0.10323112497396365,0.2717436558944832,0.3930340185602339,0.8976,0.8980705006276176
9.42,0.12366895504947545,0.841839416733285,0.9344055024792246,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.07892189858557468,0.10220419894880563,0.2709824740369469,0.39134314314174257,0.8976,0.8980571284327827
9.45,0.12297897161717618,0.8382424358093253,0.9343919844665254,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.07848120328450832,0.1011997153949004,0.2702259253555984,0.38966538899731495,0.8976,0.8980441362707775
9.48,0.12230573654029052,0.8346729636107636,0.934378850733137,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.07805121073067856,0.10021713074868188,0.269473951593576,0.3880006303271317,0.8976,0.898031513439618
9.51,0.12164891689634269,0.8311307490321094,0.9343660903174819,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.07763170785232931,0.09925591277483439,0.26872649560358397,0.3863487432865967,0.8976,0.8980192494041318
9.54,0.12100819036312864,0.8276155426613996,0.9343536925956076,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.07722248836983239,0.09831554599170512,0.2679835023475574,0.38470960507176016,0.8976,0.8980073339536384
9.57,0.12038324326036623,0.8241270972721967,0.9343416472339217,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.07682335154365316,0.09739552982961903,0.26724491857563887,0.38308309412371877,0.8976,0.897995757156522
9.6,0.11977376995353146,0.8206651679307436,0.9343299441732411,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.07643410179254527,0.09649537788571634,0.26651069270570577,0.3814690901674835,0.8976,0.897984509344902
9.629999999999999,0.1191794784629162,0.8172295103743067,0.9343185737517947,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.07605455227534444,0.09561462197190851,0.2657807755568122,0.37986747350399785,0.8976,0.8979735812328499
9.66,0.11860008984391102,0.8138198811242886,0.9343075266888375,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.07568452449407467,0.09475281128647035,0.2650551202002729,0.3782781250509603,0.8976,0.8979629639006417
9.69,0.11803531833178049,0.8104360429565967,0.9342967936378179,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.07532383561079813,0.0939094969213123,0.2643336792228417,0.3767009287004774,0.8976,0.8979526483653067
9.719999999999999,0.11748489143942113,0.8070777592447571,0.934286365633604,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.07497231128413794,0.09308424712245839,0.2636164074604109,0.37513576886807726,0.8976,0.8979426260104568
9.75,0.1169485433731841,0.8037447957341823,0.9342762339426275,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.0746297814628863,0.09227664197407053,0.2629032610628611,0.3735825312527354,0.8976,0.8979328884422593
9.78,0.11642601463804722,0.8004369205926494,0.9342663900515312,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.07429608013308583,0.09148627287815556,0.2621941974158773,0.3720411028523642,0.8976,0.8979234274785266
9.81,0.11591707120266488,0.7971538992719478,0.9342568261548951,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.07397105755985858,0.09071275676237292,0.26148917766771584,0.37051136976567745,0.8976,0.8979142356174696
9.84,0.11542146572613693,0.7938955047393537,0.9342475341646431,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.07365455551843274,0.08995570652534303,0.260788161489195,0.3689932215493501,0.8976,0.8979053050856385
9.87,0.11493895893278984,0.790661511753081,0.9342385062541514,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.07334642094786784,0.08921474708729192,0.2600911099519623,0.3674865487721916,0.8976,0.8978966283608648
9.9,0.1144693201151913,0.787451696674582,0.9342297348698043,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.07304650627173956,0.0884895155376366,0.25939798556207894,0.3659912429290185,0.8976,0.8978881981833688
9.93,0.11401232414766584,0.7842658382065394,0.9342212126535159,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.0727546674898369,0.08777965869491194,0.25870875184069175,0.36450719674998955,0.8976,0.897880007481294
9.959999999999999,0.11356775637429271,0.7811037160682314,0.9342129325480164,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,0.07247076729948848,0.0870848365330019,0.25802337393585423,0.36303430362309713,0.8976,0.8978720494718985
