Time,N,T,I,u,a1,a2,a3,b1,b2,alpha,c1,c2,c3,c4,d1,d2,r1,r2,s,p,v,compartment,Presence_of_Normal_Cell,Normal_cells_attacked_and_removed,Induction_of_tumor_cell,Tumor_cells_removed_by_immune_system,Initiation_immune_response_against_tumor,Removal_of_immune_response_components,Increase_in_amount_of_drug_at_tumor_site,Decrease_of_chemotherapeutic_drug_at_tumor_site
126.6,0.43791417239596586,0.5623647766081894,0.43668713240671625,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24614535001072216,0.24626750573301748,0.36916595195791596,0.36905623656480435,0.3328477213857165,0.33291488814491704,0.0,0.0
126.75,0.4378959099852001,0.5623811782972092,0.436677092023798,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24614308200343363,0.24626441782900552,0.36916288289137766,0.36905390660287674,0.33284768480259097,0.332914395952502,0.0,0.0
126.89999999999999,0.43787776867119343,0.5623974692226087,0.4366671204482582,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24614082837473025,0.2462613489295221,0.3691598337519204,0.3690515906459343,0.33284764847065473,0.33291390752247607,0.0,0.0
127.05,0.43785974895836544,0.5624136503836148,0.43665721655804957,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24613858920048262,0.24625829976772748,0.36915680436868786,0.3690492893331081,0.3328476123843996,0.3329134224423712,0.0,0.0
127.19999999999999,0.4378418505045989,0.5624297226079936,0.4366473796642439,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24613636445130738,0.24625527052547216,0.3691537946026334,0.36904700283650615,0.33284757654083885,0.3329129405549167,0.0,0.0
127.35,0.437824072505246,0.5624456866276567,0.43663760931740786,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24613415404016709,0.24625226108233006,0.3691508043324007,0.36904473107232405,0.33284754093837815,0.33291246184346956,0.0,0.0
127.5,0.43780641415812666,0.562461543170193,0.4366279050731495,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24613195788012956,0.24624927131718857,0.36914783343719715,0.3690424739564947,0.33284750557544746,0.33291198629324215,0.0,0.0
127.64999999999999,0.4377888746633295,0.5624772929589235,0.4366182664921852,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24612977588434506,0.246246301108163,0.3691448817967873,0.3690402314046341,0.33284747045050195,0.33291151389137924,0.0,0.0
127.8,0.43777145322301375,0.5624929367129546,0.4366086931404069,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24612760796602445,0.24624335033251085,0.36914194929148597,0.3690380033319872,0.33284743556202234,0.33291104462703414,0.0,0.0
127.94999999999999,0.43775414904121035,0.5625084751472331,0.4365991845889492,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24612545403841615,0.24624041886654585,0.3691390358021516,0.36903578965337347,0.3328474009085155,0.332910578491445,0.0,0.0
128.1,0.4377369613236238,0.5625239089725996,0.43658974041425674,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.2461233140147841,0.24623750658555252,0.3691361412101791,0.36903359028313265,0.3328473664885151,0.33291011547801164,0.0,0.0
128.25,0.4377198892774332,0.5625392388958426,0.43658036019815116,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24612118780838482,0.24623461336369976,0.3691332653974931,0.36903140513507016,0.33284733230058183,0.33290965558237096,0.0,0.0
128.4,0.4377029321110942,0.562554465619753,0.4365710435278982,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.2461190753324451,0.2462317390739556,0.3691304082465407,0.36902923412240296,0.33284729834330445,0.3329091988024744,0.0,0.0
128.54999999999998,0.4376860890341399,0.5625695898431776,0.4365617899962751,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.2461169765001389,0.2462288835880006,0.36912756964028476,0.36902707715770455,0.33284726461529973,0.332908745138663,0.0,0.0
128.7,0.4376693592569829,0.5625846122610738,0.4365525992016376,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24611489122456495,0.24622604677614235,0.3691247494621966,0.369024934152851,0.3328472311152136,0.33290829459374477,0.0,0.0
128.85,0.4376527419907163,0.5625995335645632,0.4365434707479871,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.2461128194187238,0.2462232285072291,0.36912194759624867,0.36902280501896567,0.33284719784172123,0.3329078471730705,0.0,0.0
129.0,0.43763623644691535,0.5626143544409858,0.436534404245038,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24611076099549498,0.24622042864856392,0.3691191639269079,0.36902068966636514,0.3328471647935277,0.33290740288461,0.0,0.0
129.15,0.43761984215703464,0.5626290754111647,0.43652539852098166,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24610871590748673,0.24621764717439223,0.369116398369714,0.3690185878560673,0.3328471319639474,0.3329069610675464,0.0,0.0
129.29999999999998,0.4376035583891206,0.5626436971425476,0.4365164532031875,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.2461066840743001,0.2462148839747895,0.36911365081246916,0.36901649952168614,0.3328470993517641,0.33290652173443075,0.0,0.0
129.45,0.4375873842041945,0.5626582203984625,0.43650756838180843,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24610466538952516,0.24621213886515037,0.3691109211247465,0.36901442467323464,0.3328470669589484,0.3329060852925302,0.0,0.0
129.6,0.43757131885413775,0.5626726458389468,0.4364987436609712,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24610265977038828,0.24620941172289512,0.3691082091953189,0.36901236322344255,0.3328470347841184,0.3329056517332891,0.0,0.0
129.75,0.43755536159451236,0.5626869741193737,0.43648997864932837,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.2461006671344079,0.2462067024253246,0.3691055149136354,0.36901031508513493,0.332847002825913,0.3329052210494863,0.0,0.0
129.9,0.43753951168456084,0.5627012058904518,0.4364812729600586,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.2460986873993969,0.24620401084962182,0.36910283816982475,0.36900828017123405,0.33284697108299177,0.33290479323523614,0.0,0.0
130.04999999999998,0.43752376838720636,0.5627153417982256,0.43647262621086647,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24609672048346454,0.2462013368728545,0.3691001788546976,0.3690062583947629,0.332846939554035,0.3329043682859901,0.0,0.0
130.2,0.43750813096905256,0.5627293824840747,0.4364640380239824,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24609476630501895,0.24619868037197662,0.36909753685975,0.36900424966884726,0.33284690823774365,0.3329039461985378,0.0,0.0
130.35,0.4374925987003837,0.5627433285847148,0.4364555080261631,0.0,0.2,0.3,0.1,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.2,1.0,1.5,1.0,0.33,0.01,0.0,1.0,0.24609282478276873,0.2461960412238308,0.36909491207716577,0.36900225390671865,0.3328468771328396,0.33290352697100833,0.0,0.0
