Time,I,U,V,m,K,xi,gamma,compartment,Tumor_Growth,Conversion_Uninfected_to_Infected,Tumor_Cell_Death,Viral_Decay
358.0,0.4998647522403221,5.873272909454288e-05,0.7292331611580891,0.1,100.0,0.06,0.1,1.0,8.426786144244639e-05,8.567281791867676e-05,0.029991885134419326,0.07292331611580892
359.0,0.47083714820599537,5.7372879119967e-05,0.6875277403244516,0.1,100.0,0.06,0.1,1.0,8.245119018569391e-05,8.376705221874723e-05,0.02825022889235972,0.06875277403244516
360.0,0.44349817976362965,5.609884574656374e-05,0.648183199404873,0.1,100.0,0.06,0.1,1.0,8.074624110957353e-05,8.197943537582523e-05,0.02660989078581778,0.0648183199404873
361.0,0.41774962616577255,5.4904504593459e-05,0.6110684144571414,0.1,100.0,0.06,0.1,1.0,7.914531196999877e-05,8.030168680710167e-05,0.025064977569946353,0.06110684144571415
362.0,0.39349896194692435,5.378428133469562e-05,0.5760592843385218,0.1,100.0,0.06,0.1,1.0,7.76413722524328e-05,7.872625692810308e-05,0.02360993771681546,0.057605928433852184
363.0,0.37065906299450696,5.273309021104872e-05,0.5430384078956944,0.1,100.0,0.06,0.1,1.0,7.622798943527641e-05,7.724624264474113e-05,0.022239543779670416,0.05430384078956944
364.0,0.34914787353297067,5.1746290609452805e-05,0.5118947317801994,0.1,100.0,0.06,0.1,1.0,7.48992782724067e-05,7.58553333062862e-05,0.02094887241197824,0.051189473178019945
365.0,0.32888808417359094,5.081962906353794e-05,0.48252320606726684,0.1,100.0,0.06,0.1,1.0,7.364982939101375e-05,7.454773534966006e-05,0.019733285050415456,0.048252320606726684
366.0,0.309806900792283,4.9949232819929154e-05,0.45482450973424826,0.1,100.0,0.06,0.1,1.0,7.247470646844909e-05,7.331816394275486e-05,0.01858841404753698,0.04548245097342483
367.0,0.29183576621926494,4.9131563262057995e-05,0.4287047438177886,0.1,100.0,0.06,0.1,1.0,7.136938863949435e-05,7.216178158460697e-05,0.017510145973155894,0.042870474381778864
368.0,0.2749100926015354,4.836338397694287e-05,0.4040751309245982,0.1,100.0,0.06,0.1,1.0,7.032973189759162e-05,7.10741578846715e-05,0.016494605556092126,0.040407513092459824
369.0,0.2589690672706186,4.7641736598954636e-05,0.3808517790501315,0.1,100.0,0.06,0.1,1.0,6.935194041487939e-05,7.005123418599237e-05,0.015538144036237114,0.03808517790501315
370.0,0.24395541626381978,4.69639107595449e-05,0.3589554128010791,0.1,100.0,0.06,0.1,1.0,6.843252935924932e-05,6.90892849544497e-05,0.014637324975829187,0.03589554128010791
371.0,0.22981518294259146,4.6327420203183344e-05,0.3383111142462654,0.1,100.0,0.06,0.1,1.0,6.7568295576229e-05,6.818488717122233e-05,0.013788910976555487,0.033831111424626546
372.0,0.21649756051911612,4.57299907472537e-05,0.31884811696581183,0.1,100.0,0.06,0.1,1.0,6.675630395951321e-05,6.733490289306235e-05,0.012989853631146967,0.03188481169658119
373.0,0.20395470042711555,4.516954538447538e-05,0.3004995769787444,0.1,100.0,0.06,0.1,1.0,6.59938696401754e-05,6.653646045062087e-05,0.012237282025626933,0.03004995769787444
374.0,0.19214152453629255,4.4644184262655984e-05,0.2832023478711933,0.1,100.0,0.06,0.1,1.0,6.527853290520508e-05,6.578692882088809e-05,0.011528491472177552,0.02832023478711933
375.0,0.1810155881434892,4.415217844648332e-05,0.26689680559660767,0.1,100.0,0.06,0.1,1.0,6.460805260147088e-05,6.508390748017731e-05,0.010860935288609352,0.02668968055966077
376.0,0.170536917902872,4.369195074084457e-05,0.25152665120350437,0.1,100.0,0.06,0.1,1.0,6.398038169873465e-05,6.442520087027553e-05,0.01023221507417232,0.02515266512035044
377.0,0.16066785628879188,4.326206589858836e-05,0.2370387182472121,0.1,100.0,0.06,0.1,1.0,6.339365541100247e-05,6.380880647408248e-05,0.009640071377327513,0.02370387182472121
378.0,0.15137294448065905,4.2861220756556944e-05,0.2233828219351683,0.1,100.0,0.06,0.1,1.0,6.284617904366482e-05,6.32328996291593e-05,0.009082376668839542,0.022338282193516832
379.0,0.1426187888045244,4.248823923066114e-05,0.2105115912668144,0.1,100.0,0.06,0.1,1.0,6.233642232081578e-05,6.26958277390739e-05,0.008557127328271463,0.021051159126681443
380.0,0.13437393015688548,4.214206165230361e-05,0.19838030404793314,0.1,100.0,0.06,0.1,1.0,6.186300584614165e-05,6.219609653671874e-05,0.008062435809413128,0.019838030404793316
381.0,0.12660874615153817,4.18217438702967e-05,0.1869467580059275,0.1,100.0,0.06,0.1,1.0,6.142470078590912e-05,6.173236773137031e-05,0.007596524769092289,0.01869467580059275
382.0,0.11929534010964309,4.1526448377689613e-05,0.17617112831873913,0.1,100.0,0.06,0.1,1.0,6.102041754145871e-05,6.130344692945813e-05,0.007157720406578585,0.017617112831873914
383.0,0.11240743196381948,4.12554398860409e-05,0.16601582683023255,0.1,100.0,0.06,0.1,1.0,6.064920039669887e-05,6.090827845181533e-05,0.0067444459178291685,0.016601582683023256
384.0,0.10592027585123767,4.1008081169689904e-05,0.15644539202787922,0.1,100.0,0.06,0.1,1.0,6.031022244419954e-05,6.054593807107593e-05,0.00635521655107426,0.01564453920278792
385.0,0.09981056784709164,4.0783831085893964e-05,0.14742636839493914,0.1,100.0,0.06,0.1,1.0,6.0002783409885844e-05,6.021563058660154e-05,0.005988634070825498,0.014742636839493915
386.0,0.09405635487781341,4.058224088367218e-05,0.13892718668588655,0.1,100.0,0.06,0.1,1.0,5.9726305056766533e-05,5.991668515485904e-05,0.005643381292668804,0.013892718668588655
387.0,0.08863696520222321,4.0402955135790396e-05,0.13091806999075453,0.1,100.0,0.06,0.1,1.0,5.94803328567807e-05,5.964855541173128e-05,0.005318217912133392,0.013091806999075454
388.0,0.0835329320737422,4.024571046153101e-05,0.12337093204162311,0.1,100.0,0.06,0.1,1.0,5.926453456962539e-05,5.9410817465108424e-05,0.005011975924424532,0.012337093204162312
389.0,0.0787259175389555,4.011033464114351e-05,0.11625927555679116,0.1,100.0,0.06,0.1,1.0,5.90786992929165e-05,5.920316884841888e-05,0.00472355505233733,0.011625927555679117
390.0,0.07419865398143781,3.999674814591434e-05,0.10955811223113872,0.1,100.0,0.06,0.1,1.0,5.892273976472238e-05,5.902542919606808e-05,0.004451919238886269,0.010955811223113872
391.0,0.0699348807627197,3.990496553705159e-05,0.10324387716391584,0.1,100.0,0.06,0.1,1.0,5.879669442487653e-05,5.887754163531453e-05,0.004196092845763182,0.010324387716391584
392.0,0.06591928061024734,3.98350970885212e-05,0.09729434276830451,0.1,100.0,0.06,0.1,1.0,5.870072972007974e-05,5.8759574757431425e-05,0.00395515683661484,0.009729434276830451
393.0,0.062137430279570895,3.978735312144569e-05,0.09168855061600248,0.1,100.0,0.06,0.1,1.0,5.863514606743406e-05,5.8671727031965495e-05,0.0037282458167742535,0.009168855061600248
394.0,0.05857574812508652,3.976204890850377e-05,0.08640673963610243,0.1,100.0,0.06,0.1,1.0,5.860038453217636e-05,5.861433257573728e-05,0.003514544887505191,0.008640673963610243
395.0,0.055221440959005295,3.975960867809055e-05,0.08143027332942301,0.1,100.0,0.06,0.1,1.0,5.859703219280102e-05,5.858786578772186e-05,0.0033132864575403176,0.008143027332942301
396.0,0.052062462468902664,3.978057346701227e-05,0.07674158176074224,0.1,100.0,0.06,0.1,1.0,5.8625832709124516e-05,5.859295018691174e-05,0.0031237477481341597,0.007674158176074224
397.0,0.04908746983598144,3.982560922727827e-05,0.07232410144961636,0.1,100.0,0.06,0.1,1.0,5.8687697145030535e-05,5.863036782187377e-05,0.002945248190158886,0.007232410144961636
398.0,0.046285779372108045,3.9895514965498585e-05,0.06816221393300402,0.1,100.0,0.06,0.1,1.0,5.8783714727899555e-05,5.870106874156894e-05,0.0027771467623264826,0.006816221393300403
399.0,0.04364733144530726,3.999123490481682e-05,0.06424119641833867,0.1,100.0,0.06,0.1,1.0,5.891516900877889e-05,5.8806184927782525e-05,0.0026188398867184356,0.006424119641833867
400.0,0.04116265462310586,4.011387292034304e-05,0.060547171561265684,0.1,100.0,0.06,0.1,1.0,5.9083556997355e-05,5.894704735505973e-05,0.0024697592773863515,0.0060547171561265685
401.0,0.038822828665874436,4.0264705856975184e-05,0.05706705568960115,0.1,100.0,0.06,0.1,1.0,5.9290606588258e-05,5.912520111270397e-05,0.002329369719952466,0.005706705568960115
402.0,0.03661945494304599,4.0445203118540653e-05,0.053788516834779386,0.1,100.0,0.06,0.1,1.0,5.953830239192896e-05,5.934242810683983e-05,0.0021971672965827595,0.005378851683477939
403.0,0.03454462685671067,4.0657049732203165e-05,0.05069993286181054,0.1,100.0,0.06,0.1,1.0,5.9828916083168474e-05,5.960077405633188e-05,0.00207267761140264,0.005069993286181055
404.0,0.03259089899708483,4.0902168370696504e-05,0.047790347894611805,0.1,100.0,0.06,0.1,1.0,6.0165035017943776e-05,5.990257314232707e-05,0.00195545393982509,0.004779034789461181
405.0,0.030751262214978023,4.118274995549018e-05,0.045049436639148024,0.1,100.0,0.06,0.1,1.0,6.054960225844782e-05,6.0250483092800966e-05,0.0018450757328986813,0.0045049436639148024
406.0,0.029019119281251553,4.150129177842233e-05,0.042467469546673825,0.1,100.0,0.06,0.1,1.0,6.098596645127074e-05,6.0647529543241766e-05,0.0017411471568750932,0.0042467469546673825
407.0,0.02738825923133837,4.186063372436871e-05,0.04003527619425726,0.1,100.0,0.06,0.1,1.0,6.147792854962126e-05,6.109714580417521e-05,0.0016432955538803022,0.004003527619425726
408.0,0.025852836396743403,4.226400748550326e-05,0.037744214968836634,0.1,100.0,0.06,0.1,1.0,6.20298056611314e-05,6.160322837430827e-05,0.001551170183804604,0.0037744214968836636
409.0,0.024407350471461444,4.271510048897945e-05,0.03558614414865793,0.1,100.0,0.06,0.1,1.0,6.264651417611517e-05,6.217021049911129e-05,0.0014644410282876866,0.0035586144148657935
410.0,0.023046625250807418,4.321811902794971e-05,0.033553391177319154,0.1,100.0,0.06,0.1,1.0,6.333365073768268e-05,6.280313081669365e-05,0.001382797515048445,0.0033553391177319155
411.0,0.021765791072555815,4.377786810406425e-05,0.03163872692211229,0.1,100.0,0.06,0.1,1.0,6.40975947560227e-05,6.350772075987812e-05,0.0013059474643533488,0.003163872692211229
412.0,0.020560268635373927,4.4399852265140615e-05,0.02983534173659007,0.1,100.0,0.06,0.1,1.0,6.494563793400637e-05,6.42905158206876e-05,0.0012336161181224355,0.0029835341736590072
413.0,0.019425751508707356,4.5090396336159486e-05,0.028136819730888555,0.1,100.0,0.06,0.1,1.0,6.588613880750961e-05,6.515898796221066e-05,0.0011655450905224414,0.0028136819730888558
414.0,0.018358191569583845,4.5856781317221834e-05,0.026537116944085996,0.1,100.0,0.06,0.1,1.0,6.692869528278764e-05,6.612168938552661e-05,0.0011014914941750306,0.0026537116944085996
415.0,0.01735378614699796,4.6707455454911035e-05,0.02503054161112997,0.1,100.0,0.06,0.1,1.0,6.808441598956726e-05,6.71884909718507e-05,0.0010412271688198774,0.0025030541611129973
416.0,0.016408963863408087,4.7652208368368584e-05,0.02361173268475215,0.1,100.0,0.06,0.1,1.0,6.936613684780158e-05,6.8370751369821e-05,0.0009845378318044853,0.0023611732684752154
417.0,0.01552037282239482,4.870242255409981e-05,0.022275641377703357,0.1,100.0,0.06,0.1,1.0,7.078873726788077e-05,6.968157594282719e-05,0.0009312223693436892,0.002227564137770336
418.0,0.014684870837445931,4.987146345270293e-05,0.02101751501260775,0.1,100.0,0.06,0.1,1.0,7.236963653436855e-05,7.113624455814045e-05,0.0008810922502467558,0.002101751501260775
419.0,0.013899514454484065,5.117505779266195e-05,0.019832879194066302,0.1,100.0,0.06,0.1,1.0,7.412926397736687e-05,7.275258603225756e-05,0.0008339708672690439,0.0019832879194066305
420.0,0.013161549852419602,5.263175880908807e-05,0.01871752229226932,0.1,100.0,0.06,0.1,1.0,7.609163385768598e-05,7.4551428743293e-05,0.0007896929911451761,0.001871752229226932
421.0,0.012468406414310601,5.426373085087851e-05,0.017667482417332774,0.1,100.0,0.06,0.1,1.0,7.828533314854257e-05,7.655743540264045e-05,0.000748104384858636,0.0017667482417332776
422.0,0.011817688030394409,5.609740469856593e-05,0.016679031869636894,0.1,100.0,0.06,0.1,1.0,8.074431103064697e-05,7.879967226003467e-05,0.0007090612818236645,0.0016679031869636894
423.0,0.011207170222583366,5.8164806903029285e-05,0.015748666983649857,0.1,100.0,0.06,0.1,1.0,8.350954140143165e-05,8.131299883105822e-05,0.0006724302133550019,0.001574866698364986
424.0,0.010634795387898436,6.050486517943242e-05,0.014873095500962878,0.1,100.0,0.06,0.1,1.0,8.663060558703137e-05,8.413925900094409e-05,0.0006380877232739061,0.001487309550096288
425.0,0.010098670113095827,6.316524119803016e-05,0.014049225391369352,0.1,100.0,0.06,0.1,1.0,9.016791802027896e-05,8.732897941673072e-05,0.0006059202067857496,0.0014049225391369353
426.0,0.009597065201302993,6.620482761429588e-05,0.013274155265723902,0.1,100.0,0.06,0.1,1.0,9.419574781100632e-05,9.094366176902898e-05,0.0005758239120781796,0.0013274155265723903
427.0,0.009128418499036894,6.969711176437843e-05,0.012545165960296407,0.1,100.0,0.06,0.1,1.0,9.880626288651803e-05,9.505880019715109e-05,0.0005477051099422136,0.0012545165960296408
428.0,0.008691340286842125,7.373471715539918e-05,0.011859712896975431,0.1,100.0,0.06,0.1,1.0,0.00010411494689680913,9.976783719522067e-05,0.0005214804172105275,0.0011859712896975432
429.0,0.008284623593334978,7.843596378058625e-05,0.011215419641317755,0.1,100.0,0.06,0.1,1.0,0.0001102684012034964,0.00010518784934659519,0.0004970774156000987,0.0011215419641317755
430.0,0.007907260597019206,8.395381602627078e-05,0.010610072779129036,0.1,100.0,0.06,0.1,1.0,0.00011745486351554588,0.00011146692506087728,0.00047443563582115234,0.0010610072779129035
431.0,0.007558464592526412,9.048845066231818e-05,0.010041618131474528,0.1,100.0,0.06,0.1,1.0,0.00012591882815840712,0.00011879409662070173,0.0004535078755515847,0.0010041618131474527
432.0,0.007237703793403336,9.83058646780998e-05,0.00950815925772501,0.1,100.0,0.06,0.1,1.0,0.00013598254144872322,0.000127413656864267,0.0004342622276042001,0.000950815925772501
433.0,0.00694474988101953,0.00010776586859521337,0.009007958415490359,0.1,100.0,0.06,0.1,1.0,0.00014807805993557395,0.00013764598299095037,0.00041668499286117176,0.000900795841549036
434.0,0.0066797462588121794,0.00011936366051768676,0.00853944048319078,0.1,100.0,0.06,0.1,1.0,0.00016279419930014888,0.00014991651656472108,0.00040078477552873076,0.000853944048319078
435.0,0.0064433118315748335,0.00013379593865059248,0.008101201823964722,0.1,100.0,0.06,0.1,1.0,0.0001809505103218821,0.00016480008236174936,0.00038659870989448997,0.0008101201823964722
436.0,0.00623668502417512,0.00015206401049598837,0.007692024788860256,0.1,100.0,0.06,0.1,1.0,0.0002037107145766863,0.0001830843772201585,0.0003742011014505072,0.0007692024788860256
437.0,0.006061939193922412,0.00017564492274023863,0.007310901281349412,0.1,100.0,0.06,0.1,1.0,0.00023276845030932198,0.00020586859699315522,0.0003637163516353447,0.0007310901281349412
438.0,0.005922303752923323,0.00020677988584863244,0.006957069142067044,0.1,100.0,0.06,0.1,1.0,0.0002706547275234602,0.0002347140368484033,0.00035533822517539934,0.0006957069142067044
439.0,0.005822657008930615,0.00024898282706175146,0.006630068262496867,0.1,100.0,0.06,0.1,1.0,0.00032126993200354417,0.0002718825859569546,0.0003493594205358369,0.0006630068262496868
440.0,0.005770276551566893,0.0003079584557500538,0.006329826079592551,0.1,100.0,0.06,0.1,1.0,0.0003908213256762057,0.00032070551110497596,0.00034621659309401356,0.0006329826079592551
441.0,0.005776001203016676,0.000393347952566327,0.006056788958757015,0.1,100.0,0.06,0.1,1.0,0.0004895603169106586,0.00038617129229870416,0.00034656007218100053,0.0006056788958757015
442.0,0.005856043164828528,0.0005221718123718421,0.005812124913152303,0.1,100.0,0.06,0.1,1.0,0.0006351010782963374,0.0004758271413680719,0.00035136258988971165,0.0005812124913152304
443.0,0.006034776184661057,0.0007259273559568934,0.005598037470341052,0.1,100.0,0.06,0.1,1.0,0.0008590065943296422,0.0006010866346937695,0.0003620865710796634,0.0005598037470341052
444.0,0.0063487841720378455,0.0010657982447283044,0.00541824385786146,0.1,100.0,0.06,0.1,1.0,0.0012202538778038736,0.0007788374946322742,0.0003809270503222707,0.0005418243857861461
445.0,0.006852100305814874,0.0016662426846575037,0.005278676485150223,0.1,100.0,0.06,0.1,1.0,0.0018332592304354412,0.0010325430764988948,0.00041112601834889244,0.0005278676485150224
446.0,0.007621083885216244,0.002789920902985896,0.005188419393707264,0.1,100.0,0.06,0.1,1.0,0.0029257655609583686,0.0013903825821274085,0.0004572650331129746,0.0005188419393707264
447.0,0.00875402050213526,0.005000911504257929,0.005160714744560626,0.1,100.0,0.06,0.1,1.0,0.004952555324641624,0.0018762926435602345,0.0005252412301281155,0.0005160714744560627
448.0,0.01035796084633211,0.009495589494589077,0.005213512336211522,0.1,100.0,0.06,0.1,1.0,0.00879490808264896,0.0024935274608089914,0.0006214776507799265,0.0005213512336211522
449.0,0.012521907431855592,0.018694271246063425,0.005368783410064146,0.1,100.0,0.06,0.1,1.0,0.016048486624868158,0.003215175514102844,0.0007513144459113355,0.0005368783410064146
450.0,0.015294976661753966,0.037136762699251494,0.005650379795143029,0.1,100.0,0.06,0.1,1.0,0.029331796417277747,0.004002095222668349,0.0009176985997052379,0.0005650379795143029
451.0,0.01869359739870483,0.07261400702171902,0.006081633413355867,0.1,100.0,0.06,0.1,1.0,0.052483716925938936,0.004836527846547724,0.0011216158439222898,0.0006081633413355867
452.0,0.022733122395313183,0.13736315456869247,0.006684374183260289,0.1,100.0,0.06,0.1,1.0,0.09052640243306286,0.00573521596843002,0.001363987343718791,0.0006684374183260289
453.0,0.02745662971848353,0.24907693729436842,0.00747995979928278,0.1,100.0,0.06,0.1,1.0,0.1493256995816372,0.006737285089892058,0.0016473977831090118,0.0007479959799282781
454.0,0.032947128393486014,0.4314375620627324,0.008491303203930291,0.1,100.0,0.06,0.1,1.0,0.23495238251137038,0.007888862893908302,0.001976827703609161,0.0008491303203930292
455.0,0.03932783549845804,0.7139015968684223,0.009745058760550493,0.1,100.0,0.06,0.1,1.0,0.3528230430769961,0.009236246901389014,0.0023596701299074823,0.0009745058760550493
456.0,0.0467596095543424,1.130581965470515,0.011273480915818434,0.1,100.0,0.06,0.1,1.0,0.5067763193475211,0.010825740364457314,0.002805576573260544,0.0011273480915818435
457.0,0.05543982307118545,1.718250956841218,0.013115998810276858,0.1,100.0,0.06,0.1,1.0,0.6982737000430607,0.012706035212518549,0.003326389384271127,0.0013115998810276858
458.0,0.06560391690329845,2.5136763383222283,0.015320650093588403,0.1,100.0,0.06,0.1,1.0,0.9258935319989777,0.014930969812196724,0.0039362350141979065,0.0015320650093588403
459.0,0.07752938660550117,3.550642891838285,0.017945542683341018,0.1,100.0,0.06,0.1,1.0,1.1852193333882957,0.017562069460526186,0.00465176319633007,0.0017945542683341018
460.0,0.09154280429277036,4.857065681575641,0.021060474417677354,0.1,100.0,0.06,0.1,1.0,1.4691339962562229,0.02067088310257617,0.005492568257566221,0.0021060474417677355
461.0,0.10802517729529132,6.452544362110926,0.024748826646122962,0.1,100.0,0.06,0.1,1.0,1.7684460317704436,0.024341316845298593,0.006481510637717479,0.0024748826646122965
462.0,0.12742453333103396,8.346727264365061,0.029109627815037793,0.1,100.0,0.06,0.1,1.0,2.0727433394074684,0.02867191076342919,0.007645471999862037,0.0029109627815037797
463.0,0.15026851955228568,10.538520200593178,0.03426037357052667,0.1,100.0,0.06,0.1,1.0,2.3713072613644113,0.033778723521064265,0.00901611117313714,0.003426037357052667
464.0,0.17717378736173553,13.01617649699384,0.040339994986966034,0.1,100.0,0.06,0.1,1.0,2.6539687839543777,0.039798268318610296,0.010630427241704132,0.004033999498696604
465.0,0.20886667404641954,15.75822036738938,0.04751250428432243,0.1,100.0,0.06,0.1,1.0,2.9118166114230535,0.0468909896198298,0.012532000442785171,0.004751250428432243
466.0,0.24619980740890232,18.734931836656422,0.05597136280193567,0.1,100.0,0.06,0.1,1.0,3.137689648620092,0.0552453713805254,0.014771988444534138,0.005597136280193567
467.0,0.2901748281229743,21.91022217939763,0.06594450433054777,0.1,100.0,0.06,0.1,1.0,3.326446941770487,0.06508256320385129,0.017410489687378457,0.006594450433054778
468.0,0.34196793565161837,25.243666731567746,0.07770030397477418,0.1,100.0,0.06,0.1,1.0,3.475030248213863,0.07666179103986545,0.0205180761390971,0.007770030397477418
469.0,0.40295955992308663,28.69250412144867,0.09155452857367964,0.1,100.0,0.06,0.1,1.0,3.582357491078308,0.0902865380392433,0.024177573595385197,0.009155452857367965
470.0,0.4747690481295868,32.21346056367723,0.10787847428712719,0.1,100.0,0.06,0.1,1.0,3.6490950400963578,0.10631163016129933,0.028486142887775207,0.01078784742871272
471.0,0.5592942248930853,35.76428723733757,0.12710847814878323,0.1,100.0,0.06,0.1,1.0,3.677356807234629,0.12515131878008265,0.03355765349358512,0.012710847814878324
472.0,0.658756930646879,39.3049920418255,0.14975686202063374,0.1,100.0,0.06,0.1,1.0,3.6703734654502447,0.14728829054512038,0.03952541583881274,0.014975686202063375
473.0,0.7757555833177416,42.79872466579354,0.17642466907716545,0.1,100.0,0.06,0.1,1.0,3.6321646195215274,0.1732837842911814,0.0465453349990645,0.017642466907716547
474.0,0.9133254305348909,46.21231365970536,0.20781651570510515,0.1,100.0,0.06,0.1,1.0,3.567238911012681,0.20378889693233534,0.05479952583209345,0.020781651570510516
475.0,1.0750059952826942,49.516524283997214,0.24475758049527532,0.1,100.0,0.06,0.1,1.0,3.480336985614199,0.23955679164839064,0.06450035971696165,0.024475758049527535
476.0,1.2649169935199922,52.68607732155947,0.2882130959444289,0.1,100.0,0.06,0.1,1.0,3.3762236895873454,0.28145574795773537,0.07589501961119953,0.02882130959444289
477.0,1.487842708994382,55.69947790366312,0.339310481032641,0.1,100.0,0.06,0.1,1.0,3.2595301743669522,0.33048263912850306,0.08927056253966291,0.033931048103264104
478.0,1.7493250825654303,58.538678907158115,0.39936457582170487,0.1,100.0,0.06,0.1,1.0,3.134643650825129,0.3877765579186392,0.10495950495392581,0.03993645758217049
479.0,2.055764013869042,61.18865006090105,0.4699059813688186,0.1,100.0,0.06,0.1,1.0,3.005638318942009,0.45463165524006716,0.1233458408321425,0.04699059813688186
480.0,2.4145231652192805,63.63688848070595,0.5527124612288074,0.1,100.0,0.06,0.1,1.0,2.8762402068068362,0.5325079416267703,0.14487138991315682,0.055271246122880736
481.0,2.834039072565547,65.87289231993411,0.6498436904703233,0.1,100.0,0.06,0.1,1.0,2.749818930208871,0.6230387906948964,0.1700423443539328,0.06498436904703234
482.0,3.3239282434451445,67.88763398039022,0.763678813379473,0.1,100.0,0.06,0.1,1.0,2.6293986466628665,0.7280327258981473,0.19943569460670865,0.07636788133794731
483.0,3.895086092556935,69.67305268922122,0.8969562914787879,0.1,100.0,0.06,0.1,1.0,2.5176814748768335,0.8494666847764389,0.23370516555341608,0.08969562914787879
484.0,4.559767653843583,71.22158747609598,1.0528152448382493,0.1,100.0,0.06,0.1,1.0,2.4170770599676756,0.9894673027137589,0.27358605923061496,0.10528152448382494
485.0,5.331638042932575,72.52576600008146,1.234836569812686,0.1,100.0,0.06,0.1,1.0,2.3297328094857934,1.150275548117429,0.3198982825759545,0.1234836569812686
486.0,6.225775859976316,73.57786713418946,1.447081817019059,0.1,100.0,0.06,0.1,1.0,2.257559705199873,1.3341896393465864,0.37354655159857897,0.14470818170190589
487.0,7.258605549501114,74.36967878460612,1.6941264592523828,0.1,100.0,0.06,0.1,1.0,2.2022488385348598,1.5434801995765821,0.4355163329700668,0.1694126459252383
488.0,8.447740115713447,74.89236033358172,1.981083994743771,0.1,100.0,0.06,0.1,1.0,2.1652751819024387,1.7802721089316473,0.5068644069428068,0.1981083994743771
489.0,9.811694544653593,75.13644825927454,2.3136148516228454,0.1,100.0,0.06,0.1,1.0,2.1478836846972884,2.0463873235238124,0.5887016726792156,0.23136148516228455
490.0,11.36944407135869,75.0920063733438,2.6979135684383513,0.1,100.0,0.06,0.1,1.0,2.151056123328006,2.3431453189126583,0.6821666442815213,0.26979135684383515
491.0,13.139799559145912,74.7489536793254,3.140667770459441,0.1,100.0,0.06,0.1,1.0,2.175455959745788,2.6711225389582762,0.7883879735487547,0.3140667770459441
492.0,15.140557981196658,74.09759317256577,3.6489776630798136,0.1,100.0,0.06,0.1,1.0,2.2213505168758254,3.0298752145681145,0.9084334788717994,0.3648977663079814
493.0,17.387426580078223,73.12933598922808,4.230228744015624,0.1,100.0,0.06,0.1,1.0,2.28851373032196,3.4176412230336313,1.0432455948046933,0.4230228744015624
