Time,CSC_Plot,CTL_Plot,Tumor_Plot,Tumor,CancerStemCell,CytotoxicTcell,TGFb,IFNy,MHC1,MHC2,r1,k1,at,et,atb,etb,ht,r2,k2,ra,as,es,asb,esb,hs,uc,gb,abt,abs,ub,gm1,am1y,em1y,um1,am2y,em2y,am2b,em2b,um2,ayc,uy,N,tumor_microenvironment,tumor_growth,tumor_transformation,tumor_killing,csc_growth,csc_killing,ctl_death,ctl_source,tgfb_source,tgfb_by_tumor,tgfb_by_csc,tgfb_decay,ifny_production,ifny_decay,mhc1_source,mhc1_decay,mhc1_stimulation,mhc2_production,mhc2_decay
2726.5,0.9833918334224601,1.285967359435235e-08,0.9734459758205073,97344597.58205073,9833918.3342246,1.285967359435235e-06,9223.03727330137,1.3807228490778335e-09,100.00000000000158,1.0430159787771097e-06,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,2584.8907979367623,15251.763005879291,2.1195390713538368e-10,16332.335380472627,2.50872111608871e-12,9.001771516046646e-09,0.0,63945.0,559.7314360967916,56.54503042179145,64561.26091310959,1.3116867066239397e-10,1.40833730605939e-10,1.44,1.4400000000000226,1.1764739069065514e-14,7.717954362849127e-09,1.501943009439038e-08
2730.0,0.9837660814221546,1.2548440903322926e-08,0.9740632731040876,97406327.31040876,9837660.814221546,1.2548440903322926e-06,9223.09110342322,1.3473062864620426e-09,100.00000000000155,1.0177714401232483e-06,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,2526.4013093839276,14912.327497394572,2.0693381165550242e-10,15970.378465453285,2.4489168454939633e-12,8.783908632326048e-09,0.0,63945.0,560.0863820348503,56.56654968177389,64561.637723962536,1.2799409721389386e-10,1.3742524121912834e-10,1.44,1.4400000000000224,1.1480006227842212e-14,7.531159045354347e-09,1.4655908737774776e-08
2733.5,0.9841325149183797,1.2244740726786844e-08,0.9746667856109863,97466678.56109864,9841325.149183797,1.2244740726786844e-06,9223.143736033246,1.3146984780339578e-09,100.0000000000015,9.9313792312892e-07,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,2469.1442637733976,14579.790924021596,2.0203014842484077e-10,15615.707998804839,2.3905192871164533e-12,8.57131850875079e-09,0.0,63945.0,560.4334017263171,56.58761960780683,64562.006152232716,1.248963554132258e-10,1.340992447594637e-10,1.44,1.4400000000000217,1.120216454656149e-14,7.348884752864009e-09,1.4301186093056447e-08
2737.0,0.9844912687582027,1.1948390595373795e-08,0.9752567954028727,97525679.54028727,9844912.687582027,1.1948390595373794e-06,9223.195195424347,1.2828798323453985e-09,100.00000000000148,9.691006244375794e-07,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,2413.0978423392007,14254.042538653195,1.9724032684191384e-10,15268.210497067004,2.3334961115477874e-12,8.363873416761656e-09,0.0,63945.0,560.7726573566518,56.60824795359665,64562.366367970426,1.218735840728127e-10,1.3085374289923065e-10,1.44,1.4400000000000213,1.0931047092173767e-14,7.1710219594612006e-09,1.3955048991901143e-08
2740.5,0.9848424765657712,1.1659212346618478e-08,0.9758335797751352,97583357.97751352,9848424.765657712,1.165921234661848e-06,9223.245505487792,1.2518312203737755e-09,100.00000000000144,9.45645090161427e-07,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,2358.2404358380063,13934.972107009453,1.9256180698135788e-10,14927.772917569631,2.2778156792319433e-12,8.161448642632935e-09,0.0,63945.0,561.1043083707027,56.628442402531846,64562.71853841454,1.189239659355085e-10,1.2768678447812508e-10,1.44,1.4400000000000206,1.0666490871823844e-14,6.997463724757468e-09,1.3617289298324549e-08
2744.0,0.9851862730311421,1.1377033407136425e-08,0.9763974130450612,97639741.30450612,9851862.730311422,1.1377033407136426e-06,9223.29468987918,1.2215341131872813e-09,100.0000000000014,9.227573199665943e-07,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,2304.550484397333,13622.469016413126,1.8799212199258147e-10,14594.280462149989,2.223447302491222e-12,7.963923384995498e-09,0.0,63945.0,561.4285125009102,56.64821069929067,64563.06282915426,1.1604574075279155e-10,1.245964795451027e-10,1.44,1.4400000000000202,1.0408338005856086e-14,6.8281064633707675e-09,1.3287705407518958e-08
2747.5,0.985522789166522,1.1101683912976638e-08,0.9769485630579537,97694856.30579537,9855227.89166522,1.1101683912976639e-06,9223.342771691881,1.1919702727617041e-09,100.00000000000138,9.00423533312563e-07,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,2252.006819695312,13316.424253008934,1.8352883085072465e-10,14267.621199961,2.170360678300548e-12,7.771178739083647e-09,0.0,63945.0,561.7454237583233,56.66756037707502,64563.39940184317,1.1323717591236171e-10,1.2158096782169382e-10,1.44,1.4400000000000197,1.015643309335413e-14,6.662848216650798e-09,1.2966098879700907e-08
2751.0,0.9858521552803486,1.0832998397323064e-08,0.9774872934899927,97748729.34899928,9858521.552803487,1.0832998397323064e-06,9223.389773670999,1.1631219331862676e-09,100.00000000000134,8.786303064568455e-07,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,2200.588455560153,13016.729230794172,1.791695474501144e-10,13947.683209439994,2.1185262307094503e-12,7.583098878126144e-09,0.0,63945.0,562.0551937567459,56.68649892862005,64563.72841569699,1.1049658365269526e-10,1.186384371849993e-10,1.44,1.4400000000000193,9.910624756143311e-15,6.501589665539425e-09,1.2652276412978575e-08
2754.5,0.986174500387864,1.0570815369343313e-08,0.9780138634746032,97801386.34746031,9861745.00387864,1.0570815369343313e-06,9223.435718177758,1.1349717554452839e-09,100.00000000000131,8.573645382685957e-07,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,2150.274632608344,12723.276069055406,1.7491193439632132e-10,13634.3551726108,2.067915032905199e-12,7.3995707585403194e-09,0.0,63945.0,562.3579714978968,56.70503377230218,64564.0500272443,1.0782231676730178e-10,1.1576711905541894e-10,1.44,1.4400000000000188,9.670765253498246e-15,6.344233877785989e-09,1.2346049351067778e-08
2758.0,0.9864899531203076,1.031497778852447e-08,0.9785285282750832,97852852.82750832,9864899.531203076,1.031497778852447e-06,9223.480627252351,1.1075028783468394e-09,100.00000000000128,8.366134887394574e-07,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,2101.044762688291,12435.957296688259,1.7075371173347814e-10,13327.525513000886,2.018498907348346e-12,7.220484451967129e-09,0.0,63945.0,562.6539037581728,56.72317230441769,64564.36439076646,1.0521277344294959e-10,1.1296529359137761e-10,1.44,1.4400000000000184,9.436710916091381e-15,6.1906865925982464e-09,1.2047234237848187e-08
2761.5,0.9867986407367991,1.00653324004544e-08,0.9790315386771287,97903153.86771287,9867986.407367991,1.00653324004544e-06,9223.524522555783,1.0806988472066845e-09,100.00000000000125,8.163647250623206e-07,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,2052.8784952622586,12154.66625233559,1.66692646610382e-10,13027.083376804776,1.970250299047844e-12,7.04573268031808e-09,0.0,63945.0,562.943134739349,56.74092184236595,64564.67165789048,1.0266639048463489e-10,1.1023128241508181e-10,1.44,1.440000000000018,9.208321538329116e-15,6.040855821980593e-09,1.1755652040897417e-08
2765.0,0.9871006879340152,9.821728951351053e-09,0.9795231402441311,97952314.02441311,9871006.879340151,9.821728951351053e-07,9223.567425298757,1.0545435295134831e-09,100.00000000000122,7.966060578664232e-07,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,2005.7557970407358,11879.297562519314,1.6272654087488762e-10,12732.919814209163,1.9231421245811775e-12,6.875210265945737e-09,0.0,63945.0,563.2258056403754,56.75828955620587,64564.9719770913,1.0018163530378074e-10,1.0756344001037527e-10,1.44,1.4400000000000175,8.985459659759828e-15,5.894651379303222e-09,1.1471127233276493e-08
2768.5,0.9873962184170637,9.584021058358845e-09,0.9800035744464031,98000357.44464031,9873962.184170637,9.584021058358844e-07,9223.60935634755,1.0290212083711617e-09,100.0000000000012,7.773256118732547e-07,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,1959.6568518676386,11609.746589575157,1.588532463221468e-10,12444.926272745928,1.8771479504464695e-12,6.708814740851191e-09,0.0,63945.0,563.5020553066818,56.77528255898117,64565.265494432846,9.77570147952602e-11,1.0496016325385849e-10,1.44,1.440000000000017,8.767991361269043e-15,5.75198540159545e-09,1.1193488810974867e-08
2772.0,0.9876853545836125,9.352065959941993e-09,0.9804730784974529,98047307.84974529,9876853.545836125,9.352065959941994e-07,9223.650336207917,1.0041165556990366e-09,100.00000000000117,7.585118056355457e-07,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,1914.5620839180456,11345.909584361625,1.5507066118955487e-10,12162.99492465614,1.832241948267907e-12,6.546446171959396e-09,0.0,63945.0,563.7720201360354,56.791907888557716,64565.552353455416,9.539107279140834e-11,1.0241988868130172e-10,1.44,1.4400000000000168,8.555786036725494e-15,5.612772199720285e-09,1.0922570001151859e-08
2775.5,0.9879682186464606,9.125725167942796e-09,0.9809318861240157,98093188.61240157,9879682.186464606,9.125725167942796e-07,9223.69038509773,9.798147022422807e-10,100.00000000000114,7.401534044785958e-07,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,1870.4520909196779,11087.68332197675,1.5137674169720476e-10,11887.017591000062,1.7883990290963098e-12,6.388007617559957e-09,0.0,63945.0,564.0358345213091,56.808172572171486,64565.83269568411,9.308239671301652e-11,9.994109962871262e-11,1.44,1.4400000000000164,8.34871698952e-15,5.476928649692154e-09,1.065820902449178e-08
2779.0,0.9882449294124906,8.904862329409944e-09,0.9813802255897559,98138022.55897559,9882449.294124907,8.904862329409944e-07,9223.729522757725,9.56101007999806e-10,100.00000000000111,7.222393469112133e-07,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,1827.3078411155716,10834.966250748881,1.4776946692771267e-10,11616.888902992026,1.7455944229942693e-12,6.233403630586961e-09,0.0,63945.0,564.2936297141097,56.824083441218214,64566.106659304074,9.082959575998143e-11,9.75223028159802e-11,1.44,1.440000000000016,8.146659476448028e-15,5.344372909413679e-09,1.0400246595521472e-08
2782.5,0.9885156047663164,8.689344752978132e-09,0.9818183213258638,98181832.13258637,9885156.047663163,8.689344752978132e-07,9223.767768606182,9.329612261092323e-10,100.00000000000108,7.04758868550566e-07,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,1785.1105234726685,10587.657652111819,1.442468649149497e-10,11352.503899800153,1.7038039867909307e-12,6.082541327084692e-09,0.0,63945.0,564.5455347623716,56.83964727406319,64566.37438024327,8.863131648037694e-11,9.516204506314169e-11,1.44,1.4400000000000155,7.949492104125981e-15,5.2150253347273265e-09,1.014852770712815e-08
2786.0,0.988780360957215,8.479042881758758e-09,0.9822463935404732,98224639.35404731,9887803.60957215,8.479042881758758e-07,9223.805141700886,9.103814462519942e-10,100.00000000000105,6.877014593304361e-07,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,1743.8415917207087,10345.657911082857,1.4080700439529913e-10,11093.758742534617,1.6630041035214838e-12,5.93533001723113e-09,0.0,63945.0,564.791676285772,56.85487075503986,64566.63599190621,8.648623739393932e-11,9.28589075177034e-11,1.44,1.440000000000015,7.757096346762533e-15,5.088808163047631e-09,9.90290101435828e-09
2789.5,0.989039313789382,8.273831060626642e-09,0.9826646589632434,98266465.89632434,9890393.13789382,8.273831060626642e-07,9223.841660810256,8.883481770357039e-10,100.00000000000104,6.710569257939714e-07,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,1703.4826987895945,10108.868156777691,1.3744800816136419e-10,10840.549568410335,1.6231718387372824e-12,5.7916817424386495e-09,0.0,63945.0,565.032178903865,56.869760542889466,64566.89162567179,8.439307681839174e-11,9.061151405764179e-11,1.44,1.4400000000000148,7.569357248114853e-15,4.965645973837964e-09,9.663219731433187e-09
2793.0,0.9892925764683508,8.073585961204947e-09,0.9830733296605545,98307332.96605545,9892925.764683507,8.073585961204947e-07,9223.87734429799,8.668481768872692e-10,100.00000000000101,6.548152632318153e-07,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,1664.0158170665243,9877.190969698957,1.3416802726511577e-10,10592.774612963103,1.5842846317482382e-12,5.651510172843463e-09,0.0,63945.0,565.2671645548188,56.884323146930164,64567.141410085926,8.235057680429046e-11,8.841851404250146e-11,1.44,1.4400000000000144,7.386161980577895e-15,4.8454647433336205e-09,9.42933979053814e-09
2796.5,0.9895402605561454,7.878187184467346e-09,0.9834726136444369,98347261.36444369,9895402.605561454,7.878187184467345e-07,9223.912210181075,8.458685187533372e-10,100.000000000001,6.389667046053051e-07,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,1625.4231855817004,9650.530095447122,1.3096525156710016e-10,10350.333294621261,1.546320418954093e-12,5.5147310291271415e-09,0.0,63945.0,565.4967528455512,56.89856498197836,64567.385471267524,8.035750928156693e-11,8.627858891284038e-11,1.44,1.4400000000000144,7.20740039647812e-15,4.728192206183332e-09,9.201120546316393e-09
2800.0,0.9897824761164924,7.687517295989434e-09,0.9838627150141658,98386271.50141658,9897824.761164924,7.687517295989434e-07,9223.94627614264,8.253965938851825e-10,100.00000000000097,6.235017234105459e-07,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,1587.6873019120192,9428.790413911142,1.2783791079287336e-10,10113.126089197558,1.5092576444076922e-12,5.381262107192604e-09,0.0,63945.0,565.7210611331453,56.91249237669832,64567.62393299848,7.841267641909223e-11,8.419045257628861e-11,1.44,1.440000000000014,7.032965060323432e-15,4.613757876590383e-09,8.978424817111861e-09
2803.5,0.990019332003735,7.501461987301615e-09,0.984243834139138,98424383.4139138,9900193.32003735,7.501461987301615e-07,9223.979559549383,8.054201291629113e-10,100.00000000000094,6.084110467774254e-07,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,1550.7909098227044,9211.8778837208,1.2478427767288774e-10,9881.05426261329,1.473075295206562e-12,5.2510233911111306e-09,0.0,63945.0,565.9402046300044,56.92611159021476,64567.85691684568,7.651491227047647e-11,8.215285317461694e-11,1.44,1.4400000000000135,6.862751396417688e-15,4.502093145135467e-09,8.761119073594926e-09
2807.0,0.990250935759316,7.319909933069731e-09,0.984616167663236,98461616.7663236,9902509.35759316,7.319909933069731e-07,9224.012077451069,7.859271717611721e-10,100.00000000000091,5.936856438777553e-07,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,1514.7170039398325,8999.699583371828,1.21802665987985e-10,9654.01998711502,1.4377528764464504e-12,5.123936953148812e-09,0.0,63945.0,566.1542964063607,56.93942880616067,64568.08454215748,7.466308131731126e-11,8.016457151963955e-11,1.44,1.440000000000013,6.696657558201686e-15,4.393131193048135e-09,8.549073271839676e-09
2810.5,0.9904773924163809,7.142751826124719e-09,0.9849799079729576,98497990.79729576,9904773.924163809,7.142751826124719e-07,9224.043846526833,7.669059855418129e-10,100.0000000000009,5.79316647594144e-07,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,1479.4488862541532,8792.164050422,1.1889141485527773e-10,9431.927528427514,1.4032702230093126e-12,4.999926278287304e-09,0.0,63945.0,566.3634470844506,56.9524500639419,64568.30692568783,7.285606862647214e-11,7.822441052526491e-11,1.44,1.4400000000000128,6.534583545445018e-15,4.286806413057405e-09,8.342159725355674e-09
2814.0,0.9906988057017673,6.9698812176479214e-09,0.9853352438429268,98533524.38429268,9906988.057017673,6.969881217647921e-07,9224.07488314826,7.483451412632514e-10,100.00000000000087,5.652954227249333e-07,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,1444.970108392677,8589.180963956296,1.16048903148882e-10,9214.682082859252,1.3696076692028825e-12,4.878916852353545e-09,0.0,63945.0,566.5677652096829,56.96518132785162,64568.524182037814,7.109278842000879e-11,7.633120440885164e-11,1.44,1.4400000000000124,6.376431972893961e-15,4.1830549136241985e-09,8.140254087239039e-09
2817.5,0.9909152777231598,6.801194220402567e-09,0.9856823603308323,98568236.03308323,9909152.777231598,6.801194220402567e-07,9224.10520336814,7.302334847169081e-10,100.00000000000085,5.516135418951709e-07,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,1411.2644863471535,8390.661242577156,1.1327354491431766e-10,9002.19009799289,1.3367459928030208e-12,4.760835954281797e-09,0.0,63945.0,566.7673571902286,56.977628469081694,64568.736423576986,6.937218104810619e-11,7.448381544112461e-11,1.44,1.4400000000000122,6.222107798771274e-15,4.081814340820669e-09,7.94323500329046e-09
2821.0,0.9911269098927028,6.636590193424139e-09,0.986021439188589,98602143.9188589,9911269.098927028,6.636590193424139e-07,9224.134822961969,7.125602102413295e-10,100.00000000000084,5.382628411371058e-07,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,1378.3160649052707,8196.516853590168,1.105638011606933e-10,8794.358379244984,1.3046665535196103e-12,4.645613135396897e-09,0.0,63945.0,566.9623275334387,56.98979731883041,64568.94376073378,6.769321997292622e-11,7.268114144461561e-11,1.44,1.440000000000012,6.0715189511687115e-15,3.983024289241924e-09,7.750984912374324e-09
2824.5,0.9913338008047625,6.475969958336087e-09,0.9863526580933034,98635265.80933034,9913338.008047625,6.475969958336087e-07,9224.163757347005,6.953146692108228e-10,100.00000000000081,5.25235275103083e-07,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,1346.109196557831,8006.661276731502,1.0791815041133692e-10,8591.096186745945,1.2733509421732303e-12,4.533178970835261e-09,0.0,63945.0,567.1527784036494,57.00169354627385,64569.146301429035,6.605489357502809e-11,7.092209625950392e-11,1.44,1.4400000000000117,5.924574696234218e-15,3.886625231499597e-09,7.563387961484395e-09
2828.0,0.9915360478234196,6.3192370220505064e-09,0.9866761913156732,98667619.13156731,9915360.478234196,6.319237022050506e-07,9224.192021650471,6.784865013148973e-10,100.0000000000008,5.125230163184369e-07,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,1314.6284806470267,7821.0091683411865,1.0533510944341797e-10,8392.31369013292,1.2427812255587084e-12,4.423465915435355e-09,0.0,63945.0,567.3388100065121,57.01332274984663,64569.3441515533,6.445621762491516e-11,6.920562313411952e-11,1.44,1.4400000000000115,5.7811867567659765e-15,3.792559252026835e-09,7.380331434985491e-09
2831.5,0.9917337466625593,6.166297172659937e-09,0.9869922096105646,98699220.96105646,9917337.466625594,6.166297172659937e-07,9224.219630697045,6.620655911698047e-10,100.00000000000077,5.001184223799585e-07,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,1283.8587778619958,7639.476455728146,1.0281322684845176e-10,8197.92239320194,1.2129398688093177e-12,4.316408020861956e-09,0.0,63945.0,567.5205205260746,57.02469043309716,64569.53741487932,6.289623116113136e-11,6.753069029932007e-11,1.44,1.440000000000011,5.641268942511935e-15,3.700769804538671e-09,7.201705282271403e-09
2835.0,0.9919269919489555,6.017058926797999e-09,0.9873008804264339,98730088.0426434,9919269.919489555,6.017058926797999e-07,9224.246599030776,6.46042116350944e-10,100.00000000000075,4.880140722716208e-07,0.001,100000000.0,0.12,50.0,0.69,10000.0,500000000.0,0.1,10000000.0,0.006,0.012,50.0,0.69,10000.0,500000000.0,0.007,63945.0,5.75e-06,5.75e-06,7.0,1.44,2.88,338000.0,0.0144,8660.0,1420.0,0.012,100000.0,0.0144,0.000102,0.102,0.0,1.0,1253.7851935622336,7461.980253601926,1.0035109079916538e-10,8007.834592052266,1.1838098263267532e-12,4.2119412487586e-09,0.0,63945.0,567.6980062451995,57.03580203706494,64569.72619321543,6.13740010533396e-11,6.589629586779629e-11,1.44,1.4400000000000108,5.504737559439986e-15,3.611201980510048e-09,7.02740264071134e-09
