Time,x_Cancer,y_Immune_System,a,b,c,d,e,f,compartment,Tumor_Growth,Tumor_Killing,Tumor_Competition,Immune_Growth,Immune_Loss_Tumor,Immune_Growth_Control
177.0,1.0506043452124905,0.0564645713659759,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.06566277157578065,0.007415240503456881,0.03449279656810518,0.0017645178551867469,0.0050979778461266055,9.963274436073079e-05
177.29999999999998,1.0577401743302988,0.055439139373348385,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.06610876089564367,0.0073300256181859065,0.03496294613725909,0.001732473105417137,0.005039392612502811,9.604681795179836e-05
177.6,1.064893913031912,0.05442282653610864,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0665558695644945,0.007244317088536713,0.03543747018788804,0.001700713329253395,0.00498046799836899,9.255762650560533e-05
177.9,1.0720647187970664,0.05341578827373593,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.06700404492481665,0.007158147754375794,0.03591633629029479,0.0016692433835542478,0.004921226581133358,8.916395115326828e-05
178.2,1.079251731120227,0.052418174778989114,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.06745323319501419,0.0070715507340483276,0.03639950934768771,0.0016380679618434098,0.004861691129658226,8.586453272377033e-05
178.5,1.0864540715359918,0.05143013087514245,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.06790337947099949,0.00698455938611593,0.03688695154866044,0.0016071915898482015,0.004801884577954702,8.265807380732126e-05
178.79999999999998,1.0936708436444922,0.050451795873222315,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.06835442772778076,0.0068972072695058445,0.03737862231993923,0.0015766186210381973,0.004741829997785269,7.954324083854038e-05
179.1,1.1009011331368006,0.049483303429242544,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.06880632082105004,0.006809528102075656,0.03787447827943411,0.0015463532321638295,0.004681550570177013,7.651866619595272e-05
179.4,1.1081441992902576,0.04852479967215899,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.0692590124556411,0.006721559409803097,0.038374486450645194,0.0015163999897549684,0.0046210720942396295,7.358300572572379e-05
179.7,1.1153990296287766,0.04757640056283845,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.06971243935179854,0.006633333877627498,0.038878593603025514,0.0014867625175887015,0.004560417040868904,7.073480907861421e-05
180.0,1.12266466022225,0.046638222312939286,0.0625,0.125,0.03125,0.03125,0.0859375,0.03125,1.0,0.07016654126389063,0.006544885500790718,0.03938674810349813,0.0014574444472793527,0.004499608781793619,6.797261814097338e-05
