Time,Normal_cells,Tumor_cells,Immune_cells,r,beta_1,eta,gamma,alpha_1,alpha_2,beta_2,alpha_3,sigma,delta,mu,rho,m,mu_1,rho_1,m_1,Whole_organism,Normal_cell_growth,Normal_cell_death_inhibition,Tumor_cell_growth,Tumor_cell_death_inhibition,Immune_cell_increase,Immune_cell_decrease
23.099999999999998,-2.1612841371876943e-14,1.613761582245229,1.0807801957442467,0.4312,2.99e-06,0.1379,0.9314,0.4426,0.4,1.189,0.1469,0.7,0.57,0.813,0.271,0.813,0.3634,0.7829,0.862,1.0,-9.319457199553339e-15,-3.5706513130221634e-14,0.25319862659740305,0.2562114569794266,1.2515364557446502,1.2498584860216053
23.4,-4.7431905426953797e-14,1.6128784896706072,1.0812720951548505,0.4312,2.99e-06,0.1379,0.9314,0.4426,0.4,1.189,0.1469,0.7,0.57,0.813,0.271,0.813,0.3634,0.7829,0.862,1.0,-2.0452637620102478e-14,-7.8326318783155e-14,0.2533122314749635,0.25618779800180463,1.2516823084807316,1.2500803413032728
23.7,-2.0066881442958552e-13,1.6120356079657525,1.081741723922267,0.4312,2.99e-06,0.1379,0.9314,0.4426,0.4,1.189,0.1469,0.7,0.57,0.813,0.271,0.813,0.3634,0.7829,0.862,1.0,-8.652839278203728e-14,-3.312283897086733e-13,0.2534204058943395,0.2561651274872296,1.2518214257043867,1.2502919475698877
24.0,-2.854470295455395e-13,1.6112310556600007,1.0821901122529112,0.4312,2.99e-06,0.1379,0.9314,0.4426,0.4,1.189,0.1469,0.7,0.57,0.813,0.271,0.813,0.3634,0.7829,0.862,1.0,-1.2308475914003664e-13,-4.709689367147174e-13,0.253523426507967,0.2561434067658417,1.251954130305461,1.2504937963781004
24.3,-2.81984048105662e-13,1.6104630479885171,1.0826182388144394,0.4312,2.99e-06,0.1379,0.9314,0.4426,0.4,1.189,0.1469,0.7,0.57,0.813,0.271,0.813,0.3634,0.7829,0.862,1.0,-1.2159152154316144e-13,-4.650701822104003e-13,0.2536215538682659,0.2561225986304233,1.252080728173841,1.2506863535255874
24.599999999999998,-2.3366697347459845e-13,1.6097298862885254,1.083027035933343,0.4312,2.99e-06,0.1379,0.9314,0.4426,0.4,1.189,0.1469,0.7,0.57,0.813,0.271,0.813,0.3634,0.7829,0.862,1.0,-1.0075719896224686e-13,-3.8523548678125684e-13,0.25371503415312857,0.25610266704911566,1.2522015098037391,1.2508700613030974
24.9,-1.2590195416206852e-13,1.6090299513864195,1.0834173929190571,0.4312,2.99e-06,0.1379,0.9314,0.4426,0.4,1.189,0.1469,0.7,0.57,0.813,0.271,0.813,0.3634,0.7829,0.862,1.0,-5.428892263468395e-14,-2.0749318834442577e-13,0.25380410033884077,0.25608357705027757,1.252316751394464,1.2510453401044654
25.2,1.4852152381101592e-14,1.6083617079613937,1.0837901543044615,0.4312,2.99e-06,0.1379,0.9314,0.4426,0.4,1.189,0.1469,0.7,0.57,0.813,0.271,0.813,0.3634,0.7829,0.862,1.0,6.404248106731007e-15,2.446866495329786e-14,0.2538889719447368,0.2560652951380184,1.2524267146550336,1.251212588451554
25.5,7.5092583369474e-14,1.6077236882279522,1.0841461276727864,0.4312,2.99e-06,0.1379,0.9314,0.4426,0.4,1.189,0.1469,0.7,0.57,0.813,0.271,0.813,0.3634,0.7829,0.862,1.0,3.237992194891719e-14,1.2367279859840586e-13,0.25396985738052336,0.25604778867004524,1.2525316490039726,1.2513721859164708
25.8,1.291398548616517e-13,1.6071145013160881,1.0844860793899262,0.4312,2.99e-06,0.1379,0.9314,0.4426,0.4,1.189,0.1469,0.7,0.57,0.813,0.271,0.813,0.3634,0.7829,0.862,1.0,5.568510541634421e-14,2.1261806234921124e-13,0.2540469530016725,0.25603102645499193,1.2526317906656215,1.251524492166899
26.099999999999998,1.178353237653204e-13,1.6065328175611269,1.0848107423805027,0.4312,2.99e-06,0.1379,0.9314,0.4426,0.4,1.189,0.1469,0.7,0.57,0.813,0.271,0.813,0.3634,0.7829,0.862,1.0,5.0810591607606166e-14,1.939475240634589e-13,0.2541204453245657,0.2560149781902899,1.2527273648846524,1.2516698500075782
26.4,5.654038169547836e-14,1.6059773744637398,1.0851208132436476,0.4312,2.99e-06,0.1379,0.9314,0.4426,0.4,1.189,0.1469,0.7,0.57,0.813,0.271,0.813,0.3634,0.7829,0.862,1.0,2.438021258709027e-14,9.303411587835423e-14,0.25419051047443547,0.2559996148229988,1.2528185852933689,1.2518085846291043
26.7,-7.961180799731409e-15,1.6054469674569005,1.085416957004434,0.4312,2.99e-06,0.1379,0.9314,0.4426,0.4,1.189,0.1469,0.7,0.57,0.813,0.271,0.813,0.3634,0.7829,0.862,1.0,-3.432861160844184e-15,-1.3096081145198306e-14,0.25425731553676545,0.25598490828500775,1.252905655335847,1.2519410056611509
27.0,-1.1818607333160324e-13,1.604940452751962,1.085699805723363,0.4312,2.99e-06,0.1379,0.9314,0.4426,0.4,1.189,0.1469,0.7,0.57,0.813,0.271,0.813,0.3634,0.7829,0.862,1.0,-5.096183482058732e-14,-1.9436403449928224e-13,0.25432101836581555,0.2559708316955296,1.252988768003239,1.2520674068806976
27.3,-3.5534648701643376e-13,1.6044567425598664,1.0859699609751132,0.4312,2.99e-06,0.1379,0.9314,0.4426,0.4,1.189,0.1469,0.7,0.57,0.813,0.271,0.813,0.3634,0.7829,0.862,1.0,-1.5322540520148624e-13,-5.842416003466031e-13,0.2543817683407594,0.25595735925467694,1.2530681066154519,1.2521880673616927
27.599999999999998,-6.173410240713622e-13,1.603994791988024,1.0862280005559914,0.4312,2.99e-06,0.1379,0.9314,0.4426,0.4,1.189,0.1469,0.7,0.57,0.813,0.271,0.813,0.3634,0.7829,0.862,1.0,-2.661974495795714e-13,-1.0147552902193855e-12,0.2544397081487404,0.25594446579751573,1.2531438467427773,1.2523032541953163
27.9,-7.732604796124964e-13,1.6035536022144719,1.0864744769345136,0.4312,2.99e-06,0.1379,0.9314,0.4426,0.4,1.189,0.1469,0.7,0.57,0.813,0.271,0.813,0.3634,0.7829,0.862,1.0,-3.3342991880890847e-13,-1.2707566742731672e-12,0.2544949735064673,0.255932126990636,1.2532161558725008,1.2524132220929505
28.2,-8.213325546257575e-13,1.6031322290727317,1.086709913039884,0.4312,2.99e-06,0.1379,0.9314,0.4426,0.4,1.189,0.1469,0.7,0.57,0.813,0.271,0.813,0.3634,0.7829,0.862,1.0,-3.5415859755462664e-13,-1.3494614240154943e-12,0.2545476921994379,0.25592031976279367,1.2532851923696753,1.2525182120507912
28.5,-1.2276125018110064e-12,1.6027298024925867,1.0869347925948503,0.4312,2.99e-06,0.1379,0.9314,0.4426,0.4,1.189,0.1469,0.7,0.57,0.813,0.271,0.813,0.3634,0.7829,0.862,1.0,-5.29346510780906e-13,-2.0165632668369276e-12,0.2545979817638546,0.2559090231837604,1.2533511029706341,1.252618448013368
28.799999999999997,-1.6099645452669662e-12,1.6023454369362304,1.0871496051232432,0.4312,2.99e-06,0.1379,0.9314,0.4426,0.4,1.189,0.1469,0.7,0.57,0.813,0.271,0.813,0.3634,0.7829,0.862,1.0,-6.942167119191158e-13,-2.6441131487054873e-12,0.2546459607780839,0.25589821480742564,1.2534140349449459,1.2527141534826
29.099999999999998,-1.8005267234185336e-12,1.6019782985179585,1.087354812367977,0.4312,2.99e-06,0.1379,0.9314,0.4426,0.4,1.189,0.1469,0.7,0.57,0.813,0.271,0.813,0.3634,0.7829,0.862,1.0,-7.763871231380717e-13,-2.9565167635885303e-12,0.25469174054258065,0.25588787351255693,1.2534741271431054,1.2528055394025677
29.4,-1.5695930832954383e-12,1.6016275847861554,1.0875508585153255,0.4312,2.99e-06,0.1379,0.9314,0.4426,0.4,1.189,0.1469,0.7,0.57,0.813,0.271,0.813,0.3634,0.7829,0.862,1.0,-6.76808537516993e-13,-2.5768467904646073e-12,0.25473542768496515,0.25587797871834794,1.2535315128092863,1.2528928080470219
29.7,-1.7615130076334747e-12,1.6012926294047474,1.087738117745953,0.4312,2.99e-06,0.1379,0.9314,0.4426,0.4,1.189,0.1469,0.7,0.57,0.813,0.271,0.813,0.3634,0.7829,0.862,1.0,-7.595644088915543e-13,-2.891423268829608e-12,0.25477711120527124,0.2558685148053037,1.253586305594093,1.2529761340588184
30.0,-1.8682411640711855e-12,1.6009726710169456,1.087917010308337,0.4312,2.99e-06,0.1379,0.9314,0.4426,0.4,1.189,0.1469,0.7,0.57,0.813,0.271,0.813,0.3634,0.7829,0.862,1.0,-8.055855899474952e-13,-3.066100793581243e-12,0.25481689132707547,0.25585946153001815,1.2536386307260023,1.2530557069020682
