Time,N,S,T,a,d,u1,u2,r1,e1,r2,e2,Q1,Q2,tme,nutrient_supply,nutrient_decay,nutrient_consumption_N,nutrient_consumption_T,normal_cell_growth,normal_cell_death,tumor_growth,tumor_death
154.4,0.020963058824744068,0.07256620545214192,0.504260006021791,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014513241090428383,0.00030424192671634295,0.018296117599137803,0.0002433935413730744,0.000628891764742322,0.014636894079310242,0.014119280168610148
155.20000000000002,0.020656864121218543,0.07252521093355081,0.5046709432646693,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014505042186710162,0.00029962868552341454,0.0183006833061521,0.00023970294841873163,0.0006197059236365563,0.014640546644921681,0.014130786411410742
156.0,0.020355035545575117,0.07248490290507047,0.5050756466447514,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014496980581014094,0.0002950865550300541,0.01830517960338024,0.00023606924402404331,0.0006106510663672535,0.014644143682704194,0.014142118106053038
156.8,0.020057514092024175,0.07244526852316752,0.5054742112647284,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014489053704633504,0.0002906143988607816,0.018309607483304777,0.0002324915190886253,0.0006017254227607252,0.014647685986643823,0.014153277915412394
157.60000000000002,0.019764241168534646,0.07240629403578376,0.5058667319931898,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014481258807156753,0.00028621109148861245,0.018313967669809958,0.00022896887319088998,0.0005929272350560393,0.014651174135847968,0.014164268495809314
158.4,0.019475159575751896,0.07236796904926751,0.5062532990516657,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014473593809853503,0.0002818755490815118,0.018318261538430258,0.0002255004392652095,0.0005842547872725569,0.014654609230744207,0.01417509237344664
159.20000000000002,0.019190213639881843,0.07233028711633303,0.5066339974173137,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014466057423266608,0.0002776067324792848,0.018322491248044914,0.0002220853859834279,0.0005757064091964553,0.014657992998435933,0.014185751927684785
160.0,0.01890934669529171,0.07229323468441232,0.5070089183589309,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014458646936882464,0.00027340356767432803,0.018326657361006117,0.00021872285413946247,0.0005672804008587513,0.014661325888804895,0.014196249714050067
160.8,0.018632503554793248,0.07225680194908606,0.5073781481387385,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014451360389817211,0.00026926502383486754,0.018330761181677438,0.00021541201906789405,0.0005589751066437974,0.01466460894534195,0.014206588147884678
161.60000000000002,0.01835962980927853,0.07222097978255365,0.507741771229783,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014444195956510731,0.0002651900906542148,0.018334804097372072,0.00021215207252337187,0.0005507888942783559,0.014667843277897658,0.014216769594433925
162.4,0.018090668975149257,0.07218574791995992,0.5080998824349997,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014437149583991986,0.0002611776940687128,0.01833878501580708,0.00020894215525497028,0.0005427200692544777,0.014671028012645665,0.014226796708179992
163.20000000000002,0.017825568242871213,0.07215109878601124,0.5084525624894478,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014430219757202247,0.00025722686704163716,0.01834270553208835,0.00020578149363330975,0.0005347670472861364,0.014674164425670681,0.014236671749704539
164.0,0.01756427444093036,0.0721170207773705,0.5087998952039132,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014423404155474101,0.0002533366289592025,0.018346566306972272,0.00020266930316736203,0.0005269282332279108,0.014677253045577819,0.01424639706570957
164.8,0.017306734874266073,0.07208350174331422,0.5091419639134918,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014416700348662845,0.00024950601069604716,0.018350367821676306,0.00019960480855683773,0.0005192020462279822,0.014680294257341046,0.01425597498957777
165.60000000000002,0.017052898492301825,0.0720505344706717,0.5094788458695734,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014410106894134338,0.0002457340901288916,0.018354111573201864,0.00019658727210311334,0.0005115869547690547,0.014683289258561492,0.014265407684348055
166.4,0.01680271519696645,0.07201811343729807,0.5098106155828853,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014403622687459614,0.0002420199698219484,0.018357799372293496,0.00019361597585755875,0.0005040814559089935,0.014686239497834798,0.014274697236320789
167.20000000000002,0.01655613413948853,0.07198622679812679,0.5101373530539388,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014397245359625357,0.0002383627254130862,0.018361431597568457,0.00019069018033046896,0.0004966840241846559,0.014689145278054767,0.014283845885510286
168.0,0.016313105822841564,0.07195486631293045,0.5104591336102207,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.001439097326258609,0.00023476146972625043,0.018365009358568867,0.00018780917578100037,0.0004893931746852469,0.014692007486855093,0.014292855741086179
168.8,0.016073581378770324,0.07192402395714893,0.5107760313855105,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014384804791429788,0.00023121533043277197,0.018368533759054458,0.0001849722643462176,0.0004822074413631097,0.014694827007243567,0.014301728878794296
169.60000000000002,0.01583751116011379,0.0718936853623749,0.5110881258842119,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.001437873707247498,0.0002277234088536644,0.018372004457382695,0.00018217872708293156,0.00047512533480341363,0.014697603565906157,0.014310467524757934
170.4,0.015604847885894106,0.07186384452375073,0.5113954873076055,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014372768904750146,0.00022428487245773488,0.018375422895010752,0.00017942789796618794,0.0004681454365768232,0.014700338316008603,0.014319073644612955
171.20000000000002,0.015375544250275106,0.07183449264695588,0.5116981877054506,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014366898529391177,0.0002208988840778664,0.01837878985109392,0.00017671910726229314,0.00046126632750825315,0.014703031880875137,0.014327549255752617
172.0,0.015149553529460975,0.07180562099919212,0.5119962981425757,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014361124199838424,0.00021756461980868962,0.018382106068707584,0.00017405169584695172,0.0004544866058838292,0.014705684854966067,0.014335896347992122
172.8,0.014926829854416217,0.07177722215361715,0.5122898873818044,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014355444430723429,0.00021428127650193553,0.01838537252682764,0.00017142502120154844,0.0004478048956324865,0.014708298021462115,0.014344116846690522
173.60000000000002,0.014707327887639576,0.07174928854660782,0.5125790234372122,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014349857709321564,0.00021104806247196483,0.018388590127767494,0.0001688384499775719,0.0004412198366291872,0.014710872102213998,0.01435221265624194
174.4,0.014491002693637376,0.07172181190843054,0.5128637741944436,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014344362381686108,0.00020786419391152403,0.018391759573710836,0.00016629135512921924,0.00043473008080912126,0.01471340765896867,0.014360185677444421
175.20000000000002,0.014277810037315387,0.07169478462343128,0.5131442059699919,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014338956924686255,0.0002047289031039184,0.01839488166389011,0.00016378312248313475,0.0004283343011194616,0.014715905331112092,0.014368037767159773
176.0,0.014067706150225031,0.071668198863052,0.5134203844519658,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014333639772610399,0.00020164143238426144,0.018397957106624046,0.00016131314590740918,0.0004220311845067509,0.014718365685299238,0.014375770764655044
176.8,0.013860647104659372,0.07164204463893,0.5136923768043962,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014328408927785999,0.00019860101971929252,0.0184009860948493,0.00015888081577543402,0.0004158194131397811,0.01472078887587944,0.014383386550523092
177.60000000000002,0.013656590439432872,0.07161631489392555,0.513960246208579,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.001432326297878511,0.00019560693625755954,0.01840396941771655,0.00015648554900604764,0.00040969771318298613,0.014723175534173242,0.014390886893840214
178.4,0.013455493847392204,0.0715910014092106,0.5142240562734876,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.001431820028184212,0.00019265845579805597,0.018406907568662617,0.0001541267646384448,0.0004036648154217661,0.014725526054930096,0.014398273575657651
179.20000000000002,0.013257315507590569,0.07156609585196567,0.5144838699220808,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014313219170393136,0.00018975486247119552,0.018409800974566938,0.00015180388997695644,0.0003977194652277171,0.01472784077965355,0.014405548357818264
180.0,0.013062014990528323,0.07154159402748982,0.514739745025358,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014308318805497963,0.0001868954747266727,0.018412650934208893,0.00014951637978133817,0.0003918604497158497,0.014730120747367114,0.014412712860710025
180.8,0.012869551879935307,0.07151748947555357,0.5149917410110418,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014303497895110716,0.0001840796082256728,0.0184154582088771,0.00014726368658053826,0.0003860865563980592,0.014732366567101678,0.014419768748309171
181.60000000000002,0.012679886066923761,0.07149377487086823,0.5152399174346088,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014298754974173646,0.00018130658397138126,0.01841822333077733,0.00014504526717710504,0.0003803965820077128,0.014734578664621866,0.014426717688169048
182.4,0.01249297821411367,0.07147044421673175,0.5154843317334058,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.001429408884334635,0.00017857574051053122,0.01842094708787581,0.000142860592408425,0.0003747893464234101,0.01473675767030065,0.014433561288535363
183.20000000000002,0.012308789292301626,0.07144749068921602,0.5157250414206678,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014289498137843204,0.00017588642167144848,0.018423630047549353,0.0001407091373371588,0.00036926367876904877,0.014738904038039484,0.014440301159778698
184.0,0.012127280126831112,0.07142490450953723,0.5159621062189179,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014284980901907447,0.00017323796500386417,0.018426272083612957,0.00013859037200309135,0.00036381840380493336,0.014741017666890368,0.014446938974129702
184.8,0.011948413031690757,0.07140268073647885,0.5161955803049133,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.001428053614729577,0.0001706297442018797,0.018428874109046575,0.0001365037953615038,0.0003584523909507227,0.01474309928723726,0.014453476248537572
185.60000000000002,0.011772150397385238,0.07138081258435458,0.5164255189829456,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014276162516870916,0.0001680611322461182,0.018431436592149845,0.00013444890579689456,0.0003531645119215571,0.014745149273719877,0.014459914531522478
186.4,0.011598455063800266,0.07135929322255286,0.5166519769035768,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.001427185864451057,0.00016553151116526524,0.01843395995693697,0.00013242520893221222,0.000347953651914008,0.014747167965549576,0.01446625535330015
187.20000000000002,0.011427291568419786,0.07133812039778609,0.516875003089815,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014267624079557218,0.0001630403003457073,0.01843644560051364,0.00013043224027656586,0.00034281874705259356,0.014749156480410914,0.014472500086514822
188.0,0.01125862391506713,0.07131728821895753,0.5170946498072756,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014263457643791506,0.0001605869053399381,0.018438894088393193,0.0001284695242719505,0.0003377587174520139,0.014751115270714555,0.014478650194603718
188.8,0.011092416706763579,0.0712967913537997,0.5173109680493406,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.001425935827075994,0.00015817074391030498,0.01844130607702299,0.000126536595128244,0.00033277250120290736,0.014753044861618393,0.014484707105381538
189.60000000000002,0.01092863524741497,0.07127662542104654,0.5175240071251004,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014255325084209308,0.00015579124817864862,0.0184436824011274,0.00012463299854291893,0.00032785905742244907,0.014754945920901921,0.014490672199502811
190.4,0.010767244772832505,0.07125678384024765,0.5177338179329285,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014251356768049531,0.00015344784666655246,0.01844602337561641,0.00012275827733324198,0.00032301734318497516,0.014756818700493128,0.014496546902121998
191.20000000000002,0.010608210248085734,0.07123725699184973,0.5179404538326041,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014247451398369945,0.00015113995993329147,0.01844832860807425,0.00012091196794663321,0.000318246307442572,0.0147586628864594,0.014502332707312916
192.0,0.010451498510815853,0.07121804127916269,0.5181439613470334,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014243608255832538,0.00014886705047447818,0.018450599013880953,0.00011909364037958255,0.0003135449553244756,0.014760479211104762,0.014508030917716937
192.8,0.010297076200808278,0.0711991304048694,0.518344389131729,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.001423982608097388,0.00014662857424204516,0.018452834878211172,0.00011730285939363615,0.00030891228602424834,0.014762267902568937,0.014513642895688413
193.60000000000002,0.010144910333726605,0.07118051780807405,0.5185417854811017,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.001423610356161481,0.00014442399413422822,0.018455036397834038,0.00011553919530738259,0.00030434731001179814,0.01476402911826723,0.01451916999347085
194.4,0.009994970214290697,0.07116220535252848,0.5187361894073483,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014232441070505697,0.00014225282457635204,0.018457205617196916,0.00011380225966108165,0.0002998491064287209,0.014765764493757534,0.014524613303405754
195.20000000000002,0.009847223609037281,0.07114418600524769,0.5189276484542569,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014228837201049538,0.00014011454161532298,0.018459342572447718,0.00011209163329225838,0.0002954167082711184,0.014767474057958176,0.014529974156719192
196.0,0.009701639346413209,0.07112645563712201,0.5191162065769164,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014225291127424402,0.0001380086441160033,0.018461447918802054,0.00011040691529280265,0.00029104918039239626,0.014769158335041645,0.014535253784153658
196.8,0.009558186826733634,0.0711090108222466,0.5193019064131495,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014221802164449322,0.0001359346421006514,0.018463522441572972,0.00010874771368052113,0.000286745604802009,0.014770817953258377,0.014540453379568188
197.60000000000002,0.009416834917576947,0.07109184437864503,0.5194847939278018,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014218368875729007,0.0001338920324999542,0.018465566063493883,0.00010711362599996338,0.00028250504752730843,0.014772452850795108,0.01454557422997845
198.4,0.009277552489217664,0.0710749475455452,0.5196649161579795,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.001421498950910904,0.00013188031130443757,0.018467578328594268,0.00010550424904355008,0.0002783265746765299,0.014774062662875417,0.014550617652423426
199.20000000000002,0.009140310192410928,0.07105831716292706,0.5198423137554292,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014211663432585411,0.0001298990121239741,0.018469560002771564,0.0001039192096991793,0.00027420930577232784,0.014775648002217251,0.014555584785152018
200.0,0.00900507833622015,0.07104194714807258,0.5200170298615915,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014208389429614515,0.00012794765984520105,0.018471511175762432,0.00010235812787616086,0.0002701523500866045,0.014777208940609946,0.014560476836124561
200.8,0.008871827634305935,0.07102583153288224,0.5201891069560799,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014205166306576447,0.0001260257869885965,0.018473431937951496,0.00010082062959087721,0.00026615482902917804,0.014778745550361197,0.014565294994770238
201.60000000000002,0.008740532027852112,0.07100997610910732,0.5203585747022805,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014201995221821465,0.0001241329940957332,0.01847532497888904,9.930639527658656e-05,0.00026221596083556334,0.014780259983111233,0.014570040091663855
202.4,0.008611162467279224,0.07099437285008395,0.5205254766746655,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.001419887457001679,0.00012226881577493402,0.01847718988450444,9.781505261994723e-05,0.0002583348740183767,0.014781751907603554,0.014574713346890636
203.20000000000002,0.008483691598250031,0.0709790192264341,0.5206898501922222,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.001419580384528682,0.00012043282181266527,0.018479027443901418,9.634625745013223e-05,0.0002545107479475009,0.014783221955121132,0.014579315805382223
204.0,0.008358092566804205,0.07096391330968384,0.5208517314425548,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014192782661936769,0.00011862459126900131,0.018480838558644092,9.489967301520106e-05,0.00025074277700412617,0.014784670846915276,0.014583848480391536
204.8,0.008234337205968898,0.07094904593274162,0.5210111635415478,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014189809186548326,0.00011684367373039413,0.018482622486790213,9.347493898431533e-05,0.00024703011617906693,0.014786097989432171,0.014588312579163338
205.60000000000002,0.0081123979715251,0.07093440910212473,0.5211681879026858,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014186881820424946,0.00011508963130228166,0.018484378725851063,9.207170504182533e-05,0.000243371939145753,0.014787502980680852,0.014592709261275203
206.4,0.007992248981078792,0.07092000052321357,0.5213228395982453,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014184000104642714,0.0001133620603839522,0.01848610802853537,9.068964830716178e-05,0.00023976746943236375,0.014788886422828296,0.014597039508750869
207.20000000000002,0.007873863852690975,0.0709058142523124,0.5214751569680846,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014181162850462482,0.00011166054555738066,0.01848781030858723,8.932843644590453e-05,0.00023621591558072925,0.014790248246869784,0.014601304395106368
208.0,0.007757216829022872,0.07089184556583954,0.5216251766122482,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014178369113167907,0.0001099846834927642,0.018489485731824636,8.798774679421136e-05,0.00023271650487068616,0.01479158858545971,0.014605504945142948
208.8,0.00764228516494702,0.07087810118695956,0.5217729228076727,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014175620237391912,0.00010833413224414296,0.018491137009688935,8.666730579531438e-05,0.0002292685549484106,0.014792909607751146,0.014609641838614837
209.60000000000002,0.00752904298616756,0.0708645730518457,0.5219184346853303,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.001417291461036914,0.00010670848334075149,0.018492763520931772,8.536678667260122e-05,0.00022587128958502677,0.014794210816745418,0.014613716171189247
210.4,0.0074174661429598394,0.07085125907870306,0.5220617447286323,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014170251815740613,0.00010510736308047117,0.018494365965424035,8.408589046437696e-05,0.0002225239842887952,0.014795492772339228,0.014617728852401705
211.20000000000002,0.007307530942974539,0.07083815777055792,0.5222028843710782,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014167631554111585,0.00010353040597033286,0.018495945155659426,8.282432477626631e-05,0.00021922592828923617,0.014796756124527542,0.01462168076239019
212.0,0.007199212755743962,0.07082526157567959,0.5223418906920446,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014165052315135917,0.00010197722531290705,0.018497500520099547,8.158178025032566e-05,0.00021597638267231885,0.014798000416079638,0.01462557293937725
212.8,0.007092488049182088,0.07081256661452456,0.5224787966230263,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014162513322904912,0.0001004474564890852,0.01849903229527234,8.035796519126817e-05,0.00021277464147546264,0.014799225836217874,0.014629406305444737
213.60000000000002,0.006987334067114745,0.07080007115720426,0.5226136324879149,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014160014231440852,9.894074983017627e-05,0.018500541183934686,7.915259986414103e-05,0.00020962002201344233,0.014800432947147748,0.014633181709661618
214.4,0.006883728007025287,0.07078777171757604,0.5227464299445704,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014157554343515208,9.745675334543814e-05,0.018502027474547055,7.796540267635052e-05,0.0002065118402107586,0.014801621979637644,0.014636900038447972
215.20000000000002,0.006781647523920101,0.07077566541062487,0.522877219594842,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014155133082124974,9.599512321715233e-05,0.01850349157244118,7.679609857372189e-05,0.000203449425717603,0.014802793257952945,0.014640562148655577
216.0,0.006681071066898622,0.07076375144498978,0.5230060294425556,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014152750288997957,9.455553047286536e-05,0.018504934335852007,7.56444243782923e-05,0.00020043213200695865,0.014803947468681604,0.014644168824391558
216.8,0.006581976702955485,0.07075202596108929,0.5231328902511464,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014150405192217858,9.313763731255828e-05,0.018506355916074392,7.451010985004664e-05,0.00019745930108866456,0.014805084732859514,0.0146477209270321
217.60000000000002,0.006484343103954678,0.07074048638466195,0.5232578310351923,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.001414809727693239,9.17411170117565e-05,0.01850775673600638,7.339289360940521e-05,0.00019453029311864033,0.014806205388805106,0.014651219268985384
218.4,0.006388149275835637,0.07072913024760541,0.5233808802885521,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014145826049521083,9.036564843434499e-05,0.01850913722551769,7.229251874747601e-05,0.0001916444782750691,0.014807309780414151,0.01465466464807946
219.20000000000002,0.006293373420958008,0.07071795148534764,0.523502070028825,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014143590297069528,8.901089525249694e-05,0.018510496995388752,7.120871620199757e-05,0.00018880120262874023,0.014808397596311003,0.0146580579608071
220.0,0.006199994899984393,0.07070694684857513,0.5236214288092421,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014141389369715027,8.767654197092668e-05,0.018511836267795026,7.014123357674135e-05,0.00018599984699953177,0.01480946901423602,0.01466140000665878
220.8,0.006107993283017782,0.07069611281666902,0.5237389850911326,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014139222563333803,8.636227644393633e-05,0.01851315518824522,6.908982115514907e-05,0.00018323979849053346,0.014810524150596176,0.014664691582551712
221.60000000000002,0.006017348183189887,0.07068544506442102,0.5238547678313155,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014137089012884205,8.50677868872725e-05,0.018514453706637738,6.8054229509818e-05,0.0001805204454956966,0.014811562965310193,0.014667933499276833
222.4,0.005928040047855281,0.0706749417655166,0.5239688030514353,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.001413498835310332,8.379277703316446e-05,0.018515732321303813,6.703422162653156e-05,0.00017784120143565844,0.014812585857043052,0.01467112648544019
223.20000000000002,0.00584005046626323,0.07066460495711889,0.524081112437504,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.001413292099142378,8.253697182562583e-05,0.018516992387941814,6.602957746050067e-05,0.00017520151398789689,0.01481359391035345,0.014674271148250113
224.0,0.00575335968621553,0.07065442975458315,0.5241917244785681,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.001413088595091663,8.130006956051315e-05,0.0185182336875524,6.504005564841054e-05,0.0001726007905864659,0.01481458695004192,0.014677368285399906
224.8,0.005667948942787066,0.0706444145140897,0.5243006639863307,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0014128882902817942,8.00817869117892e-05,0.018519456718331405,6.406542952943138e-05,0.000170038468283612,0.014815565374665123,0.01468041859161726
