Time,FITC_Dextran_single_compartment_model,Pyranine_single_compartment_model,Total_FITC_Dextran,Total_Pyranine,FITC_Dextran_three_compartment_model_compartment_1,FITC_Dextran_three_compartment_model_compartment_2,FITC_Dextran_three_compartment_model_compartment_3,Pyranine_three_compartment_model_compartment_1,Pyranine_three_compartment_model_compartment_2,Pyranine_three_compartment_model_compartment_3,FITC_Dextran_max_uptake_rate,lambda_single_compartment_model_FITC_Dextran,Pyranine_max_uptake_rate,lambda_single_compartment_model_Pyranine,Pyranine_addition_trigger,FITC_Dextran_influx_rate,lambda_compartment_1,lambda_compartment_2,lambda_compartment_3,Pyranine_influx_rate,Dictyostelium_discoideum_AX2,FITC_Dextran_influx_rate_0,FITC_Dextran_transfer_between_endo_lysosomal_compartments_1_and_2,FITC_Dextran_transfer_between_endo_lysosomal_compartments_2_and_3,FITC_Dextran_efflux_rate,Pyranine_influx_rate_0,Pyranine_transfer_between_endo_lysosomal_compartments_1_and_2,Pyranine_transfer_between_endo_lysosomal_compartments_2_and_3,Pyranine_efflux_rate
206.0,563.336867614951,396.80498744985414,548.7917292256825,393.98542316320595,180.99242555414708,180.3167258872901,187.48257778424528,141.28395398763237,132.8751510722061,119.82631810336753,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.696719745503441,6.671718857829733,6.561890222448586,5.3,5.227506297542398,4.9163805896716255,4.193921133617864
207.0,563.6807195818989,398.60790794854967,548.9279336757496,395.07894238301634,180.99564578706716,180.34132893950257,187.59095894917988,141.35512121182146,133.18190160527303,120.54191956592187,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.696838894121485,6.672629170761595,6.565683563221296,5.3,5.230139484837394,4.927730359395102,4.218967184807266
208.0,564.019113696627,400.3928890885461,549.0603948553895,396.14765386831965,180.99874905817052,180.3651531578246,187.69649263939436,141.42370357707622,133.4800471314692,121.24390315977422,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.696953715152309,6.67351066683951,6.5693772423788035,5.3,5.23267703235182,4.938761743864361,4.243536610592098
209.0,564.3521365898769,402.160109369445,549.1892112571433,397.1920306652222,181.00173963642814,180.38822270706348,187.79924891365167,141.48979542775757,133.7698075392857,121.9324276981789,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.697064366547841,6.674364240161348,6.572973711977809,5.3,5.23512243082703,4.94948287895357,4.267634969436262
210.0,564.6798735173279,403.90974551474716,549.3144787225707,398.2125430189798,181.00462156569972,180.41056086695278,187.89929628991823,141.55348613326163,134.05139972304065,122.60765716267747,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.69717099793089,6.675190752077253,6.576475370147138,5.3,5.23747898693068,4.959901789752504,4.291268000693711
211.0,565.0024083814235,405.6419724895251,549.4362909022984,399.20965322395296,181.00739879716326,180.43219034094798,187.9967017641872,141.6148630147156,134.32503466175865,123.26975554747867,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.697273755495041,6.675991042615075,6.579884561746553,5.3,5.239749931544477,4.97002628248507,4.314441444161754
212.0,565.3198237528503,407.3569635179198,549.554739190366,400.1838170430821,181.0100751572359,180.45313319199292,188.0915308411372,141.6740106360291,134.59091836031573,123.91888804673731,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.6973727808177275,6.6767659281037375,6.583203579439803,5.3,5.241938393533077,4.9798639793316815,4.337161081635807
213.0,565.6322008916769,409.0548901004633,549.6699126933094,401.1354846932641,181.01265432636512,180.47341080293526,188.18384756400891,141.73101033517963,134.84925253537492,124.55522182270961,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.69746821007551,6.677516199708604,6.586434664740312,5.3,5.2440473824016465,4.989422343808871,4.359432763794837
214.0,565.9396197681568,410.7359220312287,549.7818981368102,402.06510229842377,181.0151398078001,180.49304380434825,188.27371452466195,141.7859395340579,135.10023531837197,125.17892744599393,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.697560172888603,6.6782426207608845,6.5895800083631695,5.3,5.246079762760141,4.998708706779762,4.381262460609788
215.0,566.2421590832015,412.4002274148101,549.8907801301166,402.97310950693077,181.01753498897364,180.51205223241973,188.3611929087232,141.8388730950079,135.34406022776542,125.7901761841574,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.697648794592024,6.67894593259953,6.592641751805313,5.3,5.248038304515292,5.00773022842732,4.402656166445509
216.0,566.5398962885276,414.0479726831327,549.9966413233484,403.8599382792898,181.01984317448964,180.5304556171405,188.44634253171833,141.88988404985628,135.5809156904288,126.38913853900472,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.697734197456116,6.679626857834198,6.595621988610143,5.3,5.249925709844682,5.016493880545866,4.423619848865165
217.0,566.8329076064862,415.67932261209654,550.0995622507124,404.72601510752327,181.02206753584844,180.54827286610285,188.52922184876115,141.93904248883425,135.81098617334038,126.97598644534867,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.697816498826392,6.680286096045805,6.598522764706641,5.3,5.251744572086867,5.025006488413594,4.444159525587204
218.0,567.1212680495744,417.29444033805373,550.1996213143001,405.57176144704505,181.02421110667356,180.56552224961578,188.60988795801075,141.98641545509548,136.03445220587054,127.55089378607903,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.697895810946921,6.680924323235784,6.601346078530376,5.3,5.253497371838533,5.03327473161721,4.464281282512767
219.0,567.4050514396408,418.8934873741232,550.2968948751666,406.39759329145033,181.02627679606408,180.58222144331341,188.6883966357891,142.03206723979812,136.25149033884483,128.11403571280735,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.69797224145437,6.681542193402596,6.604093882252619,5.3,5.25518648787253,5.041305142537259,4.483991249948257
220.0,567.6843304267832,420.47662362634077,550.3914576031643,407.203918375837,181.02826745562325,180.59838772132952,188.76480242621147,142.0760608634416,136.4622724810463,128.66558503134914,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.69804589585806,6.6821403456891915,6.606768084917403,5.3,5.256814251947339,5.049104081798713,4.50329547609722
221.0,567.9591765079473,422.044007409651,550.4833822126719,407.9911390083345,181.03018581909646,180.61403779213347,188.83915860144202,142.1184567418647,136.66696671324152,129.20571555322834,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.698116875306568,6.682719398308938,6.609370551050471,5.3,5.258382899448994,5.056677768389936,4.522200044362992
222.0,568.2296600452311,423.5957954637385,550.5727394343404,408.7596524447738,181.03203449675306,180.62918778044653,188.91151715714082,142.1593125620821,136.86573730197225,129.73460258071944,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.698185276379863,6.683279947876521,6.611903100499929,5.3,5.259894564797038,5.064032280172973,4.540711090325181
223.0,568.4958502838972,425.13214296870177,550.6595979317252,409.509851832345,181.0338159570777,180.64385317518702,188.98192879946052,142.1986828776627,137.05874489648724,130.25242405819506,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.698251190411875,6.683822567481919,6.614367507981119,5.3,5.261351266473519,5.071173561170028,4.558834842036828
224.0,568.7578153701005,426.65320356057157,550.7440251999858,410.24211983244913,181.03553267911212,180.65804929886198,189.05044322201167,142.23662247548836,137.2461456914375,130.75935166552327,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.698314709127148,6.684347824057893,6.616765512770409,5.3,5.262755031593069,5.078107390583187,4.576577308293315
225.0,569.0156223683339,428.1591293466747,550.8260868424014,410.95683433611435,181.03718702291522,180.67179091563014,189.11710890385606,142.27318351291734,137.4280922979313,131.2555585252657,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.698375919847863,6.684856263878315,6.619098811634963,5.3,5.264107789977942,5.084839415023458,4.5939445483843
226.0,569.2693372785968,429.6500709208447,550.9058468408039,411.6543667702616,181.038781272733,180.68509236710338,189.1819732009675,142.30841647183962,137.60473356787205,131.7412167305499,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.69843490709112,6.685348417582825,6.621369062033863,5.3,5.265411409458066,5.091375142011265,4.610942585569247
227.0,569.5190250532918,431.12617737848143,550.9833676081657,412.3350820278862,181.0403176423142,180.69796759248013,189.24508237337136,142.34237027615652,137.77621464771258,132.2164971040171,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.698491752765625,6.685824800921765,6.623577883067998,5.3,5.26666770021779,5.097719941965365,4.627577398640598
228.0,569.764749613853,432.58759633146076,551.0587099331328,412.9993391527699,181.04179826174845,180.71043009231778,189.30648157906666,142.37509200089795,137.9426771464283,132.68157000544363,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.6985465356846925,6.686285913415757,6.625726855267334,5.3,5.267878404033224,5.103879054417847,4.643854950190527
229.0,570.00657386711,434.0344739228958,551.1319312416388,413.64750377559625,181.04322487651967,180.72249201451453,189.36621435060457,142.40662022130113,138.10426108238673,133.13662247190842,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.698599320431228,6.686732204537037,6.62781750227116,5.3,5.269044948188141,5.109857660048308,4.659781786516795
230.0,570.2445597213921,435.4669548417515,551.2030901824709,414.2799163914639,181.04459962797526,180.7341665387914,189.4243240157042,142.43700226119452,138.26110014560427,133.58181398466513,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.698650186235084,6.687164161935282,6.6298513405496475,5.3,5.2701690836641975,5.1156607053873575,4.6753634894632805
231.0,570.4787681023778,436.8851823373133,551.2722429547057,414.89691830189906,181.04592442162914,180.74546595382859,189.48085257924797,142.46628023248076,138.41332568910303,134.01731238031527,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.6986992036002775,6.687582240291658,6.63182984027368,5.3,5.271252368601788,5.121293050496812,4.690605933311035
232.0,570.7092589686918,438.28929823351297,551.3394443816152,415.49884441342556,181.04720110712603,180.7564022101064,189.53584106438282,142.49449501235284,138.56106570310038,134.4432836979723,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.698746440963663,6.687986881773936,6.633754437253399,5.3,5.272296315457055,5.1267594310147135,4.7055149294290315
233.0,570.9360913272545,439.67944294310985,551.4047479595401,416.0860231936921,181.048431482922,180.76698693810053,189.58932953851766,142.521686346732,138.70444487269094,134.85989197426912,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.698791964868114,6.68837851670972,6.635626533848119,5.3,5.273302394829083,5.132064460289564,4.720096219099419
234.0,571.1593232483887,441.0557554817336,551.4682059067629,416.65877662759965,181.04961730096483,180.7772314664775,189.64135713932055,142.54789295370563,138.84358463552832,135.26729903836568,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.698835840135699,6.688757564259667,6.637447499876219,5.3,5.274272039287108,5.137212631514547,4.734355466342799
235.0,571.3790118806853,442.41837348178495,551.5298667163455,417.2174364218888,181.0507598590904,180.78714556731728,189.6919612899378,142.57314351547862,138.97860544684022,135.66568745957002,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.6988781147863445,6.689124385990739,6.639218645147824,5.3,5.275206310072709,5.142208401533088,4.748299061084952
236.0,571.595213465634,443.76743320619937,551.5897801618581,417.7623116935814,181.05186082445476,180.7967400022944,189.741179335109,142.5974748762384,139.10962245358525,136.0552143637577,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.698918850504826,6.689479380084893,6.640941276728816,5.3,5.276106570420821,5.147056030782654,4.76193250273152
237.0,571.8079833520211,445.10306956207364,551.6479946943191,418.2937061894181,181.05292180017986,180.80602518839297,189.78904770574633,142.62092246501854,139.23674789733423,136.43603582706535,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.698958106606654,6.689822931970539,6.642616669701122,5.3,5.2769741312056855,5.151759672201366,4.775261253947288
238.0,572.0173760100998,446.42541611415623,551.7045571218983,418.811920645174,181.05394426905622,180.81501102782642,189.83560182501571,142.64351905152546,139.36009149842195,136.80831009522655,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.69899593795508,6.690155408029577,6.644246063875551,5.3,5.277810204906442,5.1563233854416115,4.78829085333293
239.0,572.223445045534,447.7346050982044,551.7595130999491,419.3172498699691,181.05492967109214,180.82370715122272,189.8808762776343,142.66529645997568,139.4797601234965,137.1721932864969,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.6990323978304085,6.69047716459524,6.645830669717201,5.3,5.2786159690191,5.16075112456937,4.801026765027392
240.0,572.4262432131223,449.0307674342076,551.8129071723082,419.80998275169395,181.0558794069431,180.8321229319576,189.9249048334075,142.68628564488938,139.59585784989812,137.5278392569064,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.6990675380568945,6.6907885484824305,6.647371669169264,5.3,5.2793925688609065,5.16504674044623,4.813474373991724
241.0,572.6258224303032,450.31403273947944,551.8647814169989,420.29040980256616,181.05679463428172,180.8402668297517,189.96771995296544,142.7065121908597,139.7084864443212,137.87541116738518,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.699101401468423,6.691089872700813,6.648870198353791,5.3,5.280140951061809,5.169213998439885,4.825639390858481
242.0,572.822233790446,451.5845293416199,551.9151770535127,420.75881470386867,181.0576765035665,180.84814715762795,190.00935339231825,142.72600152304585,139.8177449623314,138.21506821849144,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.699134030631961,6.691381444832234,6.650327368731139,5.3,5.280862056352697,5.1732565636062615,4.837527387647201
243.0,573.0155275759319,452.8423842913479,551.9641358269002,421.21546705654407,181.0585263606963,180.85577274160133,190.04983672460267,142.74478338584422,139.9237294141369,138.54695425656294,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.699165475345763,6.691663591439249,6.651744285361094,5.3,5.281556985276236,5.177177988323065,4.849143398979703
244.0,573.2057532710253,454.08772337520674,552.0116975602234,421.6606358333679,181.05934538117847,180.86315173885043,190.0892004401945,142.76288375799652,140.0265335677821,138.87121850758928,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.699195779103603,6.6919366143374654,6.653122015406808,5.3,5.282226699045871,5.180981742007938,4.860492647765625
245.0,573.3929595745434,455.32067112814246,552.0579010640577,422.094584693649,181.0601347023707,180.87029206931612,190.12747429237086,142.78032777513346,140.12624875580053,139.188008162715,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.699224983987715,6.6922008065646965,6.654461600232981,5.3,5.282872127679938,5.184671203964619,4.871580285695026
246.0,573.577194412322,456.541350845958,552.1027841706604,422.5175720271876,181.06089542585218,180.87720142660683,190.16468731820132,142.79713978218297,140.22296394171084,139.49746830329374,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.699253130756531,6.692456452784453,6.655764056137047,5.3,5.283494171940769,5.188249665843301,4.882411390615282
247.0,573.758504949486,457.7498845976422,552.1463833507455,422.92985229312035,181.06162857240145,180.8838871137612,190.2008676645828,142.81334233837336,140.3167654035742,139.79974455117278,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.699280257178853,6.692703823209164,6.657030368260399,5.3,5.284093666519814,5.191720319932245,4.892991059291048
248.0,573.9369376025228,458.94639323757735,552.1887331355297,423.3316779628765,181.06233501486273,180.89035579730015,190.2360423233668,142.82895473358408,140.40773623889666,140.09498699039574,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.699306395549921,6.692943164500105,6.6582614813178385,5.3,5.284671325142611,5.195086240839176,4.903324544663851
249.0,574.1125380511664,460.13099641762466,552.229869077867,423.7232904837497,181.0630158128667,180.8966147463203,190.27023851867997,142.8440003856774,140.49595911648225,140.38333098158998,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.6993315850760675,6.693174745613851,6.6594583481538,5.3,5.285228014270063,5.198350487309843,4.91341658435565
250.0,574.2853512500905,461.3038125990892,552.2698250075704,424.104928943725,181.0636718996713,180.9026706773643,190.30348243053479,142.85849991967675,140.58151379346612,140.6649152305821,585.0,0.016,578.0,0.01,1.0,6.7,0.037,0.037,0.035,5.3,1.0,6.7,6.699355860287838,6.693398815062479,6.660621885068718,5.3,5.2857644970280395,5.201516010358246,4.923272033070374
